# Header: 
#   Title                 : 26-FE-58 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : F1076-010-0 
#   First Author          : D.P.Lindstrom 
#   Institute             : (1USATNL): Triangle Universities Nuclear Laboratory , Durham, NC 
#   Reference             : (J,NP/A,168,37,1971) 
#   Year                  : 1971 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 26 
#   A                     : 58 
#   Isomer                :  
#   Nuclide               : 26-FE-58 
# Reaction: 
#   EXFOR Reaction        : (26-FE-58(P,EL),,WID) 
#   Incident Energy Type   : 2.1378e+06 eV - 2.6511e+06 eV 
#   Resonance Energy      : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/F10/F1076.x4 
#   nds                   : https://nds.iaea.org/EXFOR/F1076
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   2.4293E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.4417E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.4602E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.4702E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.4799E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.4837E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.4850E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   2.4901E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.4975E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.5041E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.5083E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   2.5161E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.5164E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   2.5212E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.5224E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.5254E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   2.5343E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.5359E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.5404E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   2.5435E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.5707E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.5888E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.5913E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.5979E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6193E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6286E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   2.6305E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.6315E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6376E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   2.6404E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.6446E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6480E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.6511E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
