# Header: 
#   Title                 : 82-PB-204 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : J.H.Gibbons 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,PR,153,1356,67) 
#   Year                  : 1967 
#   Facility              : None 
# Target: 
#   Z                     : 82 
#   A                     : 204 
#   Nuclide               : 82-PB-204 
# Reaction: 
#   entry-subent-pointer  :['12218-003-2'] 
#   EXFOR reaction        :['(82-PB-204(N,EL),,WID)'] 
#   incident energy       : 6.4900e+03 eV - 5.9000e+04 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/122/12218.x4 
#   nds                   : https://nds.iaea.org/EXFOR/12218
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   6.4900E+03          NAN        NAN        0.0          NAN          NAN          NAN          NAN   1.9000E+00   1.2000E+00          NAN          NAN          NAN          NAN
   8.0300E+03          NAN        NAN        0.0          NAN          NAN          NAN          NAN   3.1000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   9.3000E+03          NAN        NAN        0.0          NAN          NAN          NAN          NAN   5.4000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   1.1650E+04          NAN        0.5        NAN          NAN          NAN          NAN          NAN   7.5000E-01   7.5000E-01          NAN          NAN          NAN          NAN
   1.2700E+04          NAN        NAN        0.0          NAN          NAN          NAN          NAN   4.4000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.4500E+04          NAN        0.5        1.0          NAN          NAN          NAN          NAN   2.2500E+00   1.2000E+00          NAN          NAN          NAN          NAN
   1.9200E+04          NAN        0.5        1.0          NAN          NAN          NAN          NAN   2.9500E+00   2.1500E+00          NAN          NAN          NAN          NAN
   2.1500E+04          NAN        NAN        0.0          NAN          NAN          NAN          NAN   3.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.2600E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01          NAN          NAN          NAN          NAN          NAN
   2.3500E+04          NAN        NAN        0.0          NAN          NAN          NAN          NAN   6.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.4400E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.6900E+04          NAN        NAN        0.0          NAN          NAN          NAN          NAN   2.9000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   3.2000E+04          NAN        NAN        0.0          NAN          NAN          NAN          NAN   2.7000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   3.3100E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   3.4900E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E+00   6.0000E+00          NAN          NAN          NAN          NAN
   3.8400E+04          NAN        NAN        0.0          NAN          NAN          NAN          NAN   1.0000E+02   1.0000E+01          NAN          NAN          NAN          NAN
   4.2000E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   4.5000E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   5.0000E+00          NAN          NAN          NAN          NAN
   4.8100E+04          NAN        NAN        0.0          NAN          NAN          NAN          NAN   2.4000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   5.3400E+04          NAN        NAN        0.0          NAN          NAN          NAN          NAN   8.5000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   5.9000E+04          NAN        NAN        0.0          NAN          NAN          NAN          NAN   1.0000E+01   7.0000E+00          NAN          NAN          NAN          NAN
