# Header: 
#   Title                 : 56-BA-137 Resonance Parameter: WID/STR 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : A.R.De L.Musgrove 
#   Institute             : (3AULAUA): Australian Nuclear Sci.and Techn.Org., Lucas Heights,NSW 
#   Reference             : (J,NP/A,256,173,1976) 
#   Year                  : 1976 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 56 
#   A                     : 137 
#   Nuclide               : 56-BA-137 
# Reaction: 
#   entry-subent-pointer  :['30328-011-2'] 
#   EXFOR reaction        :['(56-BA-137(N,G),,WID/STR)'] 
#   incident energy       : 3.1460e-03 eV - 1.1900e-02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/303/30328.x4 
#   nds                   : https://nds.iaea.org/EXFOR/30328
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 3.1460E-03 2.0000E-06        NAN        0.0        NAN        NAN 2.5000E-02 4.0000E-03        NAN        NAN        NAN        NAN
 3.1460E-03 4.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.1460E-03 5.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.3460E-03 2.0000E-06        NAN        0.0        NAN        NAN 3.2000E-02 5.0000E-03        NAN        NAN        NAN        NAN
 3.3460E-03 4.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.3460E-03 5.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.3980E-03 2.0000E-06        NAN        1.0        NAN        NAN 1.2000E-02 2.0000E-03        NAN        NAN        NAN        NAN
 3.3980E-03 4.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.3980E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.4980E-03 2.0000E-06        NAN        1.0        NAN        NAN 5.0000E-03 1.0000E-03        NAN        NAN        NAN        NAN
 3.4980E-03 4.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.4980E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
