# Header: 
#   Title                 : 50-SN-116 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : P.E.Koehler 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,PR/C,64,065802,2001) 
#   Year                  : 2001 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 50 
#   A                     : 116 
#   Nuclide               : 50-SN-116 
# Reaction: 
#   entry-subent-pointer  :['13909-005-5'] 
#   EXFOR reaction        :['(50-SN-116(N,G),,WID)'] 
#   incident energy       : 1.1120e+02 eV - 2.9819e+04 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/139/13909.x4 
#   nds                   : https://nds.iaea.org/EXFOR/13909
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 1.4490E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4585E+04        NAN        0.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4714E+04        NAN        1.5        NAN        NAN        NAN 9.0700E-02 5.6000E-03        NAN        NAN        NAN        NAN
 1.5047E+04        NAN        0.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.5150E+04        NAN        0.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.5190E+04        NAN        0.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.5280E+04        NAN        0.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.5502E+04        NAN        1.5        NAN        NAN        NAN 7.3900E-02 5.9000E-03        NAN        NAN        NAN        NAN
 1.5521E+04        NAN        0.5        NAN        NAN        NAN 8.1700E-02 7.8000E-03        NAN        NAN        NAN        NAN
 1.5725E+04        NAN        0.5        NAN        NAN        NAN 1.0900E-01 9.5000E-03        NAN        NAN        NAN        NAN
 1.5748E+04        NAN        1.5        NAN        NAN        NAN 1.3250E-01 7.1000E-03        NAN        NAN        NAN        NAN
 1.5932E+04        NAN        0.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.6131E+04        NAN        0.5        NAN        NAN        NAN 4.7400E-02 5.6000E-03        NAN        NAN        NAN        NAN
 1.6272E+04        NAN        1.5        NAN        NAN        NAN 7.3300E-02 4.9000E-03        NAN        NAN        NAN        NAN
 1.6538E+04        NAN        0.5        NAN        NAN        NAN 4.5400E-02 5.1000E-03        NAN        NAN        NAN        NAN
 1.6573E+04        NAN        1.5        NAN        NAN        NAN 6.3700E-02 5.5000E-03        NAN        NAN        NAN        NAN
 1.6691E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.6748E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.6754E+04        NAN        0.5        NAN        NAN        NAN 7.0000E-02 1.8000E-02        NAN        NAN        NAN        NAN
 1.6801E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.7170E+04        NAN        1.5        NAN        NAN        NAN 8.8300E-02 8.2000E-03        NAN        NAN        NAN        NAN
 1.7406E+04        NAN        0.5        NAN        NAN        NAN 5.2800E-02 8.1000E-03        NAN        NAN        NAN        NAN
 1.7598E+04        NAN        0.5        NAN        NAN        NAN 4.5000E-02 5.1000E-03        NAN        NAN        NAN        NAN
 1.7645E+04        NAN        1.5        NAN        NAN        NAN 8.1100E-02 7.3000E-03        NAN        NAN        NAN        NAN
 1.7712E+04        NAN        0.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.7970E+04        NAN        1.5        NAN        NAN        NAN 1.0790E-01 6.1000E-03        NAN        NAN        NAN        NAN
 1.8032E+04        NAN        0.5        NAN        NAN        NAN 6.3000E-02 1.1000E-02        NAN        NAN        NAN        NAN
 1.8188E+04        NAN        1.5        NAN        NAN        NAN 1.0000E-01 7.5000E-03        NAN        NAN        NAN        NAN
 1.8232E+04        NAN        0.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.8275E+04        NAN        1.5        NAN        NAN        NAN 1.1000E-01 1.5000E-02        NAN        NAN        NAN        NAN
 1.8363E+04        NAN        1.5        NAN        NAN        NAN 9.4700E-02 6.3000E-03        NAN        NAN        NAN        NAN
 1.8490E+04        NAN        1.5        NAN        NAN        NAN 5.9900E-02 4.0000E-03        NAN        NAN        NAN        NAN
 1.8905E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.9052E+04        NAN        1.5        NAN        NAN        NAN 1.0490E-01 9.4000E-03        NAN        NAN        NAN        NAN
 1.9190E+04        NAN        0.5        NAN        NAN        NAN 4.1200E-02 6.2000E-03        NAN        NAN        NAN        NAN
 1.9222E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.9494E+04        NAN        0.5        NAN        NAN        NAN 6.1800E-02 7.6000E-03        NAN        NAN        NAN        NAN
 1.9525E+04        NAN        1.5        NAN        NAN        NAN 8.9400E-02        NAN        NAN        NAN        NAN        NAN
 1.9605E+04        NAN        1.5        NAN        NAN        NAN 1.2800E-01 2.0000E-02        NAN        NAN        NAN        NAN
 1.9764E+04        NAN        0.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.9856E+04        NAN        1.5        NAN        NAN        NAN 1.0290E-01 8.7000E-03        NAN        NAN        NAN        NAN
 2.0286E+04        NAN        0.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.0331E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.0503E+04        NAN        1.5        NAN        NAN        NAN 9.2900E-02 7.1000E-03        NAN        NAN        NAN        NAN
 2.0535E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.0682E+04        NAN        1.5        NAN        NAN        NAN 6.7100E-02 5.0000E-03        NAN        NAN        NAN        NAN
 2.0743E+04        NAN        0.5        NAN        NAN        NAN 5.4300E-02 6.7000E-03        NAN        NAN        NAN        NAN
 2.0920E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.1080E+04        NAN        1.5        NAN        NAN        NAN 1.2000E-01 1.9000E-02        NAN        NAN        NAN        NAN
 2.1099E+04        NAN        0.5        NAN        NAN        NAN 4.7500E-02 8.9000E-03        NAN        NAN        NAN        NAN
 2.1195E+04        NAN        0.5        NAN        NAN        NAN 7.0500E-02 7.4000E-03        NAN        NAN        NAN        NAN
 2.1295E+04        NAN        1.5        NAN        NAN        NAN 8.5200E-02 7.2000E-03        NAN        NAN        NAN        NAN
 2.1318E+04        NAN        0.5        NAN        NAN        NAN 6.0700E-02 9.0000E-03        NAN        NAN        NAN        NAN
 2.1400E+04        NAN        1.5        NAN        NAN        NAN 6.8600E-02 4.8000E-03        NAN        NAN        NAN        NAN
 2.1488E+04        NAN        1.5        NAN        NAN        NAN 1.0040E-01 5.6000E-03        NAN        NAN        NAN        NAN
 2.1842E+04        NAN        1.5        NAN        NAN        NAN 1.1700E-01 1.3000E-02        NAN        NAN        NAN        NAN
 2.2018E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2168E+04        NAN        0.5        NAN        NAN        NAN 6.1000E-02 1.2000E-02        NAN        NAN        NAN        NAN
 2.2200E+04        NAN        1.5        NAN        NAN        NAN 7.5600E-02 6.4000E-03        NAN        NAN        NAN        NAN
 2.2258E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2400E+04        NAN        0.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2475E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.2559E+04        NAN        0.5        NAN        NAN        NAN 8.5000E-02 8.8000E-03        NAN        NAN        NAN        NAN
 2.2615E+04        NAN        1.5        NAN        NAN        NAN 1.2800E-01 1.4000E-02        NAN        NAN        NAN        NAN
 2.2882E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3058E+04        NAN        1.5        NAN        NAN        NAN 6.7500E-02 5.6000E-03        NAN        NAN        NAN        NAN
 2.3182E+04        NAN        1.5        NAN        NAN        NAN 6.2500E-02 5.7000E-03        NAN        NAN        NAN        NAN
 2.3277E+04        NAN        0.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3336E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3515E+04        NAN        1.5        NAN        NAN        NAN 8.4000E-02 1.3000E-02        NAN        NAN        NAN        NAN
 2.3567E+04        NAN        0.5        NAN        NAN        NAN 6.5600E-02 9.2000E-03        NAN        NAN        NAN        NAN
 2.3706E+04        NAN        0.5        NAN        NAN        NAN 6.6400E-02 8.7000E-03        NAN        NAN        NAN        NAN
 2.4037E+04        NAN        1.5        NAN        NAN        NAN 7.2400E-02 5.5000E-03        NAN        NAN        NAN        NAN
 2.4151E+04        NAN        1.5        NAN        NAN        NAN 6.2100E-02 6.0000E-03        NAN        NAN        NAN        NAN
 2.4228E+04        NAN        1.5        NAN        NAN        NAN 1.1600E-01 1.5000E-02        NAN        NAN        NAN        NAN
 2.4690E+04        NAN        1.5        NAN        NAN        NAN 8.8000E-02 1.3000E-02        NAN        NAN        NAN        NAN
 2.4731E+04        NAN        0.5        NAN        NAN        NAN 5.6000E-02 1.4000E-02        NAN        NAN        NAN        NAN
 2.4750E+04        NAN        1.5        NAN        NAN        NAN 9.3000E-02 1.5000E-02        NAN        NAN        NAN        NAN
 2.4855E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.4895E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.5079E+04        NAN        0.5        NAN        NAN        NAN 1.1100E-01 1.2000E-02        NAN        NAN        NAN        NAN
 2.5250E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.5326E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.5384E+04        NAN        1.5        NAN        NAN        NAN 1.2000E-01 1.8000E-02        NAN        NAN        NAN        NAN
 2.5529E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.5952E+04        NAN        1.5        NAN        NAN        NAN 1.0140E-01 8.9000E-03        NAN        NAN        NAN        NAN
 2.6002E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6061E+04        NAN        0.5        NAN        NAN        NAN 7.9000E-02 1.2000E-02        NAN        NAN        NAN        NAN
 2.6181E+04        NAN        1.5        NAN        NAN        NAN 6.4400E-02 5.7000E-03        NAN        NAN        NAN        NAN
 2.6275E+04        NAN        1.5        NAN        NAN        NAN 7.2000E-02 1.2000E-02        NAN        NAN        NAN        NAN
 2.6448E+04        NAN        1.5        NAN        NAN        NAN 7.9200E-02 6.2000E-03        NAN        NAN        NAN        NAN
 2.6632E+04        NAN        1.5        NAN        NAN        NAN 1.0900E-01 1.1000E-02        NAN        NAN        NAN        NAN
 2.6681E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6752E+04        NAN        0.5        NAN        NAN        NAN 1.0400E-01 1.1000E-02        NAN        NAN        NAN        NAN
 2.6821E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6997E+04        NAN        0.5        NAN        NAN        NAN 5.2000E-02 1.8000E-02        NAN        NAN        NAN        NAN
 2.7005E+04        NAN        1.5        NAN        NAN        NAN 1.1000E-01 1.5000E-02        NAN        NAN        NAN        NAN
 2.7236E+04        NAN        0.5        NAN        NAN        NAN 1.0800E-01 2.7000E-02        NAN        NAN        NAN        NAN
 2.7270E+04        NAN        0.5        NAN        NAN        NAN 8.4000E-02 1.3000E-02        NAN        NAN        NAN        NAN
 2.7482E+04        NAN        1.5        NAN        NAN        NAN 1.7460E-01 9.6000E-03        NAN        NAN        NAN        NAN
 2.7688E+04        NAN        0.5        NAN        NAN        NAN 6.5000E-02 1.0000E-02        NAN        NAN        NAN        NAN
 2.7848E+04        NAN        1.5        NAN        NAN        NAN 8.4500E-02 7.7000E-03        NAN        NAN        NAN        NAN
 2.7876E+04        NAN        0.5        NAN        NAN        NAN 5.7000E-02 1.5000E-02        NAN        NAN        NAN        NAN
 2.7928E+04        NAN        0.5        NAN        NAN        NAN 9.4000E-02 1.2000E-02        NAN        NAN        NAN        NAN
 2.8181E+04        NAN        1.5        NAN        NAN        NAN 9.5600E-02 9.4000E-03        NAN        NAN        NAN        NAN
 2.8210E+04        NAN        0.5        NAN        NAN        NAN 7.0000E-02 1.3000E-02        NAN        NAN        NAN        NAN
 2.8370E+04        NAN        0.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8507E+04        NAN        1.5        NAN        NAN        NAN 5.9600E-02 7.2000E-03        NAN        NAN        NAN        NAN
 2.8548E+04        NAN        0.5        NAN        NAN        NAN 1.0000E-01 1.6000E-02        NAN        NAN        NAN        NAN
 2.8603E+04        NAN        0.5        NAN        NAN        NAN 6.4000E-02 1.1000E-02        NAN        NAN        NAN        NAN
 2.8930E+04        NAN        1.5        NAN        NAN        NAN 9.5000E-02 1.0000E-02        NAN        NAN        NAN        NAN
 2.8964E+04        NAN        1.5        NAN        NAN        NAN 1.0700E-01 1.1000E-02        NAN        NAN        NAN        NAN
 2.9114E+04        NAN        1.5        NAN        NAN        NAN 9.5100E-02 8.0000E-03        NAN        NAN        NAN        NAN
 2.9186E+04        NAN        0.5        NAN        NAN        NAN 2.3500E-02 5.9000E-03        NAN        NAN        NAN        NAN
 2.9407E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.9565E+04        NAN        1.5        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.9817E+04        NAN        1.5        NAN        NAN        NAN 1.0000E-01 1.7000E-02        NAN        NAN        NAN        NAN
 2.9819E+04        NAN        0.5        NAN        NAN        NAN 6.0000E-02 2.3000E-02        NAN        NAN        NAN        NAN
