# Header: 
#   Title                 : 64-GD-155 Resonance Parameter: WID,,RM 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 23720-007-2 
#   First Author          : Y.-U.Kye 
#   Institute             : (3KORPUE): Pohang University of Science and Technology, Pohang 
#   Reference             : (J,EPJ/A,56,30,2020) 
#   Year                  : 2020 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 64 
#   A                     : 155 
#   Isomer                :  
#   Nuclide               : 64-GD-155 
# Reaction: 
#   EXFOR Reaction        : (64-GD-155(N,G),,WID,,RM) 
#   Incident Energy       : 6.3040e+00 eV - 4.7684e+02 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/237/23720.x4 
#   nds                   : https://nds.iaea.org/EXFOR/23720
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   6.3040E+00   2.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   2.0500E-03   5.0000E-05          NAN          NAN          NAN          NAN
   7.7400E+00   3.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   1.1200E-03   3.0000E-05          NAN          NAN          NAN          NAN
   9.9900E+00   1.0000E-02        2.0        NAN          NAN          NAN          NAN          NAN   2.0000E-04   1.0000E-05          NAN          NAN          NAN          NAN
   1.1505E+01   6.0000E-03        1.0        NAN          NAN          NAN          NAN          NAN   6.0000E-04   3.0000E-05          NAN          NAN          NAN          NAN
   1.1956E+01   3.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   1.0200E-03   2.0000E-05          NAN          NAN          NAN          NAN
   1.4476E+01   2.0000E-03        1.0        NAN          NAN          NAN          NAN          NAN   3.1800E-03   6.0000E-05          NAN          NAN          NAN          NAN
   1.7720E+01   1.0000E-02        2.0        NAN          NAN          NAN          NAN          NAN   3.2000E-04   1.0000E-05          NAN          NAN          NAN          NAN
   1.9864E+01   1.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   4.4100E-03   6.0000E-05          NAN          NAN          NAN          NAN
   2.0974E+01   3.0000E-03        2.0        NAN          NAN          NAN   1.3000E-01   1.1000E-02   1.0400E-02   2.0000E-04          NAN          NAN          NAN          NAN
   2.3579E+01   2.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   2.8100E-03   4.0000E-05          NAN          NAN          NAN          NAN
   2.7485E+01   6.0000E-03        1.0        NAN          NAN          NAN          NAN          NAN   9.7000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   2.9505E+01   2.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   4.7500E-03   1.1000E-05          NAN          NAN          NAN          NAN
   3.0058E+01   2.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   1.0200E-02   1.0000E-04          NAN          NAN          NAN          NAN
   3.1635E+01   5.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   1.0600E-03   3.0000E-05          NAN          NAN          NAN          NAN
   3.3000E+01   1.0000E-02        1.0        NAN          NAN          NAN          NAN          NAN   1.7300E-03   5.0000E-05          NAN          NAN          NAN          NAN
   3.3139E+01   2.0000E-03        0.5        NAN          NAN          NAN   7.2000E-02   4.0000E-03   1.8100E-02   8.0000E-04          NAN          NAN          NAN          NAN
   3.3411E+01   6.0000E-03        1.0        NAN          NAN          NAN          NAN          NAN   1.6500E-03   5.0000E-05          NAN          NAN          NAN          NAN
   3.4728E+01   3.0000E-03        1.0        NAN          NAN          NAN          NAN          NAN   6.7000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   3.5389E+01   5.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   1.7800E-03   5.0000E-05          NAN          NAN          NAN          NAN
   3.7030E+01   2.0000E-03        1.0        NAN          NAN          NAN          NAN          NAN   7.5000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   3.8913E+01   8.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   1.1100E-03   3.0000E-05          NAN          NAN          NAN          NAN
   4.3815E+01   5.0000E-03        1.0        NAN          NAN          NAN          NAN          NAN   1.5900E-02   4.0000E-04          NAN          NAN          NAN          NAN
   4.5958E+01   4.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   1.9900E-03   4.0000E-05          NAN          NAN          NAN          NAN
   4.6774E+01   3.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   5.2400E-03   6.0000E-05          NAN          NAN          NAN          NAN
   4.7610E+01   3.0000E-02        1.0        NAN          NAN          NAN          NAN          NAN   3.9000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   5.1240E+01   2.0000E-03        1.0        NAN          NAN          NAN          NAN          NAN   1.7500E-02   3.0000E-04          NAN          NAN          NAN          NAN
   5.1999E+01   5.0000E-03        1.0        NAN          NAN          NAN          NAN          NAN   1.8000E-02   2.0000E-04          NAN          NAN          NAN          NAN
   5.2860E+01   1.0000E-02        2.0        NAN          NAN          NAN          NAN          NAN   1.1200E-03   6.0000E-05          NAN          NAN          NAN          NAN
   5.3591E+01   2.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   7.6000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   5.6086E+01   5.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   2.0200E-03   4.0000E-05          NAN          NAN          NAN          NAN
   5.9272E+01   4.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   6.5000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   6.2700E+01   5.0000E-03        2.0        NAN          NAN          NAN   1.4000E-01   1.2000E-02   7.4000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   6.4000E+01   1.0000E-01        2.0        NAN          NAN          NAN          NAN          NAN   1.1700E-04   5.0000E-06          NAN          NAN          NAN          NAN
   6.5040E+01   2.0000E-02        1.0        NAN          NAN          NAN          NAN          NAN   8.0000E-04   6.0000E-05          NAN          NAN          NAN          NAN
   6.9400E+01   5.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   5.7000E-03   1.3000E-03          NAN          NAN          NAN          NAN
   7.6770E+01   1.0000E-02        2.0        NAN          NAN          NAN          NAN          NAN   1.5300E-03   5.0000E-05          NAN          NAN          NAN          NAN
   7.7670E+01   2.0000E-02        1.0        NAN          NAN          NAN          NAN          NAN   8.3000E-04   1.1000E-04          NAN          NAN          NAN          NAN
   7.8690E+01   4.0000E-02        2.0        NAN          NAN          NAN          NAN          NAN   4.3800E-03   1.2000E-05          NAN          NAN          NAN          NAN
   8.0003E+01   5.0000E-03        0.5        NAN          NAN          NAN   8.7000E-02   5.0000E-03   8.6000E-02   1.0000E-03          NAN          NAN          NAN          NAN
   8.0670E+01   3.0000E-02        1.0        NAN          NAN          NAN          NAN          NAN   2.3100E-03   1.2000E-05          NAN          NAN          NAN          NAN
   8.3895E+01   4.0000E-03        1.0        NAN          NAN          NAN          NAN          NAN   8.9000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   8.4840E+01   1.0000E-02        1.0        NAN          NAN          NAN          NAN          NAN   3.6000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   9.0380E+01   1.0000E-02        2.0        NAN          NAN          NAN          NAN          NAN   1.1900E-03   8.0000E-05          NAN          NAN          NAN          NAN
   9.2330E+01   3.0000E-02        2.0        NAN          NAN          NAN          NAN          NAN   2.1000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   9.2800E+01   1.0000E-01        2.0        NAN          NAN          NAN          NAN          NAN   2.9000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   9.3860E+01   5.0000E-02        2.0        NAN          NAN          NAN          NAN          NAN   3.9000E-04   6.0000E-05          NAN          NAN          NAN          NAN
   9.5600E+01   8.0000E-01        2.0        NAN          NAN          NAN          NAN          NAN   3.4700E-03   1.3000E-04          NAN          NAN          NAN          NAN
   9.6300E+01   1.0000E-02        1.0        NAN          NAN          NAN          NAN          NAN   6.5000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   9.8205E+01   5.0000E-03        1.0        NAN          NAN          NAN   8.9000E-02   1.1000E-02   1.7300E-02   3.0000E-04          NAN          NAN          NAN          NAN
   1.0009E+02   1.0000E-02        1.0        NAN          NAN          NAN          NAN          NAN   2.4000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   1.0128E+02   1.0000E-02        2.0        NAN          NAN          NAN          NAN          NAN   1.9600E-03   1.0000E-04          NAN          NAN          NAN          NAN
   1.0190E+02   1.0000E-02        1.0        NAN          NAN          NAN          NAN          NAN   2.1000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   1.0432E+02   6.0000E-03        1.0        NAN          NAN          NAN          NAN          NAN   8.2000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   1.0582E+02   1.0000E-02        1.0        NAN          NAN          NAN          NAN          NAN   6.2000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   1.0701E+02   6.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   5.9000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   1.0908E+02   1.0000E-02        0.5        NAN          NAN          NAN          NAN          NAN   1.0200E-03   5.0000E-05          NAN          NAN          NAN          NAN
   1.0941E+02   1.0000E-02        1.0        NAN          NAN          NAN          NAN          NAN   4.1000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   1.1229E+02   6.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   7.3000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   1.1370E+02   8.0000E-03        2.0        NAN          NAN          NAN   1.3900E-01   2.0000E-02   1.4900E-02   3.0000E-04          NAN          NAN          NAN          NAN
   1.1642E+02   1.0000E-02        1.0        NAN          NAN          NAN          NAN          NAN   1.6400E-02   5.0000E-04          NAN          NAN          NAN          NAN
   1.1855E+02   3.0000E-02        2.0        NAN          NAN          NAN          NAN          NAN   1.6000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   1.4549E+02   2.0000E-02        2.0        NAN          NAN          NAN          NAN          NAN   6.7000E-03   5.0000E-04          NAN          NAN          NAN          NAN
   1.4683E+02   2.0000E-02        2.0        NAN          NAN          NAN          NAN          NAN   7.1000E-03   4.0000E-04          NAN          NAN          NAN          NAN
