# Header: 
#   Title                 : 16-S-33 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : C1561-002-5 
#   First Author          : J.R.Vanhoy 
#   Institute             : (1USATNL): Triangle Universities Nuclear Laboratory , Durham, NC 
#   Reference             : (J,PR/C,40,1959,1989) 
#   Year                  : 1989 
#   Facility              : (VDGT): Tandem van de Graaff 
# Target: 
#   Z                     : 16 
#   A                     : 33 
#   Isomer                :  
#   Nuclide               : 16-S-33 
# Reaction: 
#   EXFOR Reaction        : (16-S-33(P,EL),,WID) 
#   Incident Energy Type   : 1.2140e+06 eV - 3.7624e+06 eV 
#   Resonance Energy      : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C15/C1561.x4 
#   nds                   : https://nds.iaea.org/EXFOR/C1561
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   2.1621E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   8.2300E+03          NAN          NAN          NAN          NAN          NAN
   2.2403E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.0850E+04          NAN          NAN          NAN          NAN          NAN
   2.2830E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.1000E+05          NAN          NAN          NAN          NAN          NAN
   2.2932E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.1667E+04          NAN          NAN          NAN          NAN          NAN
   2.3120E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.8000E+03          NAN          NAN          NAN          NAN          NAN
   2.3381E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.1125E+04          NAN          NAN          NAN          NAN          NAN
   2.3851E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.9000E+04          NAN          NAN          NAN          NAN          NAN
   2.4034E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   9.0500E+02          NAN          NAN          NAN          NAN          NAN
   2.4199E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.3000E+04          NAN          NAN          NAN          NAN          NAN
   2.4225E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.5150E+04          NAN          NAN          NAN          NAN          NAN
   2.4393E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   6.4000E+03          NAN          NAN          NAN          NAN          NAN
   2.4553E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.9000E+03          NAN          NAN          NAN          NAN          NAN
   2.4568E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   5.8000E+03          NAN          NAN          NAN          NAN          NAN
   2.4610E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   1.7000E+05          NAN          NAN          NAN          NAN          NAN
   2.4638E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.2440E+04          NAN          NAN          NAN          NAN          NAN
   2.4663E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   7.1000E+03          NAN          NAN          NAN          NAN          NAN
   2.4763E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.9100E+03          NAN          NAN          NAN          NAN          NAN
   2.4838E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   4.7000E+03          NAN          NAN          NAN          NAN          NAN
   2.5173E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.9000E+03          NAN          NAN          NAN          NAN          NAN
   2.5272E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.5933E+03          NAN          NAN          NAN          NAN          NAN
   2.5460E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   5.2000E+02          NAN          NAN          NAN          NAN          NAN
   2.5505E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   8.2000E+04          NAN          NAN          NAN          NAN          NAN
   2.5820E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.1000E+05          NAN          NAN          NAN          NAN          NAN
   2.5856E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.6000E+03          NAN          NAN          NAN          NAN          NAN
   2.6077E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.3000E+03          NAN          NAN          NAN          NAN          NAN
   2.6085E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.4400E+03          NAN          NAN          NAN          NAN          NAN
   2.6122E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   6.6000E+03          NAN          NAN          NAN          NAN          NAN
   2.6192E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.8000E+03          NAN          NAN          NAN          NAN          NAN
   2.6252E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   7.2500E+02          NAN          NAN          NAN          NAN          NAN
   2.6317E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.2000E+03          NAN          NAN          NAN          NAN          NAN
   2.6397E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.0380E+04          NAN          NAN          NAN          NAN          NAN
   2.6548E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   9.1000E+03          NAN          NAN          NAN          NAN          NAN
   2.6984E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   1.7967E+03          NAN          NAN          NAN          NAN          NAN
   2.7055E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.8000E+04          NAN          NAN          NAN          NAN          NAN
   2.7252E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.3500E+02          NAN          NAN          NAN          NAN          NAN
   2.7379E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   2.1000E+03          NAN          NAN          NAN          NAN          NAN
   2.7641E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   7.3000E+02          NAN          NAN          NAN          NAN          NAN
   2.7661E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.7000E+04          NAN          NAN          NAN          NAN          NAN
   2.7891E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   6.2500E+03          NAN          NAN          NAN          NAN          NAN
   2.8510E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.9000E+04          NAN          NAN          NAN          NAN          NAN
   2.8711E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.0000E+03          NAN          NAN          NAN          NAN          NAN
   2.8763E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   4.7000E+03          NAN          NAN          NAN          NAN          NAN
   2.8866E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   8.2250E+02          NAN          NAN          NAN          NAN          NAN
   2.9109E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.8000E+03          NAN          NAN          NAN          NAN          NAN
   2.9185E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.5000E+03          NAN          NAN          NAN          NAN          NAN
   2.9209E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.2500E+03          NAN          NAN          NAN          NAN          NAN
   2.9238E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   2.6000E+03          NAN          NAN          NAN          NAN          NAN
   2.9290E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.7000E+04          NAN          NAN          NAN          NAN          NAN
   2.9468E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.2500E+02          NAN          NAN          NAN          NAN          NAN
   2.9570E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   7.9000E+02          NAN          NAN          NAN          NAN          NAN
   2.9656E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.8500E+03          NAN          NAN          NAN          NAN          NAN
   2.9726E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.0000E+04          NAN          NAN          NAN          NAN          NAN
   2.9886E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   8.1000E+03          NAN          NAN          NAN          NAN          NAN
   2.9937E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.4000E+03          NAN          NAN          NAN          NAN          NAN
   2.9982E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.9000E+04          NAN          NAN          NAN          NAN          NAN
   3.0052E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   9.8333E+03          NAN          NAN          NAN          NAN          NAN
   3.0162E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.2000E+03          NAN          NAN          NAN          NAN          NAN
   3.0313E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   7.3000E+02          NAN          NAN          NAN          NAN          NAN
   3.0343E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.0000E+04          NAN          NAN          NAN          NAN          NAN
   3.0538E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   9.4000E+03          NAN          NAN          NAN          NAN          NAN
   3.0664E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.0550E+03          NAN          NAN          NAN          NAN          NAN
   3.0754E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   5.9333E+03          NAN          NAN          NAN          NAN          NAN
   3.1045E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.1000E+03          NAN          NAN          NAN          NAN          NAN
   3.1080E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   8.8000E+02          NAN          NAN          NAN          NAN          NAN
   3.1138E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.0500E+04          NAN          NAN          NAN          NAN          NAN
   3.1362E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   2.9000E+03          NAN          NAN          NAN          NAN          NAN
   3.1426E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.8000E+02          NAN          NAN          NAN          NAN          NAN
   3.1541E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.5000E+04          NAN          NAN          NAN          NAN          NAN
   3.1611E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   1.2000E+03          NAN          NAN          NAN          NAN          NAN
   3.1656E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   7.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.1822E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   9.9000E+03          NAN          NAN          NAN          NAN          NAN
   3.1877E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.6350E+03          NAN          NAN          NAN          NAN          NAN
   3.2032E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   5.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.2062E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.5000E+04          NAN          NAN          NAN          NAN          NAN
   3.2123E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   4.6000E+03          NAN          NAN          NAN          NAN          NAN
   3.2178E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.2240E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   4.7000E+02          NAN          NAN          NAN          NAN          NAN
   3.2293E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.5000E+03          NAN          NAN          NAN          NAN          NAN
   3.2704E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   1.1000E+04          NAN          NAN          NAN          NAN          NAN
   3.2714E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.0500E+04          NAN          NAN          NAN          NAN          NAN
   3.2769E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   5.0600E+03          NAN          NAN          NAN          NAN          NAN
   3.2844E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.6800E+03          NAN          NAN          NAN          NAN          NAN
   3.3135E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.3000E+03          NAN          NAN          NAN          NAN          NAN
   3.3318E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.6000E+02          NAN          NAN          NAN          NAN          NAN
   3.3371E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.1000E+04          NAN          NAN          NAN          NAN          NAN
   3.3424E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   6.7500E+03          NAN          NAN          NAN          NAN          NAN
   3.4186E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.0550E+03          NAN          NAN          NAN          NAN          NAN
   3.4266E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.6000E+03          NAN          NAN          NAN          NAN          NAN
   3.4359E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.1000E+03          NAN          NAN          NAN          NAN          NAN
   3.4449E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.0000E+04          NAN          NAN          NAN          NAN          NAN
   3.4534E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   7.6000E+02          NAN          NAN          NAN          NAN          NAN
   3.4539E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.3100E+04          NAN          NAN          NAN          NAN          NAN
   3.4690E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.1000E+05          NAN          NAN          NAN          NAN          NAN
   3.4981E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   1.2000E+03          NAN          NAN          NAN          NAN          NAN
   3.5041E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   1.2000E+03          NAN          NAN          NAN          NAN          NAN
   3.5090E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   7.3000E+03          NAN          NAN          NAN          NAN          NAN
   3.5101E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.7000E+03          NAN          NAN          NAN          NAN          NAN
   3.5247E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   5.9000E+03          NAN          NAN          NAN          NAN          NAN
   3.5412E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.5100E+03          NAN          NAN          NAN          NAN          NAN
   3.5492E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   5.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.5603E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   7.1000E+02          NAN          NAN          NAN          NAN          NAN
   3.5643E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.1000E+03          NAN          NAN          NAN          NAN          NAN
   3.5658E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   4.9000E+03          NAN          NAN          NAN          NAN          NAN
   3.5733E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   5.8000E+03          NAN          NAN          NAN          NAN          NAN
   3.5763E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   2.1000E+04          NAN          NAN          NAN          NAN          NAN
   3.6074E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.4000E+02          NAN          NAN          NAN          NAN          NAN
   3.6114E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.9000E+03          NAN          NAN          NAN          NAN          NAN
   3.6159E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.6000E+03          NAN          NAN          NAN          NAN          NAN
   3.6199E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   6.9000E+02          NAN          NAN          NAN          NAN          NAN
   3.6295E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   3.8000E+03          NAN          NAN          NAN          NAN          NAN
   3.6586E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.7000E+03          NAN          NAN          NAN          NAN          NAN
   3.6626E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.7000E+02          NAN          NAN          NAN          NAN          NAN
   3.6656E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.6000E+03          NAN          NAN          NAN          NAN          NAN
   3.6721E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   5.3000E+02          NAN          NAN          NAN          NAN          NAN
   3.6806E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   9.9000E+03          NAN          NAN          NAN          NAN          NAN
   3.6997E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   3.7000E+04          NAN          NAN          NAN          NAN          NAN
   3.7218E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.4000E+04          NAN          NAN          NAN          NAN          NAN
   3.7238E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.1000E+03          NAN          NAN          NAN          NAN          NAN
   3.7288E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   1.5650E+03          NAN          NAN          NAN          NAN          NAN
   3.7473E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   1.2000E+03          NAN          NAN          NAN          NAN          NAN
   3.7589E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.1000E+03          NAN          NAN          NAN          NAN          NAN
   3.7624E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.7000E+03          NAN          NAN          NAN          NAN          NAN
