# Header: 
#   Title                 : 31-GA-69 Resonance Parameter: WID,,2G/A 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 21861-006-2 
#   First Author          : M.Ohkubo 
#   Institute             : (2JPNJAE): Japan Atomic Energy Agency (JAEA) 
#   Reference             : (R,JAERI-M-90-213,1990) 
#   Year                  : 1990 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 31 
#   A                     : 69 
#   Isomer                :  
#   Nuclide               : 31-GA-69 
# Reaction: 
#   EXFOR Reaction        : (31-GA-69(N,EL),,WID,,2G/A) 
#   Incident Energy       : 1.1080e+02 eV - 4.8460e+03 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/218/21861.x4 
#   nds                   : https://nds.iaea.org/EXFOR/21861
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.1080E+02   0.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   5.1000E-02   4.2000E-03          NAN          NAN          NAN          NAN
   3.3800E+02   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E-01   1.5000E-02          NAN          NAN          NAN          NAN
   4.7270E+02   2.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   7.4000E-02   8.7000E-03          NAN          NAN          NAN          NAN
   6.9100E+02   4.0000E-01        1.0        0.0          NAN          NAN          NAN          NAN   9.5000E-01   5.3000E-02          NAN          NAN          NAN          NAN
   1.3538E+03   9.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   8.1000E-02   7.4000E-03          NAN          NAN          NAN          NAN
   1.5823E+03   1.2000E+00        2.0        0.0          NAN          NAN          NAN          NAN   1.4700E+00   1.6000E-01          NAN          NAN          NAN          NAN
   1.6365E+03   1.3000E+00        1.0        0.0          NAN          NAN          NAN          NAN   2.2200E+00   1.6000E-01          NAN          NAN          NAN          NAN
   1.8680E+03   1.5000E+00        2.0        0.0          NAN          NAN          NAN          NAN   1.9000E+00   1.7000E-01          NAN          NAN          NAN          NAN
   2.4565E+03   2.3000E+00        2.0        0.0          NAN          NAN          NAN          NAN   5.3000E+00   4.0000E-01          NAN          NAN          NAN          NAN
   3.0780E+03   3.2000E+00        NAN        NAN          NAN          NAN          NAN          NAN   5.5000E-01   5.5000E-02          NAN          NAN          NAN          NAN
   3.5026E+03   3.9000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.4800E+01   2.4000E+00          NAN          NAN          NAN          NAN
   4.2087E+03   5.1000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.1700E+00   1.3000E-01          NAN          NAN          NAN          NAN
   4.8460E+03   6.2000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.3700E+01   1.4000E+00          NAN          NAN          NAN          NAN
