# Header: 
#   Title                 : 50-SN-116 Resonance Parameter: ARE,,FCT 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 22387-004-2 
#   First Author          : K.Wisshak 
#   Institute             : (2GERKFK): Karlsruhe Institute of Technology (KIT) 
#   Reference             : (J,PR/C,54,(5),2732,199611) 
#   Year                  : 1996 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 50 
#   A                     : 116 
#   Isomer                :  
#   Nuclide               : 50-SN-116 
# Reaction: 
#   EXFOR Reaction        : (50-SN-116(N,G),,ARE,,FCT) 
#   Incident Energy       : 2.8450e+03 eV - 1.9760e+04 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/223/22387.x4 
#   nds                   : https://nds.iaea.org/EXFOR/22387
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   2.8450E+03          NAN        NAN        NAN          NAN          NAN   2.5000E-02   7.6250E-03          NAN          NAN          NAN          NAN          NAN          NAN
   3.3490E+03          NAN        NAN        NAN          NAN          NAN   8.1100E-02   1.0381E-02          NAN          NAN          NAN          NAN          NAN          NAN
   3.3840E+03          NAN        NAN        NAN          NAN          NAN   2.5800E-02   6.5790E-03          NAN          NAN          NAN          NAN          NAN          NAN
   3.4760E+03          NAN        NAN        NAN          NAN          NAN   5.3400E-02   7.9032E-03          NAN          NAN          NAN          NAN          NAN          NAN
   3.7440E+03          NAN        NAN        NAN          NAN          NAN   2.9400E-02   6.0858E-03          NAN          NAN          NAN          NAN          NAN          NAN
   4.0700E+03          NAN        NAN        NAN          NAN          NAN   2.6500E-02   7.4730E-03          NAN          NAN          NAN          NAN          NAN          NAN
   4.4140E+03          NAN        NAN        NAN          NAN          NAN   2.9760E-01   1.2797E-02          NAN          NAN          NAN          NAN          NAN          NAN
   4.5140E+03          NAN        NAN        NAN          NAN          NAN   3.4100E-02   6.9905E-03          NAN          NAN          NAN          NAN          NAN          NAN
   4.5720E+03          NAN        NAN        NAN          NAN          NAN   2.4000E-02   5.1360E-03          NAN          NAN          NAN          NAN          NAN          NAN
   5.2080E+03          NAN        NAN        NAN          NAN          NAN   7.0500E-02   1.2620E-02          NAN          NAN          NAN          NAN          NAN          NAN
   5.2670E+03          NAN        NAN        NAN          NAN          NAN   4.6500E-02   7.0215E-03          NAN          NAN          NAN          NAN          NAN          NAN
   5.5680E+03          NAN        NAN        NAN          NAN          NAN   1.1530E-01   4.8426E-03          NAN          NAN          NAN          NAN          NAN          NAN
   5.6760E+03          NAN        NAN        NAN          NAN          NAN   4.7400E-02   8.5794E-03          NAN          NAN          NAN          NAN          NAN          NAN
   5.7910E+03          NAN        NAN        NAN          NAN          NAN   6.8000E-02   1.0812E-02          NAN          NAN          NAN          NAN          NAN          NAN
   5.8760E+03          NAN        NAN        NAN          NAN          NAN   4.0600E-02   6.3336E-03          NAN          NAN          NAN          NAN          NAN          NAN
   6.0000E+03          NAN        NAN        NAN          NAN          NAN   2.8100E-02   4.2712E-03          NAN          NAN          NAN          NAN          NAN          NAN
   6.0640E+03          NAN        NAN        NAN          NAN          NAN   4.2100E-02   5.4730E-03          NAN          NAN          NAN          NAN          NAN          NAN
   6.1220E+03          NAN        NAN        NAN          NAN          NAN   4.0500E-02   5.3460E-03          NAN          NAN          NAN          NAN          NAN          NAN
   6.2480E+03          NAN        NAN        NAN          NAN          NAN   9.4000E-03   3.2900E-03          NAN          NAN          NAN          NAN          NAN          NAN
