# Header: 
#   Title                 : 60-ND-142 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : E.N.Karzhavina 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (J,SNP,8,371,1969) 
#   Year                  : 1969 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 60 
#   A                     : 142 
#   Nuclide               : 60-ND-142 
# Reaction: 
#   entry-subent-pointer  :{0: '40113-003-2', 1: '40113-003-2', 2: '40113-003-2', 3: '40113-003-2', 4: '40113-003-2', 5: '40113-003-2', 6: '40113-003-2'} 
#   EXFOR reaction        :{0: '(60-ND-142(N,EL),,WID)', 1: '(60-ND-142(N,EL),,WID)', 2: '(60-ND-142(N,EL),,WID)', 3: '(60-ND-142(N,EL),,WID)', 4: '(60-ND-142(N,EL),,WID)', 5: '(60-ND-142(N,EL),,WID)', 6: '(60-ND-142(N,EL),,WID)'} 
#   incident energy       : 1.6850e+03 eV - 9.9870e+03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/401/40113.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40113
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        1.6850E+03        1.0000E+01               NAN               NAN               NAN               NAN        1.8100E-01        7.3000E-02               NAN               NAN               NAN               NAN               NAN               NAN
        1.6850E+03        1.4000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.6850E+03        2.8000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.6850E+03        3.4000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.6850E+03        4.5000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.6850E+03        5.6000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.6850E+03        1.1000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.5390E+03        1.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.5390E+03        1.4000E+01               NAN               NAN               NAN               NAN        1.2000E+01        2.0000E+00               NAN               NAN               NAN               NAN               NAN               NAN
        2.5390E+03        2.8000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.5390E+03        3.4000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
