# Header: 
#   Title                 : 28-NI-62 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 20374-018-2 
#   First Author          : H.Beer 
#   Institute             : (2GERKFK): Karlsruhe Institute of Technology (KIT) 
#   Reference             : (J,NP/A,240,29,1975) 
#   Year                  : 1975 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 28 
#   A                     : 62 
#   Isomer                :  
#   Nuclide               : 28-NI-62 
# Reaction: 
#   EXFOR Reaction        : (28-NI-62(N,EL),,WID) 
#   Incident Energy Type   : 4.2870e+04 eV - 2.8800e+05 eV 
#   Resonance Energy      : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/203/20374.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20374
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   4.2870E+04   1.4000E+02        NAN        0.0          NAN          NAN   3.6000E-01   7.0000E-02   3.4000E+02   1.5000E+01          NAN          NAN          NAN          NAN
   7.7200E+04   3.0000E+02        NAN        0.0          NAN          NAN          NAN          NAN   7.0000E+01   3.0000E+01          NAN          NAN          NAN          NAN
   9.4700E+04   4.0000E+02        NAN        0.0          NAN          NAN   5.6000E-01   1.3000E-01   2.5000E+03   1.0000E+02          NAN          NAN          NAN          NAN
   1.0560E+05   4.0000E+02        NAN        0.0          NAN          NAN   1.4000E+00   3.1000E-01   4.6000E+03   2.0000E+02          NAN          NAN          NAN          NAN
   1.4930E+05   7.0000E+02        NAN        0.0          NAN          NAN          NAN          NAN   1.4000E+02   7.0000E+01          NAN          NAN          NAN          NAN
   1.8820E+05   9.0000E+02        NAN        0.0          NAN          NAN          NAN          NAN   9.0000E+01          NAN          NAN          NAN          NAN          NAN
   2.1470E+05   1.1000E+03        NAN        0.0          NAN          NAN          NAN          NAN   1.9000E+02   1.3000E+02          NAN          NAN          NAN          NAN
   2.2950E+05   1.2000E+03        NAN        0.0          NAN          NAN          NAN          NAN   6.1800E+03   1.6000E+02          NAN          NAN          NAN          NAN
   2.4320E+05   1.3000E+03        NAN        0.0          NAN          NAN          NAN          NAN   7.8000E+02   1.5000E+02          NAN          NAN          NAN          NAN
   2.8110E+05   1.6000E+03        NAN        0.0          NAN          NAN          NAN          NAN   4.8000E+03   4.0000E+02          NAN          NAN          NAN          NAN
   2.8800E+05          NAN        NAN        0.0          NAN          NAN          NAN          NAN   1.0000E+03          NAN          NAN          NAN          NAN          NAN
