# Header: 
#   Title                 : 24-CR-54 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : C2706-007-2 
#   First Author          : J.D.Moses 
#   Institute             : (1USANCS): North Carolina State University, Raleigh, NC 
#   Reference             : (J,NP/A,175,556,1971) 
#   Year                  : 1971 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 24 
#   A                     : 54 
#   Isomer                :  
#   Nuclide               : 24-CR-54 
# Reaction: 
#   EXFOR Reaction        : (24-CR-54(P,EL),,WID) 
#   Incident Energy Type   : 1.9833e+06 eV - 2.7761e+06 eV 
#   Resonance Energy      : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C27/C2706.x4 
#   nds                   : https://nds.iaea.org/EXFOR/C2706
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   2.6038E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   3.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6078E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   1.7500E+02   3.0000E+01          NAN          NAN          NAN          NAN
   2.6081E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   8.0000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   2.6086E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   2.2500E+02   5.0000E+01          NAN          NAN          NAN          NAN
   2.6115E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   1.2500E+02   3.0000E+01          NAN          NAN          NAN          NAN
   2.6184E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.6203E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   2.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6383E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   2.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6422E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   1.0000E+02   2.0000E+01          NAN          NAN          NAN          NAN
   2.6425E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   2.0000E+02   1.0000E+01          NAN          NAN          NAN          NAN
   2.6470E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.6496E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   3.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6520E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   3.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6543E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   3.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6622E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.6700E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   5.0000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   2.6813E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   4.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6829E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   1.2500E+02   2.5000E+01          NAN          NAN          NAN          NAN
   2.6855E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   4.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.7761E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   6.5000E+01   1.5000E+01          NAN          NAN          NAN          NAN
