# Header: 
#   Title                 : 56-BA-136 Resonance Parameter: ARE 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : L0183-003-0 
#   First Author          : R.Massarczyk 
#   Institute             : (2GERZFK): Helmholtz-Zentrum Dresden-Rossendorf, Dresden 
#   Reference             : (J,PR/C,86,014319,2012) 
#   Year                  : 2012 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 56 
#   A                     : 136 
#   Isomer                :  
#   Nuclide               : 56-BA-136 
# Reaction: 
#   EXFOR Reaction        : (56-BA-136(G,EL),,ARE) 
#   Incident Energy       : 2.9767e+06 eV - 9.0778e+06 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/L01/L0183.x4 
#   nds                   : https://nds.iaea.org/EXFOR/L0183
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   4.4752E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   4.5364E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.7000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   4.6011E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.8000E+01   1.0000E+00          NAN          NAN          NAN          NAN
   4.6237E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.6000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   4.6397E+06   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.4000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   4.6978E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   4.7677E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.1000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   4.8141E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.8000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   4.8333E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   4.8978E+06   1.6000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   4.9850E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0600E+02   9.0000E+00          NAN          NAN          NAN          NAN
   5.0396E+06   2.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   5.0608E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   5.0769E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.4000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   5.0945E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.5000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   5.1352E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.6000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   5.2163E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.7000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   5.2684E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   5.2943E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.5000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   5.3378E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.9000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   5.3965E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   5.4184E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   5.4315E+06   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.4000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   5.4444E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   5.4976E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.1000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   5.5611E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   5.5856E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.2000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   5.6012E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.4000E+01   1.1000E+00          NAN          NAN          NAN          NAN
   5.6100E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.3800E+02   1.6000E+00          NAN          NAN          NAN          NAN
   5.6479E+06   1.3000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.2000E+01   1.0000E+00          NAN          NAN          NAN          NAN
   5.6522E+06   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.1000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   5.7180E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.4000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   5.7350E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   5.7680E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   5.7817E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   5.8051E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.8000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   5.9242E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   5.9658E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   5.9792E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.4000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   6.0050E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.8000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   6.0357E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.9000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   6.0529E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.1000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   6.0614E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.1000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   6.0825E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.7000E+01   2.9000E+01          NAN          NAN          NAN          NAN
   6.1133E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1600E+02   2.0000E+01          NAN          NAN          NAN          NAN
   6.1612E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.2000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   6.1824E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0200E+02   2.0000E+01          NAN          NAN          NAN          NAN
   6.1928E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.6000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   6.2157E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.7000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   6.2316E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.8000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   6.2442E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.6000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   6.2648E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   6.2892E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   6.3319E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0700E+02   1.4000E+01          NAN          NAN          NAN          NAN
   6.3444E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.8000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   6.3582E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1200E+02   1.3000E+01          NAN          NAN          NAN          NAN
   6.3736E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.8000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   6.3913E+06   1.6000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.9900E+02   4.0000E+01          NAN          NAN          NAN          NAN
   6.4099E+06   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0200E+02   1.6000E+01          NAN          NAN          NAN          NAN
   6.4306E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.8000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   6.4495E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   6.4782E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.8000E+01   1.2000E+01          NAN          NAN          NAN          NAN
   6.4887E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.7000E+01   1.7000E+01          NAN          NAN          NAN          NAN
   6.5288E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.4000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   6.5543E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   6.5918E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.1000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   6.6253E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.3200E+02   1.6000E+01          NAN          NAN          NAN          NAN
   6.6773E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0100E+02   1.2000E+01          NAN          NAN          NAN          NAN
   6.6934E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E+02   1.3000E+01          NAN          NAN          NAN          NAN
   6.7168E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.5000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   6.7419E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1800E+02   1.3000E+01          NAN          NAN          NAN          NAN
   6.7566E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.9000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   6.7678E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.5000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   6.7768E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.9000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   6.7884E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.1000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   6.8308E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   6.8403E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.1000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   6.8475E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.8000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   6.8592E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.1000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   6.8704E+06   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.6000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   6.8805E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.5000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   6.8958E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.8000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   6.9520E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   6.9823E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.3100E+02   1.5000E+01          NAN          NAN          NAN          NAN
   6.9985E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.1000E+01   2.4000E+01          NAN          NAN          NAN          NAN
   7.0066E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.7000E+01   2.2000E+01          NAN          NAN          NAN          NAN
   7.0189E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.9000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   7.1506E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.1000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   7.2511E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.5000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   7.2716E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.2000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   7.2815E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.5600E+02   3.2000E+01          NAN          NAN          NAN          NAN
   7.2988E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.2000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   7.3148E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.1000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   7.3502E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.8000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   7.3641E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.8000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   7.3821E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.4000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   7.3944E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.2000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   7.4025E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.7000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   7.4149E+06   1.3000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.9000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   7.4444E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+01   1.2000E+01          NAN          NAN          NAN          NAN
   7.4725E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.4000E+01   1.2000E+01          NAN          NAN          NAN          NAN
   7.4875E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.2000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   7.5028E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.7800E+02   1.8000E+01          NAN          NAN          NAN          NAN
   7.5192E+06   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.7000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   7.5410E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.1000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   7.5581E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.8000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   7.5721E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0400E+02   1.4000E+01          NAN          NAN          NAN          NAN
   7.5835E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.5000E+01   1.4000E+01          NAN          NAN          NAN          NAN
   7.5948E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.8000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   7.6042E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.7000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   7.6257E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.4000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   7.6623E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.8000E+01   9.0000E+01          NAN          NAN          NAN          NAN
   7.6756E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.4000E+01   8.0000E+01          NAN          NAN          NAN          NAN
   7.6990E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1100E+03   1.4000E+01          NAN          NAN          NAN          NAN
   7.7476E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.2000E+01   9.0000E+01          NAN          NAN          NAN          NAN
   7.7698E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.5000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   7.7881E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   7.8198E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.7000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   7.8489E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.8000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   7.8579E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.5000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   7.8750E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.8000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   7.8952E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.4000E+01   1.7000E+01          NAN          NAN          NAN          NAN
   7.9113E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.5500E+02   2.5000E+01          NAN          NAN          NAN          NAN
   7.9724E+06   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.9000E+01   1.4000E+01          NAN          NAN          NAN          NAN
   8.0066E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.3000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   8.0835E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.1247E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.1443E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.1843E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.3392E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.3595E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.6111E+06   2.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.6000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   9.0495E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.8000E+01   2.7000E+01          NAN          NAN          NAN          NAN
   9.0778E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0500E+02   2.5000E+01          NAN          NAN          NAN          NAN
