# Header: 
#   Title                 : 24-CR-53 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : M.J.Kenny 
#   Institute             : (3AULAUA): Australian Nuclear Sci.and Techn.Org., Lucas Heights,NSW 
#   Reference             : (R,AAEC/E-400,1977) 
#   Year                  : 1977 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 24 
#   A                     : 53 
#   Nuclide               : 24-CR-53 
# Reaction: 
#   entry-subent-pointer  :{122: '30393-014-4', 123: '30393-014-4', 124: '30393-014-4', 125: '30393-014-4', 126: '30393-014-4', 127: '30393-014-4', 128: '30393-014-4', 129: '30393-014-4', 130: '30393-014-4', 131: '30393-014-4', 132: '30393-014-4', 133: '30393-014-4', 134: '30393-014-4', 135: '30393-014-4', 136: '30393-014-4', 137: '30393-014-4'} 
#   EXFOR reaction        :{122: '(24-CR-53(N,G),,WID)', 123: '(24-CR-53(N,G),,WID)', 124: '(24-CR-53(N,G),,WID)', 125: '(24-CR-53(N,G),,WID)', 126: '(24-CR-53(N,G),,WID)', 127: '(24-CR-53(N,G),,WID)', 128: '(24-CR-53(N,G),,WID)', 129: '(24-CR-53(N,G),,WID)', 130: '(24-CR-53(N,G),,WID)', 131: '(24-CR-53(N,G),,WID)', 132: '(24-CR-53(N,G),,WID)', 133: '(24-CR-53(N,G),,WID)', 134: '(24-CR-53(N,G),,WID)', 135: '(24-CR-53(N,G),,WID)', 136: '(24-CR-53(N,G),,WID)', 137: '(24-CR-53(N,G),,WID)'} 
#   incident energy       : 4.1800e+03 eV - 1.6373e+05 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/303/30393.x4 
#   nds                   : https://nds.iaea.org/EXFOR/30393
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        4.1800E+03        1.0000E+01               NAN               NAN        3.1000E+00        8.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.0
        5.7000E+03        1.0000E+01               NAN               NAN        9.0000E-01        3.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.0
        6.7300E+03        1.0000E+01               NAN               NAN        4.5000E+00        1.2000E+00               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.0
        8.1700E+03        1.0000E+01               NAN               NAN        2.3000E+00        6.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.0
        1.9720E+04        2.0000E+01               NAN               NAN        6.6000E-01        8.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.0
        2.5890E+04        3.0000E+01               NAN               NAN        4.0000E-01        5.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.0
        2.7360E+04        3.0000E+01               NAN               NAN        6.5000E-01        8.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.0
        2.9560E+04        3.0000E+01               NAN               NAN        1.1500E+00        1.4000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.0
        7.3180E+04        7.0000E+01               NAN               NAN        1.6500E+00        2.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.0
        8.6010E+04        9.0000E+01               NAN               NAN        1.5200E+00        1.8000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.0
        9.3800E+04        9.0000E+01               NAN               NAN        1.5300E+00        1.8000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.0
        9.5200E+04        1.0000E+02               NAN               NAN        5.5000E-01        1.3000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.0
        9.8540E+04        1.0000E+02               NAN               NAN        2.4800E+00        3.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.0
        1.0441E+05        1.1000E+02               NAN               NAN        3.1800E+00        5.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.0
        1.3515E+05        1.5000E+02               NAN               NAN        4.3300E+00        5.5000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.0
        1.6373E+05        1.9000E+02               NAN               NAN        4.5900E+00        5.8000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.0
