# Header: 
#   Title                 : 60-ND-148 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : E.N.Karzhavina 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (J,SNP,8,371,1969) 
#   Year                  : 1969 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 60 
#   A                     : 148 
#   Nuclide               : 60-ND-148 
# Reaction: 
#   entry-subent-pointer  :{6: '40113-039-2', 7: '40113-039-2', 8: '40113-039-2', 9: '40113-039-2', 10: '40113-039-2', 11: '40113-039-2', 12: '40113-039-2', 13: '40113-039-2', 14: '40113-039-2', 15: '40113-039-2', 16: '40113-039-2', 17: '40113-039-2', 18: '40113-039-2', 19: '40113-039-2', 20: '40113-039-2', 21: '40113-039-2', 22: '40113-039-2', 23: '40113-039-2', 24: '40113-039-2', 25: '40113-039-2', 26: '40113-039-2', 27: '40113-039-2', 28: '40113-039-2', 29: '40113-039-2'} 
#   EXFOR reaction        :{6: '(60-ND-148(N,EL),,WID)', 7: '(60-ND-148(N,EL),,WID)', 8: '(60-ND-148(N,EL),,WID)', 9: '(60-ND-148(N,EL),,WID)', 10: '(60-ND-148(N,EL),,WID)', 11: '(60-ND-148(N,EL),,WID)', 12: '(60-ND-148(N,EL),,WID)', 13: '(60-ND-148(N,EL),,WID)', 14: '(60-ND-148(N,EL),,WID)', 15: '(60-ND-148(N,EL),,WID)', 16: '(60-ND-148(N,EL),,WID)', 17: '(60-ND-148(N,EL),,WID)', 18: '(60-ND-148(N,EL),,WID)', 19: '(60-ND-148(N,EL),,WID)', 20: '(60-ND-148(N,EL),,WID)', 21: '(60-ND-148(N,EL),,WID)', 22: '(60-ND-148(N,EL),,WID)', 23: '(60-ND-148(N,EL),,WID)', 24: '(60-ND-148(N,EL),,WID)', 25: '(60-ND-148(N,EL),,WID)', 26: '(60-ND-148(N,EL),,WID)', 27: '(60-ND-148(N,EL),,WID)', 28: '(60-ND-148(N,EL),,WID)', 29: '(60-ND-148(N,EL),,WID)'} 
#   incident energy       : 1.5500e+02 eV - 8.7810e+03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/401/40113.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40113
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        1.5500E+02        5.0000E-01               NAN               NAN               NAN               NAN        1.6100E+00        2.4000E-01               NAN               NAN               NAN               NAN               NAN               NAN
        2.8800E+02        1.0000E+00               NAN               NAN               NAN               NAN        2.6000E+00        2.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN
        3.9900E+02        1.5000E+00               NAN               NAN               NAN               NAN        4.1000E-01        3.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN
        7.1700E+02        2.0000E+00               NAN               NAN               NAN               NAN        2.0000E+00        1.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN
        8.7600E+02        3.0000E+00               NAN               NAN               NAN               NAN        1.9900E-01        3.6000E-02               NAN               NAN               NAN               NAN               NAN               NAN
        1.0600E+03        5.0000E+00               NAN               NAN               NAN               NAN        2.3500E+00        1.5000E-01               NAN               NAN               NAN               NAN               NAN               NAN
        1.1830E+03        6.0000E+00               NAN               NAN               NAN               NAN        2.7000E+00        2.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN
        1.3550E+03        6.0000E+00               NAN               NAN               NAN               NAN        1.6800E+00        1.1000E-01               NAN               NAN               NAN               NAN               NAN               NAN
        1.5440E+03        7.0000E+00               NAN               NAN               NAN               NAN        3.5900E+00        1.5000E-01               NAN               NAN               NAN               NAN               NAN               NAN
        2.1950E+03        1.2000E+01               NAN               NAN               NAN               NAN        8.4000E+00        7.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN
        2.4030E+03        1.3000E+01               NAN               NAN               NAN               NAN        3.9000E+00        3.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN
        2.5460E+03        1.4000E+01               NAN               NAN               NAN               NAN        2.4000E+00        3.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN
        2.5940E+03        2.0000E+01               NAN               NAN               NAN               NAN        7.9000E+00        8.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN
        2.7950E+03        2.0000E+01               NAN               NAN               NAN               NAN        1.4000E+00        5.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN
        3.0100E+03        2.5000E+01               NAN               NAN               NAN               NAN        2.0000E+00        5.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN
        4.1210E+03        3.0000E+01               NAN               NAN               NAN               NAN        1.3000E+01        1.0000E+00               NAN               NAN               NAN               NAN               NAN               NAN
        4.3180E+03        3.1000E+01               NAN               NAN               NAN               NAN        6.5000E+00        6.5000E-01               NAN               NAN               NAN               NAN               NAN               NAN
        4.4630E+03        3.3000E+01               NAN               NAN               NAN               NAN        2.4000E+00        6.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN
        4.7040E+03        3.6000E+01               NAN               NAN               NAN               NAN        6.7000E+00        1.0000E+00               NAN               NAN               NAN               NAN               NAN               NAN
        5.3770E+03        4.4000E+01               NAN               NAN               NAN               NAN        4.4000E+00               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        7.1720E+03        7.0000E+01               NAN               NAN               NAN               NAN        1.3000E+01        2.0000E+00               NAN               NAN               NAN               NAN               NAN               NAN
        7.4850E+03        7.5000E+01               NAN               NAN               NAN               NAN        7.4000E+00               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        7.8190E+03        8.0000E+01               NAN               NAN               NAN               NAN        1.7000E+01        2.0000E+00               NAN               NAN               NAN               NAN               NAN               NAN
        8.7810E+03        9.0000E+01               NAN               NAN               NAN               NAN        2.8000E+01        3.0000E+00               NAN               NAN               NAN               NAN               NAN               NAN
