# Header: 
#   Title                 : 66-DY-162 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : H.I.Liou 
#   Institute             : (1USACOL): Columbia University, New York, NY 
#   Reference             : (J,PR/C,11,462,197502) 
#   Year                  : 1975 
#   Facility              : (SYNCH): Synchrotron 
# Target: 
#   Z                     : 66 
#   A                     : 162 
#   Nuclide               : 66-DY-162 
# Reaction: 
#   entry-subent-pointer  :['10525-004-3'] 
#   EXFOR reaction        :['(66-DY-162(N,G),,WID)'] 
#   incident energy       : 5.4500e+00 eV - 1.5814e+04 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/105/10525.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10525
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 5.4500E+00 2.0000E-02        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.1100E+01 2.0000E-01        NAN        0.0        NAN        NAN 1.2500E-01 1.5000E-02        NAN        NAN        NAN        NAN
 1.1722E+02 1.1000E-01        NAN        0.0        NAN        NAN 1.2000E-01 1.5000E-02        NAN        NAN        NAN        NAN
 2.0797E+02 2.6000E-01        NAN        0.0        NAN        NAN 1.0500E-01 1.5000E-02        NAN        NAN        NAN        NAN
 2.2329E+02 1.5000E-01        NAN        0.0        NAN        NAN 1.1500E-01 1.5000E-02        NAN        NAN        NAN        NAN
 2.6936E+02 2.0000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5702E+02 3.0000E-01        NAN        0.0        NAN        NAN 1.0500E-01 2.0000E-02        NAN        NAN        NAN        NAN
 4.1275E+02 3.7000E-01        NAN        0.0        NAN        NAN 1.0000E-01 2.0000E-02        NAN        NAN        NAN        NAN
 4.7032E+02 4.5000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.2983E+02 2.7000E-01        NAN        0.0        NAN        NAN 1.2000E-01 2.0000E-02        NAN        NAN        NAN        NAN
 6.3280E+02 7.0000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.8596E+02 4.0000E-01        NAN        0.0        NAN        NAN 1.1000E-01 2.5000E-02        NAN        NAN        NAN        NAN
 7.1647E+02 4.2000E-01        NAN        0.0        NAN        NAN 1.3000E-01 2.5000E-02        NAN        NAN        NAN        NAN
 7.6642E+02 4.7000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 8.6660E+02 5.6000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 9.5208E+02 3.3000E-01        NAN        0.0        NAN        NAN 1.1000E-01 2.5000E-02        NAN        NAN        NAN        NAN
 1.0052E+03 4.0000E-01        NAN        0.0        NAN        NAN 1.1200E-01 2.0000E-02        NAN        NAN        NAN        NAN
 1.0665E+03 4.0000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1106E+03 4.0000E-01        NAN        0.0        NAN        NAN 1.0800E-01 2.5000E-02        NAN        NAN        NAN        NAN
 1.2614E+03 5.0000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3602E+03 3.0000E-01        NAN        0.0        NAN        NAN 1.1000E-01 2.5000E-02        NAN        NAN        NAN        NAN
 1.3875E+03 1.5000E+00        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4316E+03 3.0000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4833E+03 1.6000E+00        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.5262E+03 3.0000E-01        NAN        0.0        NAN        NAN 1.0500E-01 2.5000E-02        NAN        NAN        NAN        NAN
 1.5673E+03 4.0000E-01        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
