# Header: 
#   Title                 : 94-PU-239 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : Yu.V.Ryabov 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (J,SNP,5,657,1967) 
#   Year                  : 1967 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 94 
#   A                     : 239 
#   Nuclide               : 94-PU-239 
# Reaction: 
#   entry-subent-pointer  :['40104-003-0'] 
#   EXFOR reaction        :['(94-PU-239(N,F),,WID)'] 
#   incident energy       : 7.8400e+00 eV - 1.0070e+02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/401/40104.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40104
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   7.8400E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   4.4000E-02   1.0000E-02          NAN          NAN
   1.0970E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   1.5300E-01   7.5000E-02          NAN          NAN
   1.1500E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   1.1000E-01          NAN          NAN          NAN
   1.1910E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   2.8000E-02   7.0000E-03          NAN          NAN
   1.4360E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   6.0000E-02   1.6000E-02          NAN          NAN
   1.4750E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   3.2000E-02   9.0000E-03          NAN          NAN
   1.5470E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   3.6000E-01   3.6000E-01          NAN          NAN
   1.7690E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   4.2000E-02   1.3000E-02          NAN          NAN
   2.2330E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   5.2000E-02   1.8000E-02          NAN          NAN
   2.3900E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   2.3000E-02   9.0000E-03          NAN          NAN
   2.6370E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   3.4000E-02   6.0000E-03          NAN          NAN
   2.7300E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   6.8000E-02          NAN          NAN          NAN
   3.2400E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   8.5000E-02   2.1000E-02          NAN          NAN
   3.5600E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   1.2000E-02          NAN          NAN          NAN
   4.1640E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   2.2000E-02   4.0000E-03          NAN          NAN
   4.4740E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   1.0000E-02   3.0000E-03          NAN          NAN
   4.7920E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   1.9600E-01   1.1600E-01          NAN          NAN
   4.9600E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   1.2900E-01          NAN          NAN          NAN
   5.0180E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   3.7000E-02   1.0000E-02          NAN          NAN
   5.2900E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   1.3000E-02   3.0000E-03          NAN          NAN
   5.5900E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   3.6000E-02   1.0000E-02          NAN          NAN
