# Header: 
#   Title                 : 94-PU-239 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 21001-002-3 
#   First Author          : J.Trochon 
#   Institute             : (2FR BRC): CEA/DAM Ile-de-France, Bruyeres-le-Chatel, Arpajon 
#   Reference             : (T,TROCHON,1977) 
#   Year                  : 1977 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 94 
#   A                     : 239 
#   Isomer                :  
#   Nuclide               : 94-PU-239 
# Reaction: 
#   EXFOR Reaction        : (94-PU-239(N,TOT),,WID) 
#   Incident Energy Type   : 3.0000e-01 eV - 6.5850e+02 eV 
#   Resonance Energy      : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/210/21001.x4 
#   nds                   : https://nds.iaea.org/EXFOR/21001
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   3.0000E-01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   7.8000E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.0900E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1900E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.4300E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.4700E+01          NAN        1.0        NAN   7.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.5500E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7700E+01          NAN        1.0        NAN   7.5000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.2300E+01          NAN        1.0        NAN   1.0900E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.3900E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.6200E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.2300E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.5500E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.1400E+01          NAN        1.0        NAN   5.2000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.1700E+01          NAN        NAN        NAN   1.0500E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.4500E+01          NAN        1.0        NAN   5.8000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.7600E+01          NAN        0.0        NAN   3.9800E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.9400E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.0100E+01          NAN        1.0        NAN   5.7000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.2600E+01          NAN        1.0        NAN   6.8000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.5600E+01          NAN        1.0        NAN   5.9000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.7000E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.9200E+01          NAN        1.0        NAN   1.9100E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.1900E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
