# Header: 
#   Title                 : 94-PU-242 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : G.F.Auchampaugh 
#   Institute             : (1USALAS): Los Alamos National Laboratory, NM 
#   Reference             : (J,PR/C,7,2085,1973) 
#   Year                  : 1973 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 94 
#   A                     : 242 
#   Nuclide               : 94-PU-242 
# Reaction: 
#   entry-subent-pointer  :['10616-002-2' '10616-002-3'] 
#   EXFOR reaction        :['(94-PU-242(N,EL),,WID)' '(94-PU-242(N,F),,WID)'] 
#   incident energy       : 5.9520e+02 eV - 3.8360e+03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/106/10616.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10616
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 1.8910E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 4.1000E-03 4.6000E-03 9.6000E-04 1.1300E-03
 2.6990E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.5000E-01 3.8000E-02 1.1000E-04 3.0000E-05
 2.7340E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.0800E-01 1.5000E-02 9.4000E-05 3.1000E-05
 2.7410E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN 9.8000E-04 4.2500E-04
 2.7560E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.2000E-01 3.1000E-02 3.1000E-05 1.6000E-05
 2.7720E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN 9.1000E-04 4.2000E-04
 3.1070E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.8000E-04 5.0000E-05 3.4000E-03        NAN
 3.1120E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.2000E-03 1.0000E-04 1.3400E-02        NAN
 3.1350E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.2600E-01 3.2000E-02        NAN        NAN
 3.1420E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 4.0200E-02 1.2100E-02 1.2200E-03 2.5000E-04
 3.1560E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 5.2300E-02 1.1900E-02 1.0000E-04 4.0000E-05
 3.1640E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 3.0000E-03 1.5000E-03 8.0000E-04 5.0000E-04
 3.4120E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 3.8000E-01 6.1000E-02 9.0000E-05 3.0000E-05
 3.4220E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN 3.0000E-04        NAN
 3.4380E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN 3.0000E-04        NAN
 3.4510E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.2000E-01 2.9000E-02 1.3000E-04 3.0000E-05
 3.4720E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 7.8000E-02 1.7000E-02 1.0000E-04        NAN
 3.4850E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.0200E-01 1.9000E-02 2.8000E-04 8.0000E-05
 3.4960E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.2200E-01 2.3000E-02 3.6000E-04 1.0000E-04
 3.5210E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 9.5000E-02 2.1000E-02 2.0000E-04        NAN
 3.5320E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 3.2000E-04 5.0000E-05 3.0000E-03        NAN
 3.5580E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.2000E-04 3.0000E-05 1.0000E-03        NAN
 3.5680E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.2000E-03 1.0000E-04 9.4500E-03        NAN
 3.5810E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.4300E-01 2.4000E-02 1.8000E-04 5.0000E-05
 3.5880E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN 8.0000E-04        NAN
 3.6200E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.9000E-04 1.6000E-04
 3.6290E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.9000E-03        NAN
 3.6510E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.5500E-01 2.5000E-02 6.7000E-04 1.8000E-04
 3.6700E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN 5.1500E-03 2.3000E-03
 3.6980E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN 3.0000E-04        NAN
 3.7120E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN 8.1000E-04 3.8000E-04
 3.7210E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 9.4000E-01 2.0000E-01 5.0000E-05 3.0000E-05
 3.7340E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.9000E-04 1.6000E-04
 3.7730E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 2.4600E-01 4.4000E-02 2.1000E-04 8.0000E-05
 3.7900E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 6.2000E-02 2.2000E-02 7.0000E-05 4.0000E-05
 3.8120E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 6.8300E-01 1.3000E-01 1.5000E-04 6.0000E-05
 3.8360E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN 9.4800E-01 1.6100E-01 5.0000E-05 2.0000E-05
