# Header: 
#   Title                 : 42-MO-95 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : W.Rapp 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,PR/C,68,015802,2003) 
#   Year                  : 2003 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 42 
#   A                     : 95 
#   Nuclide               : 42-MO-95 
# Reaction: 
#   entry-subent-pointer  :{256: '13998-004-4', 257: '13998-004-4', 258: '13998-004-4', 259: '13998-004-4', 260: '13998-004-4', 261: '13998-004-4', 262: '13998-004-4', 263: '13998-004-4', 264: '13998-004-4', 265: '13998-004-4', 266: '13998-004-4', 267: '13998-004-4', 268: '13998-004-4', 269: '13998-004-4', 270: '13998-004-4', 271: '13998-004-4', 272: '13998-004-4', 273: '13998-004-4', 274: '13998-004-4', 275: '13998-004-4', 276: '13998-004-4', 277: '13998-004-4', 278: '13998-004-4', 279: '13998-004-4', 280: '13998-004-4', 281: '13998-004-4', 282: '13998-004-4', 283: '13998-004-4', 284: '13998-004-4', 285: '13998-004-4', 286: '13998-004-4', 287: '13998-004-4', 288: '13998-004-4', 289: '13998-004-4', 290: '13998-004-4', 291: '13998-004-4', 292: '13998-004-4', 293: '13998-004-4', 294: '13998-004-4', 295: '13998-004-4', 296: '13998-004-4', 297: '13998-004-4', 298: '13998-004-4', 299: '13998-004-4', 300: '13998-004-4', 301: '13998-004-4', 302: '13998-004-4', 303: '13998-004-4', 304: '13998-004-4', 305: '13998-004-4'} 
#   EXFOR reaction        :{256: '(42-MO-95(N,A),,WID)', 257: '(42-MO-95(N,A),,WID)', 258: '(42-MO-95(N,A),,WID)', 259: '(42-MO-95(N,A),,WID)', 260: '(42-MO-95(N,A),,WID)', 261: '(42-MO-95(N,A),,WID)', 262: '(42-MO-95(N,A),,WID)', 263: '(42-MO-95(N,A),,WID)', 264: '(42-MO-95(N,A),,WID)', 265: '(42-MO-95(N,A),,WID)', 266: '(42-MO-95(N,A),,WID)', 267: '(42-MO-95(N,A),,WID)', 268: '(42-MO-95(N,A),,WID)', 269: '(42-MO-95(N,A),,WID)', 270: '(42-MO-95(N,A),,WID)', 271: '(42-MO-95(N,A),,WID)', 272: '(42-MO-95(N,A),,WID)', 273: '(42-MO-95(N,A),,WID)', 274: '(42-MO-95(N,A),,WID)', 275: '(42-MO-95(N,A),,WID)', 276: '(42-MO-95(N,A),,WID)', 277: '(42-MO-95(N,A),,WID)', 278: '(42-MO-95(N,A),,WID)', 279: '(42-MO-95(N,A),,WID)', 280: '(42-MO-95(N,A),,WID)', 281: '(42-MO-95(N,A),,WID)', 282: '(42-MO-95(N,A),,WID)', 283: '(42-MO-95(N,A),,WID)', 284: '(42-MO-95(N,A),,WID)', 285: '(42-MO-95(N,A),,WID)', 286: '(42-MO-95(N,A),,WID)', 287: '(42-MO-95(N,A),,WID)', 288: '(42-MO-95(N,A),,WID)', 289: '(42-MO-95(N,A),,WID)', 290: '(42-MO-95(N,A),,WID)', 291: '(42-MO-95(N,A),,WID)', 292: '(42-MO-95(N,A),,WID)', 293: '(42-MO-95(N,A),,WID)', 294: '(42-MO-95(N,A),,WID)', 295: '(42-MO-95(N,A),,WID)', 296: '(42-MO-95(N,A),,WID)', 297: '(42-MO-95(N,A),,WID)', 298: '(42-MO-95(N,A),,WID)', 299: '(42-MO-95(N,A),,WID)', 300: '(42-MO-95(N,A),,WID)', 301: '(42-MO-95(N,A),,WID)', 302: '(42-MO-95(N,A),,WID)', 303: '(42-MO-95(N,A),,WID)', 304: '(42-MO-95(N,A),,WID)', 305: '(42-MO-95(N,A),,WID)'} 
#   incident energy       : -9.9000e+00 eV - 1.9251e+03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/139/13998.x4 
#   nds                   : https://nds.iaea.org/EXFOR/13998
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
       -9.9000E+00               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.2300E-05        1.2000E-06               NAN               NAN
        4.4690E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.4900E-08        2.1000E-09               NAN               NAN
        1.1050E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.1000E-05               NAN               NAN               NAN
        1.1780E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        7.9000E-06               NAN               NAN               NAN
        1.5949E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.4000E-07               NAN               NAN               NAN
        2.1828E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.4000E-06               NAN               NAN               NAN
        2.4584E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.9000E-06               NAN               NAN               NAN
        2.6359E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.1000E-06               NAN               NAN               NAN
        3.3092E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.4600E-05        3.0000E-06               NAN               NAN
        3.5775E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.8200E-07        8.4000E-08               NAN               NAN
        4.1820E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.3000E-05               NAN               NAN               NAN
        4.6868E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.8800E-05        1.7000E-06               NAN               NAN
        5.5408E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        5.2600E-06        4.1000E-06               NAN               NAN
        5.9567E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.6000E-05               NAN               NAN               NAN
        6.3001E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.6000E-06               NAN               NAN               NAN
        6.6178E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.5000E-06               NAN               NAN               NAN
        6.8019E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.9000E-07               NAN               NAN               NAN
        7.0262E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.4600E-05        9.9000E-06               NAN               NAN
        7.0825E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.4000E-06        2.4000E-06               NAN               NAN
        7.4546E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.0000E-05               NAN               NAN               NAN
        7.6983E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.6000E-06               NAN               NAN               NAN
        8.9827E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.8000E-05        1.0000E-06               NAN               NAN
        9.3213E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.6000E-05               NAN               NAN               NAN
        9.5650E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        4.6000E-05               NAN               NAN               NAN
        9.8123E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        5.4500E-05        3.1000E-06               NAN               NAN
        1.0111E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.8000E-06               NAN               NAN               NAN
        1.0238E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        6.0000E-07               NAN               NAN               NAN
        1.0357E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        4.0000E-06               NAN               NAN               NAN
        1.0592E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        7.5000E-06               NAN               NAN               NAN
        1.1225E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        7.4000E-05        3.1000E-05               NAN               NAN
        1.1446E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        4.5200E-05        2.3000E-06               NAN               NAN
