# Header: 
#   Title                 : 83-BI-209 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : C.Domingo-Pardo 
#   Institute             : (2FR FR): France 
#   Reference             : (J,PR/C,74,025807,2006) 
#   Year                  : 2006 
#   Facility              : (SYNCY): Synchro cyclotron 
# Target: 
#   Z                     : 83 
#   A                     : 209 
#   Nuclide               : 83-BI-209 
# Reaction: 
#   entry-subent-pointer  :{171: '22944-002-2', 172: '22944-002-2', 173: '22944-002-2', 174: '22944-002-2', 175: '22944-002-2', 176: '22944-002-2', 177: '22944-002-2', 178: '22944-002-2', 179: '22944-002-2', 180: '22944-002-2', 181: '22944-002-2', 182: '22944-002-2', 183: '22944-002-2', 184: '22944-002-2', 185: '22944-002-2', 186: '22944-002-2', 187: '22944-002-2', 188: '22944-002-2', 189: '22944-002-2'} 
#   EXFOR reaction        :{171: '(83-BI-209(N,G),,WID)', 172: '(83-BI-209(N,G),,WID)', 173: '(83-BI-209(N,G),,WID)', 174: '(83-BI-209(N,G),,WID)', 175: '(83-BI-209(N,G),,WID)', 176: '(83-BI-209(N,G),,WID)', 177: '(83-BI-209(N,G),,WID)', 178: '(83-BI-209(N,G),,WID)', 179: '(83-BI-209(N,G),,WID)', 180: '(83-BI-209(N,G),,WID)', 181: '(83-BI-209(N,G),,WID)', 182: '(83-BI-209(N,G),,WID)', 183: '(83-BI-209(N,G),,WID)', 184: '(83-BI-209(N,G),,WID)', 185: '(83-BI-209(N,G),,WID)', 186: '(83-BI-209(N,G),,WID)', 187: '(83-BI-209(N,G),,WID)', 188: '(83-BI-209(N,G),,WID)', 189: '(83-BI-209(N,G),,WID)'} 
#   incident energy       : 8.0160e+02 eV - 2.3149e+04 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/229/22944.x4 
#   nds                   : https://nds.iaea.org/EXFOR/22944
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        8.0160E+02        1.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.0160E+02        2.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.0160E+02        4.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.0160E+02        7.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.0160E+02        1.0000E-01               NAN               NAN        3.3300E-02        1.2000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.0160E+02        3.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.0160E+02        4.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.0160E+02        6.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.0160E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.0160E+02        9.0000E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.0160E+02        1.0000E+00               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.0160E+02        1.3000E+00               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.3238E+03        1.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.3238E+03        2.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.3238E+03        4.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.3238E+03        7.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
