# Header: 
#   Title                 : 78-PT-0 Resonance Parameter: WID,,AG 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 20685-013-2 
#   First Author          : S.De Barros 
#   Institute             : (2FR SAC): CEA/Saclay 
#   Reference             : (J,NP/A,131,305,1969) 
#   Year                  : 1969 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 78 
#   A                     : 0 
#   Isomer                :  
#   Nuclide               : 78-PT-0 
# Reaction: 
#   EXFOR Reaction        : (78-PT-0(N,EL),,WID,,AG) 
#   Incident Energy       : 9.8140e+01 eV - 8.2020e+02 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/206/20685.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20685
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   9.8140E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E-05          NAN          NAN          NAN          NAN          NAN
   1.7710E+02          NAN        0.5        NAN          NAN          NAN          NAN          NAN   9.0000E-04          NAN          NAN          NAN          NAN          NAN
   1.8020E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.1000E-05          NAN          NAN          NAN          NAN          NAN
   2.0220E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0100E-03          NAN          NAN          NAN          NAN          NAN
   2.3760E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E-04          NAN          NAN          NAN          NAN          NAN
   2.6690E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.7000E-05          NAN          NAN          NAN          NAN          NAN
   2.8840E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E-04          NAN          NAN          NAN          NAN          NAN
   2.8950E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4000E-04          NAN          NAN          NAN          NAN          NAN
   2.9220E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.1960E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.8000E-04          NAN          NAN          NAN          NAN          NAN
   3.4050E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.4220E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E-03          NAN          NAN          NAN          NAN          NAN
   3.4460E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E-03          NAN          NAN          NAN          NAN          NAN
   3.5890E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E-03          NAN          NAN          NAN          NAN          NAN
   4.0510E+02          NAN        0.5        NAN          NAN          NAN          NAN          NAN   1.1000E-03          NAN          NAN          NAN          NAN          NAN
   4.0610E+02          NAN        0.5        NAN          NAN          NAN          NAN          NAN   1.3000E-03          NAN          NAN          NAN          NAN          NAN
   4.1440E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.3350E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.3920E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E-04          NAN          NAN          NAN          NAN          NAN
   4.5850E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E-04          NAN          NAN          NAN          NAN          NAN
   4.6630E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.7260E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E-03          NAN          NAN          NAN          NAN          NAN
   5.0980E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.7000E-04          NAN          NAN          NAN          NAN          NAN
   5.6010E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.1000E-03          NAN          NAN          NAN          NAN          NAN
   6.1630E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4000E-03          NAN          NAN          NAN          NAN          NAN
   6.4680E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E-04          NAN          NAN          NAN          NAN          NAN
   6.5590E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.9550E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   7.1640E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E-03          NAN          NAN          NAN          NAN          NAN
   7.4460E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.6000E-03          NAN          NAN          NAN          NAN          NAN
   8.1450E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E-02          NAN          NAN          NAN          NAN          NAN
   8.2020E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
