# Header: 
#   Title                 : 92-U-238 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : J.A.Wartena 
#   Institute             : (2ZZZGEL): EC Joint Research Centre (EC-JRC), Geel 
#   Reference             : (C,75WASH,597,7510) 
#   Year                  : 1975 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 92 
#   A                     : 238 
#   Nuclide               : 92-U-238 
# Reaction: 
#   entry-subent-pointer  :{1439: '20760-002-0', 1440: '20760-002-0', 1441: '20760-002-0', 1442: '20760-002-0', 1443: '20760-002-0', 1444: '20760-002-0', 1445: '20760-002-0', 1446: '20760-002-0', 1447: '20760-002-0', 1448: '20760-002-0', 1449: '20760-002-0', 1450: '20760-002-0', 1451: '20760-002-0', 1452: '20760-002-0', 1453: '20760-002-0', 1454: '20760-002-0', 1455: '20760-002-0', 1456: '20760-002-0'} 
#   EXFOR reaction        :{1439: '(92-U-238(N,F),,WID)', 1440: '(92-U-238(N,F),,WID)', 1441: '(92-U-238(N,F),,WID)', 1442: '(92-U-238(N,F),,WID)', 1443: '(92-U-238(N,F),,WID)', 1444: '(92-U-238(N,F),,WID)', 1445: '(92-U-238(N,F),,WID)', 1446: '(92-U-238(N,F),,WID)', 1447: '(92-U-238(N,F),,WID)', 1448: '(92-U-238(N,F),,WID)', 1449: '(92-U-238(N,F),,WID)', 1450: '(92-U-238(N,F),,WID)', 1451: '(92-U-238(N,F),,WID)', 1452: '(92-U-238(N,F),,WID)', 1453: '(92-U-238(N,F),,WID)', 1454: '(92-U-238(N,F),,WID)', 1455: '(92-U-238(N,F),,WID)', 1456: '(92-U-238(N,F),,WID)'} 
#   incident energy       : 6.6070e-04 eV - 1.2722e-03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/207/20760.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20760
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        6.6070E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.0000E-05               NAN               NAN               NAN               NAN               NAN
        6.9240E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.0000E-05               NAN               NAN               NAN               NAN               NAN
        7.0780E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.5000E-05               NAN               NAN               NAN               NAN               NAN
        7.2100E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN        8.5000E-04        1.3000E-04               NAN               NAN               NAN               NAN
        7.2970E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.2000E-04               NAN               NAN               NAN               NAN               NAN
        7.5560E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.0000E-04               NAN               NAN               NAN               NAN               NAN
        7.6430E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN        4.0000E-05               NAN               NAN               NAN               NAN               NAN
        1.1089E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.4000E-05        1.0000E-05               NAN               NAN               NAN               NAN
        1.1395E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN        4.0000E-05        1.5000E-05               NAN               NAN               NAN               NAN
        1.1592E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.0000E-04               NAN               NAN               NAN               NAN               NAN
        1.1670E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.5000E-05        1.5000E-05               NAN               NAN               NAN               NAN
        1.1765E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.3000E-05        1.2000E-05               NAN               NAN               NAN               NAN
        1.1941E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.5000E-05        1.2000E-05               NAN               NAN               NAN               NAN
        1.2107E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.5000E-04        5.0000E-05               NAN               NAN               NAN               NAN
        1.2326E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN        4.0000E-04               NAN               NAN               NAN               NAN               NAN
        1.2440E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.0000E-05               NAN               NAN               NAN               NAN               NAN
        1.2665E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.0000E-05               NAN               NAN               NAN               NAN               NAN
        1.2722E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.0000E-05               NAN               NAN               NAN               NAN               NAN
