# Header: 
#   Title                 : 92-U-238 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : G.De Saussure 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,NSE,51,385,197308) 
#   Year                  : 1973 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 92 
#   A                     : 238 
#   Nuclide               : 92-U-238 
# Reaction: 
#   entry-subent-pointer  :{1415: '10101-004-1', 1416: '10101-004-1', 1417: '10101-004-1', 1418: '10101-004-1', 1419: '10101-004-1', 1420: '10101-004-1', 1421: '10101-004-1', 1422: '10101-004-1', 1423: '10101-004-1', 1424: '10101-004-1', 1425: '10101-004-2', 1426: '10101-004-2', 1427: '10101-004-2', 1428: '10101-004-2', 1429: '10101-004-2', 1430: '10101-004-2', 1431: '10101-004-2', 1432: '10101-004-2', 1433: '10101-004-2', 1434: '10101-004-2'} 
#   EXFOR reaction        :{1415: '(92-U-238(N,EL),,WID)', 1416: '(92-U-238(N,EL),,WID)', 1417: '(92-U-238(N,EL),,WID)', 1418: '(92-U-238(N,EL),,WID)', 1419: '(92-U-238(N,EL),,WID)', 1420: '(92-U-238(N,EL),,WID)', 1421: '(92-U-238(N,EL),,WID)', 1422: '(92-U-238(N,EL),,WID)', 1423: '(92-U-238(N,EL),,WID)', 1424: '(92-U-238(N,EL),,WID)', 1425: '(92-U-238(N,G),,WID)', 1426: '(92-U-238(N,G),,WID)', 1427: '(92-U-238(N,G),,WID)', 1428: '(92-U-238(N,G),,WID)', 1429: '(92-U-238(N,G),,WID)', 1430: '(92-U-238(N,G),,WID)', 1431: '(92-U-238(N,G),,WID)', 1432: '(92-U-238(N,G),,WID)', 1433: '(92-U-238(N,G),,WID)', 1434: '(92-U-238(N,G),,WID)'} 
#   incident energy       : 5.1850e-04 eV - 5.9520e-04 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/101/10101.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10101
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        5.1850E-04               NAN               NAN               NAN        2.4400E-02        2.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.2350E-04               NAN               NAN               NAN               NAN               NAN        3.6000E-04        1.0000E-04               NAN               NAN               NAN               NAN               NAN               NAN
        5.3230E-04               NAN               NAN               NAN               NAN               NAN        8.2000E-05        4.0000E-05               NAN               NAN               NAN               NAN               NAN               NAN
        5.3540E-04               NAN               NAN               NAN        2.7300E-02        3.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.4250E-04               NAN               NAN               NAN               NAN               NAN        1.7700E-04        8.0000E-05               NAN               NAN               NAN               NAN               NAN               NAN
        5.5100E-04               NAN               NAN               NAN               NAN               NAN        8.7000E-05        5.0000E-06               NAN               NAN               NAN               NAN               NAN               NAN
        5.5630E-04               NAN               NAN               NAN               NAN               NAN        1.0000E-03        3.0000E-04               NAN               NAN               NAN               NAN               NAN               NAN
        5.8020E-04               NAN               NAN               NAN        2.5200E-02        2.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.8470E-04               NAN               NAN               NAN               NAN               NAN        1.5400E-04        5.0000E-05               NAN               NAN               NAN               NAN               NAN               NAN
        5.9520E-04               NAN               NAN               NAN        2.5300E-02        2.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
