# Header: 
#   Title                 : 59-PR-141 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : J.Morgenstern 
#   Institute             : (2FR SAC): CEA/Saclay 
#   Reference             : (J,NP/A,123,561,1969) 
#   Year                  : 1969 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 59 
#   A                     : 141 
#   Nuclide               : 59-PR-141 
# Reaction: 
#   entry-subent-pointer  :['20684-025-5'] 
#   EXFOR reaction        :['(59-PR-141(N,EL),,WID)'] 
#   incident energy       : 8.4800e+01 eV - 5.7240e+03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/206/20684.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20684
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 8.4800E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.1200E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.1560E+02        NAN        3.0        0.0        NAN        NAN        NAN        NAN 1.0800E+00        NAN        NAN        NAN
 2.3170E+02        NAN        3.0        0.0        NAN        NAN        NAN        NAN 8.6000E-01        NAN        NAN        NAN
 3.5360E+02        NAN        2.0        0.0        NAN        NAN        NAN        NAN 1.7300E+00        NAN        NAN        NAN
 3.8070E+02        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.1100E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.7000E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.1920E+02        NAN        2.0        0.0        NAN        NAN        NAN        NAN 1.0000E+00        NAN        NAN        NAN
 6.3570E+02        NAN        3.0        0.0        NAN        NAN        NAN        NAN 2.4200E+00        NAN        NAN        NAN
 7.2120E+02        NAN        2.0        0.0        NAN        NAN        NAN        NAN 3.0200E+00        NAN        NAN        NAN
 8.4510E+02        NAN        3.0        0.0        NAN        NAN        NAN        NAN 4.4900E+00        NAN        NAN        NAN
 8.9880E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 9.3110E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 9.5640E+02        NAN        2.0        0.0        NAN        NAN        NAN        NAN 4.1300E+00        NAN        NAN        NAN
 1.1191E+03        NAN        3.0        0.0        NAN        NAN        NAN        NAN 1.2500E+00        NAN        NAN        NAN
 1.2844E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3304E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3634E+03        NAN        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.3802E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.4838E+03        NAN        3.0        0.0        NAN        NAN        NAN        NAN 4.7900E+00        NAN        NAN        NAN
 1.5286E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.5364E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.6718E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.7153E+03        NAN        3.0        0.0        NAN        NAN        NAN        NAN 3.0600E+00        NAN        NAN        NAN
 1.8814E+03        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.0358E+03        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.0780E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.0970E+03        NAN        3.0        0.0        NAN        NAN        NAN        NAN 6.6200E+00        NAN        NAN        NAN
 2.1310E+03        NAN        3.0        0.0        NAN        NAN        NAN        NAN 1.0000E+00        NAN        NAN        NAN
 2.4440E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.4530E+03        NAN        3.0        0.0        NAN        NAN        NAN        NAN 1.4900E+00        NAN        NAN        NAN
