# Header: 
#   Title                 : 48-CD-113 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 23196-036-2 
#   First Author          : K.Volev 
#   Institute             : (2ZZZGEL): EC Joint Research Centre (EC-JRC), Geel 
#   Reference             : (J,NIM/B,300,11,2013) 
#   Year                  : 2013 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 48 
#   A                     : 113 
#   Isomer                :  
#   Nuclide               : 48-CD-113 
# Reaction: 
#   EXFOR Reaction        : (48-CD-113(N,EL),,WID,,G,EVAL) 
#   Incident Energy       : 2.1830e+01 eV - 1.0221e+04 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/231/23196.x4 
#   nds                   : https://nds.iaea.org/EXFOR/23196
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   2.1830E+01          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.6200E-06          NAN          NAN          NAN          NAN          NAN
   4.9767E+01          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.4400E-05          NAN          NAN          NAN          NAN          NAN
   8.1551E+01          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.3800E-05          NAN          NAN          NAN          NAN          NAN
   1.9618E+02          NAN        2.0        NAN          NAN          NAN          NAN          NAN   5.9900E-05          NAN          NAN          NAN          NAN          NAN
   2.1186E+02          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.7000E-05          NAN          NAN          NAN          NAN          NAN
   2.3230E+02          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.0070E-03          NAN          NAN          NAN          NAN          NAN
   2.8180E+02          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.7400E-04          NAN          NAN          NAN          NAN          NAN
   3.7677E+02          NAN        1.0        NAN          NAN          NAN          NAN          NAN   8.2700E-04          NAN          NAN          NAN          NAN          NAN
   4.4694E+02          NAN        0.0        NAN          NAN          NAN          NAN          NAN   2.1100E-03          NAN          NAN          NAN          NAN          NAN
   4.5761E+02          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.5290E-03          NAN          NAN          NAN          NAN          NAN
   4.9503E+02          NAN        2.0        NAN          NAN          NAN          NAN          NAN   8.7300E-04          NAN          NAN          NAN          NAN          NAN
   6.2982E+02          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.1830E-03          NAN          NAN          NAN          NAN          NAN
   6.7709E+02          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.4655E-02          NAN          NAN          NAN          NAN          NAN
   7.5894E+02          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.5600E-03          NAN          NAN          NAN          NAN          NAN
