# Header: 
#   Title                 : 42-MO-95 Resonance Parameter: WID/RED 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 40091-004-3 
#   First Author          : M.I.Pevzner 
#   Institute             : (4RUSKUR): National Issl.Tsentr "Kurchatovskii Institut", Moskva 
#   Reference             : (J,JET,17,803,1963) 
#   Year                  : 1963 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 42 
#   A                     : 95 
#   Isomer                :  
#   Nuclide               : 42-MO-95 
# Reaction: 
#   EXFOR Reaction        : (42-MO-95(N,EL),,WID/RED) 
#   Incident Energy       : -7.4000e+03 eV - 8.9600e+02 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/400/40091.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40091
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
  -7.4000E+03   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E-01   1.1000E-02          NAN          NAN          NAN          NAN
  -1.4130E+03   7.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
  -1.1470E+03   5.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
  -1.0220E+03   5.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.5000E+01   4.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   2.6100E-02   1.5000E-03          NAN          NAN          NAN          NAN
   1.1080E+02   2.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.5500E-05   3.0000E-03          NAN          NAN          NAN          NAN
   1.1830E+02   2.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.1300E-05   2.2000E-03          NAN          NAN          NAN          NAN
   1.5900E+02   3.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   2.2000E+02   4.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E-05   1.4000E-03          NAN          NAN          NAN          NAN
   2.4900E+02   5.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E-05   4.0000E-03          NAN          NAN          NAN          NAN
   2.6730E+02   6.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E-05   1.0000E-03          NAN          NAN          NAN          NAN
   3.3500E+02   1.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN   1.1200E-04   2.5000E-03          NAN          NAN          NAN          NAN
   3.5820E+02   1.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E-02   2.5000E-03          NAN          NAN          NAN          NAN
   4.8000E+02   1.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E-04   5.0000E-08          NAN          NAN          NAN          NAN
   6.3500E+02   2.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.7930E+02   2.5000E+00        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E-02   4.6000E-03          NAN          NAN          NAN          NAN
   7.6800E+02   2.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.9600E+02   4.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.6300E-02          NAN          NAN          NAN          NAN          NAN
