# Header: 
#   Title                 : 42-MO-94 Resonance Parameter: WID/STR 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : A.R.De L.Musgrove 
#   Institute             : (3AULAUA): Australian Nuclear Sci.and Techn.Org., Lucas Heights,NSW 
#   Reference             : (J,NP/A,270,108,197610) 
#   Year                  : 1976 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 42 
#   A                     : 94 
#   Nuclide               : 42-MO-94 
# Reaction: 
#   entry-subent-pointer  :['30357-005-1'] 
#   EXFOR reaction        :['(42-MO-94(N,G),,WID/STR)'] 
#   incident energy       : 3.1630e-03 eV - 2.0670e-02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/303/30357.x4 
#   nds                   : https://nds.iaea.org/EXFOR/30357
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 3.1630E-03 3.0000E-06        NAN        NAN        NAN        NAN 1.4100E-01 1.6000E-02        NAN        NAN        NAN        NAN
 3.1630E-03 4.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.1630E-03 5.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.1630E-03 6.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.1630E-03 7.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.1630E-03 1.0000E-05        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5750E-03 3.0000E-06        NAN        NAN        NAN        NAN 1.4600E-01 1.6000E-02        NAN        NAN        NAN        NAN
 3.5750E-03 4.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5750E-03 5.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5750E-03 6.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5750E-03 7.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5750E-03 1.0000E-05        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.6020E-03 3.0000E-06        NAN        0.0        NAN        NAN 1.1500E-01 1.3000E-02        NAN        NAN        NAN        NAN
 3.6020E-03 4.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.6020E-03 5.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.6020E-03 6.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.6020E-03 7.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.6020E-03 1.0000E-05        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.3680E-03 3.0000E-06        NAN        1.0        NAN        NAN 4.1500E-01 5.5000E-02        NAN        NAN        NAN        NAN
 4.3680E-03 4.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.3680E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.3680E-03 6.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.3680E-03 7.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.3680E-03 1.0000E-05        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.6220E-03 3.0000E-06        NAN        0.0        NAN        NAN 1.1100E-01 1.3000E-02        NAN        NAN        NAN        NAN
