# Header: 
#   Title                 : 80-HG-200 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : H.Beer 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,PR/C,32,738,198509) 
#   Year                  : 1985 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 80 
#   A                     : 200 
#   Nuclide               : 80-HG-200 
# Reaction: 
#   entry-subent-pointer  :{6: '12879-010-4', 7: '12879-010-4', 8: '12879-010-4', 9: '12879-010-4', 10: '12879-010-4', 11: '12879-010-4', 12: '12879-010-4', 13: '12879-010-4', 14: '12879-010-4', 15: '12879-010-4', 16: '12879-010-4', 17: '12879-010-4', 18: '12879-010-4', 19: '12879-010-4', 20: '12879-010-4', 21: '12879-010-4', 22: '12879-010-4', 23: '12879-010-4', 24: '12879-010-4', 25: '12879-010-4', 26: '12879-010-4', 27: '12879-010-4', 28: '12879-010-4', 29: '12879-010-4', 30: '12879-010-4', 31: '12879-010-4', 32: '12879-010-4', 33: '12879-010-4', 34: '12879-010-4', 35: '12879-010-4', 36: '12879-010-4', 37: '12879-010-4', 38: '12879-010-4', 39: '12879-010-4', 40: '12879-010-4', 41: '12879-010-4', 42: '12879-010-4', 43: '12879-010-4', 44: '12879-010-4', 45: '12879-010-4', 46: '12879-010-4'} 
#   EXFOR reaction        :{6: '(80-HG-200(N,G),,WID)', 7: '(80-HG-200(N,G),,WID)', 8: '(80-HG-200(N,G),,WID)', 9: '(80-HG-200(N,G),,WID)', 10: '(80-HG-200(N,G),,WID)', 11: '(80-HG-200(N,G),,WID)', 12: '(80-HG-200(N,G),,WID)', 13: '(80-HG-200(N,G),,WID)', 14: '(80-HG-200(N,G),,WID)', 15: '(80-HG-200(N,G),,WID)', 16: '(80-HG-200(N,G),,WID)', 17: '(80-HG-200(N,G),,WID)', 18: '(80-HG-200(N,G),,WID)', 19: '(80-HG-200(N,G),,WID)', 20: '(80-HG-200(N,G),,WID)', 21: '(80-HG-200(N,G),,WID)', 22: '(80-HG-200(N,G),,WID)', 23: '(80-HG-200(N,G),,WID)', 24: '(80-HG-200(N,G),,WID)', 25: '(80-HG-200(N,G),,WID)', 26: '(80-HG-200(N,G),,WID)', 27: '(80-HG-200(N,G),,WID)', 28: '(80-HG-200(N,G),,WID)', 29: '(80-HG-200(N,G),,WID)', 30: '(80-HG-200(N,G),,WID)', 31: '(80-HG-200(N,G),,WID)', 32: '(80-HG-200(N,G),,WID)', 33: '(80-HG-200(N,G),,WID)', 34: '(80-HG-200(N,G),,WID)', 35: '(80-HG-200(N,G),,WID)', 36: '(80-HG-200(N,G),,WID)', 37: '(80-HG-200(N,G),,WID)', 38: '(80-HG-200(N,G),,WID)', 39: '(80-HG-200(N,G),,WID)', 40: '(80-HG-200(N,G),,WID)', 41: '(80-HG-200(N,G),,WID)', 42: '(80-HG-200(N,G),,WID)', 43: '(80-HG-200(N,G),,WID)', 44: '(80-HG-200(N,G),,WID)', 45: '(80-HG-200(N,G),,WID)', 46: '(80-HG-200(N,G),,WID)'} 
#   incident energy       : 2.8710e+03 eV - 1.1004e+04 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/128/12879.x4 
#   nds                   : https://nds.iaea.org/EXFOR/12879
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        2.8710E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.8810E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.9110E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.9420E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.0150E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.0380E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.2510E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.3550E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.7640E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.2740E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.3030E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.5690E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.6820E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.8120E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.9920E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.0180E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.0240E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.0320E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.1740E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.2490E+03               NAN               NAN               NAN        3.7500E-01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.3740E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.8580E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.0460E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.1740E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.2200E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.7220E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.7650E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        7.2410E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        7.6790E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
