# Header: 
#   Title                 : 96-CM-245 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : T.S.Belanova 
#   Institute             : (4RUSNIR): NIIAR Dimitrovgrad 
#   Reference             : (J,SJA,39,1020,1975) 
#   Year                  : 1975 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 96 
#   A                     : 245 
#   Nuclide               : 96-CM-245 
# Reaction: 
#   entry-subent-pointer  :['40432-005-2'] 
#   EXFOR reaction        :['(96-CM-245(N,TOT),,WID)'] 
#   incident energy       : 9.0000e-01 eV - 5.0500e+01 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/404/40432.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40432
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 9.0000E-01        NAN        NAN        0.0 7.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.0000E+00        NAN        NAN        0.0 2.2000E-01 3.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN
 2.4900E+00        NAN        NAN        0.0 4.2000E-01 4.2000E-02        NAN        NAN        NAN        NAN        NAN        NAN
 3.4400E+00        NAN        NAN        0.0 2.0000E-01 4.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN
 4.7100E+00        NAN        NAN        0.0 3.6300E-01 3.2000E-02        NAN        NAN        NAN        NAN        NAN        NAN
 7.5000E+00        NAN        NAN        0.0 1.4000E-01        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 8.9000E+00        NAN        NAN        0.0 5.7500E-01 7.4000E-02        NAN        NAN        NAN        NAN        NAN        NAN
 9.2200E+00        NAN        NAN        0.0 6.5000E-02 1.9000E-02        NAN        NAN        NAN        NAN        NAN        NAN
 1.0170E+01        NAN        NAN        0.0 5.5000E-01 7.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN
 1.1390E+01        NAN        NAN        0.0 1.5500E-01 1.6000E-02        NAN        NAN        NAN        NAN        NAN        NAN
 1.3590E+01        NAN        NAN        0.0 8.5000E-02 4.5000E-02        NAN        NAN        NAN        NAN        NAN        NAN
 1.3910E+01        NAN        NAN        0.0 1.6000E-01 3.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN
 1.5590E+01        NAN        NAN        0.0 2.3100E-01 4.4000E-02        NAN        NAN        NAN        NAN        NAN        NAN
 2.1500E+01        NAN        NAN        0.0 5.2000E-01 6.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN
 2.4840E+01        NAN        NAN        0.0 2.0000E-01 2.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN
 2.5900E+01        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6900E+01        NAN        NAN        0.0 1.8000E-01 4.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN
 2.7800E+01        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.9600E+01        NAN        NAN        0.0 3.8000E-01 3.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN
 3.1800E+01        NAN        NAN        0.0 8.6000E-01 2.7000E-01        NAN        NAN        NAN        NAN        NAN        NAN
 3.4600E+01        NAN        NAN        0.0 3.2600E+00 8.2000E-01        NAN        NAN        NAN        NAN        NAN        NAN
 3.6200E+01        NAN        NAN        0.0 3.6000E-01 9.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN
 4.0900E+01        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.2900E+01        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.3500E+01        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.4900E+01        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.7800E+01        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.9200E+01        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.0500E+01        NAN        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
