# Header: 
#   Title                 : 12-MG-25 Resonance Parameter: WID/STR 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : F0545-002-2 
#   First Author          : P.M.Endt 
#   Institute             : (2NEDUTR): University of Utrecht 
#   Reference             : (J,NP/A,459,61,1986) 
#   Year                  : 1986 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 12 
#   A                     : 25 
#   Isomer                :  
#   Nuclide               : 12-MG-25 
# Reaction: 
#   EXFOR Reaction        : (12-MG-25(P,G),,WID/STR) 
#   Incident Energy       : 3.1670e+05 eV - 1.8325e+06 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/F05/F0545.x4 
#   nds                   : https://nds.iaea.org/EXFOR/F0545
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   3.1670E+05   5.0000E+02        NAN        NAN          NAN          NAN   4.3000E-01   5.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   3.8960E+05   5.0000E+02        NAN        NAN          NAN          NAN   8.8000E-01   8.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   4.3510E+05   5.0000E+02        NAN        NAN          NAN          NAN   1.5700E+00   1.9000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   4.9700E+05   5.0000E+02        NAN        NAN          NAN          NAN   1.0400E+00   1.5000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   5.0280E+05   5.0000E+02        NAN        NAN          NAN          NAN   8.6000E-01   1.1000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   5.1510E+05   5.0000E+02        NAN        NAN          NAN          NAN   5.8000E-01   9.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   5.1560E+05   5.0000E+02        NAN        NAN          NAN          NAN   2.3000E-01   9.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   5.3030E+05   5.0000E+02        NAN        NAN          NAN          NAN   4.0000E-04          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.3250E+05   5.0000E+02        NAN        NAN          NAN          NAN   2.5000E-01   2.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   5.6740E+05   5.0000E+02        NAN        NAN          NAN          NAN   3.8000E+00   4.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
