# Header: 
#   Title                 : 60-ND-143 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-23 
# EXFOR Bibliographic Information: 
#   First Author          : E.N.Karzhavina 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (J,SNP,8,371,1969) 
#   Year                  : 1969 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 60 
#   A                     : 143 
#   Nuclide               : 60-ND-143 
# Reaction: 
#   entry-subent-pointer  :{36: '40113-012-0', 37: '40113-012-0', 38: '40113-012-0', 39: '40113-012-0', 40: '40113-012-0', 41: '40113-012-0', 42: '40113-012-0', 43: '40113-012-0', 44: '40113-012-0', 45: '40113-012-0', 46: '40113-012-0'} 
#   EXFOR reaction        :{36: '(60-ND-143(N,G),,WID)', 37: '(60-ND-143(N,G),,WID)', 38: '(60-ND-143(N,G),,WID)', 39: '(60-ND-143(N,G),,WID)', 40: '(60-ND-143(N,G),,WID)', 41: '(60-ND-143(N,G),,WID)', 42: '(60-ND-143(N,G),,WID)', 43: '(60-ND-143(N,G),,WID)', 44: '(60-ND-143(N,G),,WID)', 45: '(60-ND-143(N,G),,WID)', 46: '(60-ND-143(N,G),,WID)'} 
#   incident energy       : 5.5400e-05 eV - 7.7500e-04 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/401/40113.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40113
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        5.5400E-05        2.0000E-07               NAN               NAN        8.0000E-02        2.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.2740E-04        4.0000E-07               NAN               NAN        9.4000E-02        1.4000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.3540E-04        4.0000E-07               NAN               NAN        7.0000E-02        2.3000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.5900E-04        5.0000E-07               NAN               NAN        8.3000E-02        1.3000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.7970E-04        5.0000E-07               NAN               NAN        6.1000E-02        9.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.8700E-04        6.0000E-07               NAN               NAN        8.9000E-02        1.3000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.0600E-04        1.0000E-06               NAN               NAN        6.7000E-02        1.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.4600E-04        2.0000E-06               NAN               NAN        7.3000E-02        1.1000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.2400E-04        2.5000E-06               NAN               NAN        7.5000E-02        1.5000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.5800E-04        4.0000E-06               NAN               NAN        7.0000E-02        1.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        7.7500E-04        5.0000E-06               NAN               NAN        7.6000E-02        1.1000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
