# Header: 
#   Title                 : 72-HF-177 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : T.Fuketa 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (P,ORNL-3778,38,6505) 
#   Year                  : 1965 
#   Facility              : (CHOPF): Fast chopper 
# Target: 
#   Z                     : 72 
#   A                     : 177 
#   Nuclide               : 72-HF-177 
# Reaction: 
#   entry-subent-pointer  :['11372-004-2'] 
#   EXFOR reaction        :['(72-HF-177(N,EL),,WID)'] 
#   incident energy       : 1.0990e+00 eV - 1.7650e+02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/113/11372.x4 
#   nds                   : https://nds.iaea.org/EXFOR/11372
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 1.0990E+00 2.0000E-03        NAN        NAN        NAN        NAN        NAN        NAN 1.9200E-03 4.0000E-05        NAN        NAN
 2.3850E+00 5.0000E-03        NAN        NAN        NAN        NAN        NAN        NAN 8.9500E-03 1.5000E-04        NAN        NAN
 5.8900E+00 2.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN 5.1000E-03 3.0000E-04        NAN        NAN
 6.5700E+00 2.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN 9.5000E-03        NAN        NAN        NAN
 8.8700E+00 2.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN 6.7000E-03 6.0000E-04        NAN        NAN
 1.0940E+01 3.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN 4.4000E-04 4.0000E-05        NAN        NAN
 1.3650E+01 5.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN 6.0000E-04 1.5000E-04        NAN        NAN
 1.3940E+01 3.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN 3.0000E-03        NAN        NAN        NAN
 2.2040E+01 5.0000E-02        NAN        NAN        NAN        NAN        NAN        NAN 3.3000E-03 5.0000E-04        NAN        NAN
 2.3470E+01 1.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN 1.5000E-03 5.0000E-04        NAN        NAN
 2.5680E+01 1.5000E-01        NAN        NAN        NAN        NAN        NAN        NAN 4.1000E-04 1.4000E-04        NAN        NAN
 2.6950E+01 1.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN 2.6000E-03 6.0000E-04        NAN        NAN
 3.2700E+01 2.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN 1.3000E-03 3.0000E-04        NAN        NAN
 3.6250E+01 2.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN 5.0000E-03 2.5000E-03        NAN        NAN
 3.6900E+01 3.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN 7.0000E-03        NAN        NAN        NAN
 4.2900E+01 2.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN 4.7000E-03 7.0000E-04        NAN        NAN
 4.5200E+01 1.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN 3.8000E-03 2.0000E-04        NAN        NAN
 4.6300E+01 1.0000E-01        NAN        NAN        NAN        NAN        NAN        NAN 7.3000E-03        NAN        NAN        NAN
