# Header: 
#   Title                 : 24-CR-54 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 12830-004-2 
#   First Author          : H.M.Agrawal 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,PR/C,30,1880,198412) 
#   Year                  : 1984 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 24 
#   A                     : 54 
#   Isomer                :  
#   Nuclide               : 24-CR-54 
# Reaction: 
#   EXFOR Reaction        : (24-CR-54(N,EL),,WID) 
#   Incident Energy       : 2.3050e+04 eV - 8.0960e+05 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/128/12830.x4 
#   nds                   : https://nds.iaea.org/EXFOR/12830
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   2.3050E+04   1.0000E+01        NAN        0.0          NAN          NAN          NAN          NAN   6.0000E+02   5.0000E+01          NAN          NAN          NAN          NAN
   1.1930E+05   4.0000E+01        NAN        0.0          NAN          NAN          NAN          NAN   4.1000E+03   2.0000E+02          NAN          NAN          NAN          NAN
   1.3135E+05   5.0000E+01        NAN        0.0          NAN          NAN          NAN          NAN   3.0000E+02   3.0000E+01          NAN          NAN          NAN          NAN
   1.7640E+05   6.0000E+01        NAN        0.0          NAN          NAN          NAN          NAN   1.9500E+03   1.1000E+02          NAN          NAN          NAN          NAN
   2.8337E+05   8.0000E+01        NAN        0.0          NAN          NAN          NAN          NAN   1.0700E+04   9.0000E+02          NAN          NAN          NAN          NAN
   3.2980E+05   1.0000E+02        NAN        0.0          NAN          NAN          NAN          NAN   1.1600E+04   1.0000E+03          NAN          NAN          NAN          NAN
   3.5230E+05   1.2000E+02        NAN        0.0          NAN          NAN          NAN          NAN   5.0000E+02   6.0000E+01          NAN          NAN          NAN          NAN
   4.8598E+05   2.0000E+02        NAN        0.0          NAN          NAN          NAN          NAN   1.2000E+04   1.1000E+03          NAN          NAN          NAN          NAN
   5.5235E+05   2.0000E+02        NAN        0.0          NAN          NAN          NAN          NAN   1.8000E+03   3.0000E+02          NAN          NAN          NAN          NAN
   5.9500E+05   2.0000E+02        NAN        0.0          NAN          NAN          NAN          NAN   8.0000E+04   1.0000E+04          NAN          NAN          NAN          NAN
   6.6238E+05   3.0000E+02        NAN        0.0          NAN          NAN          NAN          NAN   1.0000E+04   2.0000E+03          NAN          NAN          NAN          NAN
   7.3865E+05   3.0000E+02        NAN        0.0          NAN          NAN          NAN          NAN   2.0000E+03   2.0000E+02          NAN          NAN          NAN          NAN
   7.5306E+05   3.0000E+02        NAN        0.0          NAN          NAN          NAN          NAN   4.5000E+03   4.0000E+02          NAN          NAN          NAN          NAN
   7.9050E+05   3.0000E+02        NAN        0.0          NAN          NAN          NAN          NAN   1.1000E+03   1.0000E+02          NAN          NAN          NAN          NAN
   8.0960E+05   4.0000E+02        NAN        0.0          NAN          NAN          NAN          NAN   1.0000E+03   1.0000E+02          NAN          NAN          NAN          NAN
