# Header: 
#   Title                 : 68-ER-166 Resonance Parameter: WID/RED 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 40147-009-0 
#   First Author          : E.N.Karzhavina 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (J,YF,7,225,1968) 
#   Year                  : 1968 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 68 
#   A                     : 166 
#   Isomer                :  
#   Nuclide               : 68-ER-166 
# Reaction: 
#   EXFOR Reaction        : (68-ER-166(N,EL),,WID/RED) 
#   Incident Energy       : 1.5600e+01 eV - 1.3700e+03 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/401/40147.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40147
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.5600E+01   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   4.8000E-04          NAN          NAN          NAN          NAN          NAN
   7.3900E+01   3.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   9.9000E-03          NAN          NAN          NAN          NAN          NAN
   8.2000E+01   3.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E-03          NAN          NAN          NAN          NAN          NAN
   1.5490E+02   6.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   5.6000E-04          NAN          NAN          NAN          NAN          NAN
   1.7180E+02   8.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   3.6000E-02          NAN          NAN          NAN          NAN          NAN
   3.0200E+02   2.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E-02          NAN          NAN          NAN          NAN          NAN
   3.1700E+02   2.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E-02          NAN          NAN          NAN          NAN          NAN
   3.5400E+02   2.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E-03          NAN          NAN          NAN          NAN          NAN
   3.8900E+02   2.5000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.6000E-02          NAN          NAN          NAN          NAN          NAN
   5.1100E+02   3.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E-03          NAN          NAN          NAN          NAN          NAN
   5.3700E+02   3.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E-03          NAN          NAN          NAN          NAN          NAN
   5.9800E+02   3.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   3.3000E-02          NAN          NAN          NAN          NAN          NAN
   6.4400E+02   3.5000E+00        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E-03          NAN          NAN          NAN          NAN          NAN
   7.5100E+02   4.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   4.9000E-03          NAN          NAN          NAN          NAN          NAN
   7.6600E+02   4.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E-03          NAN          NAN          NAN          NAN          NAN
   8.0000E+02   4.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E-03          NAN          NAN          NAN          NAN          NAN
   8.5200E+02   5.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E-02          NAN          NAN          NAN          NAN          NAN
   9.1100E+02   5.5000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E-02          NAN          NAN          NAN          NAN          NAN
   1.0300E+03   6.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   5.3000E-03          NAN          NAN          NAN          NAN          NAN
   1.0600E+03   6.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E-03          NAN          NAN          NAN          NAN          NAN
   1.1760E+03   7.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E-03          NAN          NAN          NAN          NAN          NAN
   1.1900E+03   7.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E-03          NAN          NAN          NAN          NAN          NAN
   1.2600E+03   8.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E-03          NAN          NAN          NAN          NAN          NAN
   1.3700E+03   9.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.7000E-02          NAN          NAN          NAN          NAN          NAN
