# Header: 
#   Title                 : 16-S-34 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : D.A.Outlaw 
#   Institute             : (1USANCS): North Carolina State University, Raleigh, NC 
#   Reference             : (J,NP/A,284,1,1977) 
#   Year                  : 1977 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 16 
#   A                     : 34 
#   Nuclide               : 16-S-34 
# Reaction: 
#   entry-subent-pointer  :['C2707-003-2'] 
#   EXFOR reaction        :['(16-S-34(P,EL),,WID)'] 
#   incident energy       : 1.4673e+06 eV - 2.8109e+06 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C27/C2707.x4 
#   nds                   : https://nds.iaea.org/EXFOR/C2707
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   1.9282E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   1.4000E+02   1.5000E+01          NAN          NAN          NAN          NAN
   1.9561E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   1.9646E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   6.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   1.9757E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   4.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   1.9867E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   7.3000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.0722E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   2.3000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   2.0939E+06          NAN        2.5        NAN          NAN          NAN          NAN          NAN   2.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   2.0952E+06          NAN        2.5        NAN          NAN          NAN          NAN          NAN   1.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   2.0987E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   1.2500E+02   1.5000E+01          NAN          NAN          NAN          NAN
   2.1075E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   2.6000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   2.1259E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   9.0000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.1782E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   1.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.1797E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   1.5000E+02   1.5000E+01          NAN          NAN          NAN          NAN
   2.2081E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   1.5000E+02   1.5000E+01          NAN          NAN          NAN          NAN
   2.2679E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   8.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.2767E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   7.5000E+02   7.5000E+01          NAN          NAN          NAN          NAN
   2.2874E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   3.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   2.3116E+06          NAN        2.5        NAN          NAN          NAN          NAN          NAN   1.7500E+02   2.0000E+01          NAN          NAN          NAN          NAN
   2.3162E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   2.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   2.3288E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   1.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   2.3399E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   3.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   2.3850E+06          NAN        2.5        NAN          NAN          NAN          NAN          NAN   1.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   2.3872E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   2.0000E+02   2.0000E+01          NAN          NAN          NAN          NAN
   2.3886E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   6.4400E+03   6.5000E+02          NAN          NAN          NAN          NAN
   2.3960E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   8.0000E+02   1.0000E+02          NAN          NAN          NAN          NAN
   2.4495E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   3.0000E+02   3.0000E+01          NAN          NAN          NAN          NAN
   2.4752E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   5.7100E+02   6.0000E+01          NAN          NAN          NAN          NAN
   2.4817E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   2.1400E+02   2.5000E+01          NAN          NAN          NAN          NAN
   2.4891E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   1.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   2.5003E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   1.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   2.5268E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   1.7000E+03   1.7000E+02          NAN          NAN          NAN          NAN
   2.5308E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   1.2150E+04   1.2000E+03          NAN          NAN          NAN          NAN
   2.5320E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   8.0000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.5417E+06          NAN        2.5        NAN          NAN          NAN          NAN          NAN   1.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   2.5608E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.5732E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   2.7000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6132E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   2.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   2.6613E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   7.5000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.6654E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   4.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.6900E+06          NAN        2.5        NAN          NAN          NAN          NAN          NAN   3.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   2.6921E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   2.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.7051E+06          NAN        2.5        NAN          NAN          NAN          NAN          NAN   2.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   2.7284E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   3.5000E+03   3.5000E+02          NAN          NAN          NAN          NAN
   2.7394E+06          NAN        2.5        NAN          NAN          NAN          NAN          NAN   4.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.7482E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   2.9200E+02   3.0000E+01          NAN          NAN          NAN          NAN
   2.7567E+06          NAN        2.5        NAN          NAN          NAN          NAN          NAN   1.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   2.7588E+06          NAN        2.5        NAN          NAN          NAN          NAN          NAN   9.5000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   2.7932E+06          NAN        0.5        NAN          NAN          NAN          NAN          NAN   5.7000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   2.8109E+06          NAN        1.5        NAN          NAN          NAN          NAN          NAN   2.0000E+02   2.0000E+01          NAN          NAN          NAN          NAN
