# Header: 
#   Title                 : 92-U-235 Resonance Parameter: WID,,S0 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 20483-003-2 
#   First Author          : J.Blons 
#   Institute             : (2FR SAC): CEA/Saclay 
#   Reference             : (C,71KNOX,2,829,1971) 
#   Year                  : 1971 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 92 
#   A                     : 235 
#   Isomer                :  
#   Nuclide               : 92-U-235 
# Reaction: 
#   EXFOR Reaction        : (92-U-235(N,TOT),,WID,,S0) 
#   Incident Energy       : 9.2800e+00 eV - 1.4735e+02 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/204/20483.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20483
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   9.2800E+00          NAN        NAN        NAN   2.8000E+01   6.0000E+00          NAN          NAN          NAN          NAN   2.0000E+01   2.0000E+00          NAN          NAN
   9.7400E+00          NAN        NAN        NAN   3.5000E+00          NAN          NAN          NAN          NAN          NAN   3.0000E+00          NAN          NAN          NAN
   1.0180E+01          NAN        NAN        NAN   8.2000E+00   8.0000E-01          NAN          NAN          NAN          NAN   4.7000E+00   5.0000E-01          NAN          NAN
   1.0800E+01          NAN        NAN        NAN   1.9000E+00   9.0000E-01          NAN          NAN          NAN          NAN   2.0000E+00          NAN          NAN          NAN
   1.1660E+01          NAN        NAN        NAN   6.5800E+01   5.0000E+00          NAN          NAN          NAN          NAN   7.5000E+00   1.0000E+00          NAN          NAN
   1.2390E+01          NAN        NAN        NAN   1.3540E+02   7.0000E+00          NAN          NAN          NAN          NAN   5.0000E+01   3.0000E+00          NAN          NAN
   1.2850E+01          NAN        NAN        NAN   4.1000E+00   5.0000E-01          NAN          NAN          NAN          NAN   2.7000E+00   5.0000E-01          NAN          NAN
   1.3280E+01          NAN        NAN        NAN   5.4000E+00   1.5000E+00          NAN          NAN          NAN          NAN   2.6000E+00   1.0000E+00          NAN          NAN
   1.3710E+01          NAN        NAN        NAN   3.8000E+00   1.5000E+00          NAN          NAN          NAN          NAN   3.0000E+00          NAN          NAN          NAN
   1.4020E+01          NAN        NAN        NAN   3.1600E+01   6.0000E+00          NAN          NAN          NAN          NAN   3.1000E+01   6.0000E+00          NAN          NAN
   1.4510E+01          NAN        NAN        NAN   1.1200E+01   9.0000E-01          NAN          NAN          NAN          NAN   2.5000E+00   5.0000E-01          NAN          NAN
   1.5400E+01          NAN        NAN        NAN   2.1100E+01   1.6000E+00          NAN          NAN          NAN          NAN   1.0000E+01   1.0000E+00          NAN          NAN
   1.6080E+01          NAN        NAN        NAN   2.9900E+01   1.7000E+00          NAN          NAN          NAN          NAN   8.7000E+00   1.0000E+00          NAN          NAN
   1.6670E+01          NAN        NAN        NAN   2.1900E+01   1.5000E+00          NAN          NAN          NAN          NAN   1.4200E+01   1.0000E+00          NAN          NAN
   1.8060E+01          NAN        NAN        NAN   2.5900E+01   2.1000E+00          NAN          NAN          NAN          NAN   1.8500E+01   2.0000E+00          NAN          NAN
   1.8960E+01          NAN        NAN        NAN   5.8000E+00   1.4000E+00          NAN          NAN          NAN          NAN   2.0000E+00   5.0000E-01          NAN          NAN
   1.9300E+01          NAN        NAN        NAN   2.0890E+02   1.0000E+01          NAN          NAN          NAN          NAN   1.2130E+02   3.0000E+00          NAN          NAN
   2.0130E+01          NAN        NAN        NAN   8.4000E+00   1.3000E+00          NAN          NAN          NAN          NAN   5.2000E+00   1.0000E+00          NAN          NAN
   2.0610E+01          NAN        NAN        NAN   1.2000E+01   1.0000E+00          NAN          NAN          NAN          NAN   6.3000E+00   5.0000E-01          NAN          NAN
   2.1070E+01          NAN        NAN        NAN   9.7500E+01   6.0000E+00          NAN          NAN          NAN          NAN   3.4600E+01   1.0000E+00          NAN          NAN
   2.2940E+01          NAN        NAN        NAN   2.5500E+01   1.7000E+00          NAN          NAN          NAN          NAN   1.3600E+01   5.0000E-01          NAN          NAN
   2.3410E+01          NAN        NAN        NAN   3.8300E+01   3.5000E+00          NAN          NAN          NAN          NAN   7.0000E+00   5.0000E-01          NAN          NAN
   2.3610E+01          NAN        NAN        NAN   5.2300E+01   5.0000E+00          NAN          NAN          NAN          NAN   3.0000E+01   5.0000E+00          NAN          NAN
   2.4270E+01          NAN        NAN        NAN   1.8500E+01   2.0000E+00          NAN          NAN          NAN          NAN   7.0000E+00   1.0000E+00          NAN          NAN
   2.4400E+01          NAN        NAN        NAN   7.0000E+00          NAN          NAN          NAN          NAN          NAN   5.0000E+00          NAN          NAN          NAN
   2.4740E+01          NAN        NAN        NAN   6.4000E+00          NAN          NAN          NAN          NAN          NAN   8.0000E+00          NAN          NAN          NAN
   2.5410E+01          NAN        NAN        NAN   4.4000E+01          NAN          NAN          NAN          NAN          NAN   4.4000E+01          NAN          NAN          NAN
   2.6490E+01          NAN        NAN        NAN   3.0400E+01   1.5000E+00          NAN          NAN          NAN          NAN   2.2000E+01   2.0000E+00          NAN          NAN
   2.6790E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   4.6000E+00          NAN          NAN          NAN
   2.7150E+01          NAN        NAN        NAN   4.8000E+00   1.5000E+00          NAN          NAN          NAN          NAN   3.4000E+00   1.0000E+00          NAN          NAN
   2.7800E+01          NAN        NAN        NAN   3.3700E+01   2.3000E+00          NAN          NAN          NAN          NAN   2.2400E+01   2.0000E+00          NAN          NAN
   2.8090E+01          NAN        NAN        NAN   1.4000E+00          NAN          NAN          NAN          NAN          NAN   1.2000E+00          NAN          NAN          NAN
   2.8370E+01          NAN        NAN        NAN   7.3000E+00   9.0000E-01          NAN          NAN          NAN          NAN   5.6000E+00   5.0000E-01          NAN          NAN
   2.8690E+01          NAN        NAN        NAN   2.7000E+00          NAN          NAN          NAN          NAN          NAN   2.5000E+00          NAN          NAN          NAN
   2.9640E+01          NAN        NAN        NAN   7.9000E+00   5.0000E-01          NAN          NAN          NAN          NAN   3.5500E+00   5.0000E-01          NAN          NAN
   3.0590E+01          NAN        NAN        NAN   8.9000E+00   9.0000E-01          NAN          NAN          NAN          NAN   6.5000E+00   1.0000E+00          NAN          NAN
   3.0860E+01          NAN        NAN        NAN   2.1900E+01   2.2000E+00          NAN          NAN          NAN          NAN   7.7000E+00   6.0000E-01          NAN          NAN
   3.1430E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   3.0000E-01          NAN          NAN          NAN
   3.2070E+01          NAN        NAN        NAN   7.9100E+01   6.0000E+00          NAN          NAN          NAN          NAN   4.5000E+01   2.0000E+00          NAN          NAN
   3.3520E+01          NAN        NAN        NAN   7.4500E+01   4.7000E+00          NAN          NAN          NAN          NAN   2.8200E+01   2.0000E+00          NAN          NAN
   3.4390E+01          NAN        NAN        NAN   8.3300E+01   8.0000E+00          NAN          NAN          NAN          NAN   3.9000E+01   2.0000E+00          NAN          NAN
   3.4850E+01          NAN        NAN        NAN   3.3600E+01   7.0000E+00          NAN          NAN          NAN          NAN   2.4400E+01   2.0000E+00          NAN          NAN
   3.5200E+01          NAN        NAN        NAN   1.6630E+02   1.1000E+01          NAN          NAN          NAN          NAN   1.2400E+02   4.0000E+00          NAN          NAN
   3.7500E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   3.0000E+00          NAN          NAN          NAN
   3.8300E+01          NAN        NAN        NAN   1.8700E+01   2.0000E+00          NAN          NAN          NAN          NAN   1.0700E+01   2.0000E+00          NAN          NAN
   3.9410E+01          NAN        NAN        NAN   8.2500E+01   7.0000E+00          NAN          NAN          NAN          NAN   4.7400E+01   1.0000E+00          NAN          NAN
   3.9900E+01          NAN        NAN        NAN   1.5000E+01   1.5000E+00          NAN          NAN          NAN          NAN   6.7000E+00   5.0000E-01          NAN          NAN
   4.0530E+01          NAN        NAN        NAN   1.4400E+01          NAN          NAN          NAN          NAN          NAN   1.1500E+01   1.0000E+00          NAN          NAN
   4.0800E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN   3.9000E+00          NAN          NAN          NAN
   4.1300E+01          NAN        NAN        NAN   7.9000E+00          NAN          NAN          NAN          NAN          NAN   7.0000E+00          NAN          NAN          NAN
   4.1560E+01          NAN        NAN        NAN   1.2500E+01          NAN          NAN          NAN          NAN          NAN   5.0000E+00          NAN          NAN          NAN
   4.1880E+01          NAN        NAN        NAN   4.5000E+01   3.0000E+00          NAN          NAN          NAN          NAN   1.3300E+01   1.0000E+00          NAN          NAN
