# Header: 
#   Title                 : 92-U-233 Resonance Parameter: WID,,2G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 40070-023-0 
#   First Author          : Yu.V.Ryabov 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (R,JINR-P3-4992,1970) 
#   Year                  : 1970 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 92 
#   A                     : 233 
#   Isomer                :  
#   Nuclide               : 92-U-233 
# Reaction: 
#   EXFOR Reaction        : (92-U-233(N,EL),,WID,,2G) 
#   Incident Energy       : 1.7900e+00 eV - 2.0600e+01 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/400/40070.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40070
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.7900E+00   1.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E-04   4.0000E-05          NAN          NAN          NAN          NAN
   2.3200E+00   2.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E-04   4.0000E-05          NAN          NAN          NAN          NAN
   3.6800E+00   2.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   4.8200E+00   3.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E-04   7.0000E-05          NAN          NAN          NAN          NAN
   6.8500E+00   4.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   6.1000E-04   1.2000E-04          NAN          NAN          NAN          NAN
   1.0500E+01   6.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E-03   3.0000E-04          NAN          NAN          NAN          NAN
   1.2850E+01   8.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E-03   4.0000E-04          NAN          NAN          NAN          NAN
   1.3900E+01   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   3.3000E-04   7.0000E-05          NAN          NAN          NAN          NAN
   1.5500E+01   1.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   8.4000E-04   3.4000E-04          NAN          NAN          NAN          NAN
   1.6600E+01   2.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   1.1600E-03   2.5000E-04          NAN          NAN          NAN          NAN
   1.8200E+01   2.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   2.6000E-04   9.0000E-05          NAN          NAN          NAN          NAN
   1.9000E+01   2.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   1.6000E-03   3.0000E-04          NAN          NAN          NAN          NAN
   2.0600E+01   2.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E-03   2.0000E-04          NAN          NAN          NAN          NAN
