# Header: 
#   Title                 : 20-CA-42 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 30356-002-4 
#   First Author          : A.R.De L.Musgrove 
#   Institute             : (3AULAUA): Australian Nuclear Sci.and Techn.Org., Lucas Heights,NSW 
#   Reference             : (J,NP/A,279,317,197703) 
#   Year                  : 1977 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 20 
#   A                     : 42 
#   Isomer                :  
#   Nuclide               : 20-CA-42 
# Reaction: 
#   EXFOR Reaction        : (20-CA-42(N,EL),,WID) 
#   Incident Energy Type   : 9.1430e+03 eV - 2.2960e+05 eV 
#   Resonance Energy      : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/303/30356.x4 
#   nds                   : https://nds.iaea.org/EXFOR/30356
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   9.1430E+03   4.0000E+00        NAN        1.0          NAN          NAN          NAN          NAN   1.0000E+00   5.0000E-01          NAN          NAN          NAN          NAN
   9.3450E+03   4.0000E+00        NAN        0.0          NAN          NAN   6.4500E-01   8.0000E-02   3.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   1.9060E+04   1.0000E+01        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.2710E+04   1.0000E+01        NAN        0.0          NAN          NAN   4.3500E-01   5.0000E-02   2.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   2.3780E+04   1.0000E+01        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.6290E+04   1.0000E+01        NAN        0.0          NAN          NAN   6.8000E-01   1.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   3.6820E+04   1.0000E+01        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.7440E+04   1.0000E+01        NAN        0.0          NAN          NAN   1.3600E+00   1.5000E-01   1.0000E+03   3.0000E+02          NAN          NAN          NAN          NAN
   4.0090E+04   1.0000E+01        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.8240E+04   2.0000E+01        NAN        0.0          NAN          NAN   6.1000E-01   6.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   4.9700E+04   2.0000E+01        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.9870E+04   2.0000E+01        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.8340E+04   2.0000E+01        NAN        0.0          NAN          NAN   7.8000E-01   8.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   6.0260E+04   2.0000E+01        NAN        0.0          NAN          NAN   8.0000E-01   1.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   6.5170E+04   3.0000E+01        NAN        0.0          NAN          NAN   3.8000E-01   5.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   7.0830E+04   3.0000E+01        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   7.5270E+04   3.0000E+01        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   7.6460E+04   3.0000E+01        NAN        0.0          NAN          NAN   1.1900E+00   1.5000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   8.2630E+04   4.0000E+01        NAN        0.0          NAN          NAN   4.4000E-01   5.0000E-02   2.0000E+02   5.0000E+01          NAN          NAN          NAN          NAN
   8.3250E+04   4.0000E+01        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.9310E+04   4.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.9680E+04   4.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   9.2720E+04   8.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   9.3000E+04   8.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   9.4870E+04   8.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   9.7900E+04   8.0000E+01        NAN        0.0          NAN          NAN   9.8000E-01   1.5000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.0330E+05   1.0000E+02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1700E+05   1.0000E+02        NAN        0.0          NAN          NAN   1.5000E+00   1.5000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.1910E+05   1.0000E+02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2200E+05   1.0000E+03        NAN        0.0          NAN          NAN   1.5500E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2600E+05   1.0000E+02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2700E+05   1.0000E+03        NAN        0.0          NAN          NAN   1.5000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2710E+05   1.0000E+02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2750E+05   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2840E+05   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.3120E+05   2.0000E+02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.3240E+05   2.0000E+02        NAN        0.0          NAN          NAN   9.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.3630E+05   2.0000E+02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.4430E+05   2.0000E+02        NAN        0.0          NAN          NAN   9.4000E-01   1.5000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.4510E+05   2.0000E+02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.4600E+05   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.4890E+05   2.0000E+02        NAN        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.5160E+05   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.5680E+05   3.0000E+02        NAN        0.0          NAN          NAN   1.6300E+00   1.8000E-01   2.5000E+02          NAN          NAN          NAN          NAN          NAN
   1.6020E+05   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.6110E+05   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7040E+05   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7440E+05   1.0000E+03        NAN        0.0          NAN          NAN   1.9000E+00   2.0000E-01   2.5000E+03   5.0000E+02          NAN          NAN          NAN          NAN
   1.7730E+05   4.0000E+02        NAN        0.0          NAN          NAN   1.7000E+00   1.8000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.8510E+05   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8680E+05   4.0000E+02        NAN        0.0          NAN          NAN   5.6000E-01   1.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   2.0000E+05   5.0000E+02        NAN        0.0          NAN          NAN   1.0200E+00   1.4000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   2.0480E+05   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.0600E+05   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.1020E+05   5.0000E+02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.1190E+05   5.0000E+02        NAN        0.0          NAN          NAN   1.3000E+00   1.8000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   2.1370E+05   5.0000E+02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.1640E+05   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.2120E+05   5.0000E+02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.2460E+05   5.0000E+02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.2960E+05   5.0000E+02        NAN        0.0          NAN          NAN   1.0800E+00   1.8000E-01          NAN          NAN          NAN          NAN          NAN          NAN
