# Header: 
#   Title                 : 29-CU-65 Resonance Parameter: WID/STR 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 10726-003-2 
#   First Author          : M.S.Pandey 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,PR/C,15,615,1977) 
#   Year                  : 1977 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 29 
#   A                     : 65 
#   Isomer                :  
#   Nuclide               : 29-CU-65 
# Reaction: 
#   EXFOR Reaction        : (29-CU-65(N,G),,WID/STR) 
#   Incident Energy       : 3.1420e+03 eV - 5.0926e+04 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/107/10726.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10726
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   3.1420E+03   3.1420E+00        NAN        NAN          NAN          NAN   3.8000E-03   2.0000E-04          NAN          NAN          NAN          NAN          NAN          NAN
   3.5940E+03   3.5940E+00        NAN        NAN          NAN          NAN   2.1400E-02   5.0000E-04          NAN          NAN          NAN          NAN          NAN          NAN
   3.7540E+03   3.7540E+00        NAN        NAN          NAN          NAN   1.4000E-03   2.0000E-04          NAN          NAN          NAN          NAN          NAN          NAN
   3.9300E+03   3.9300E+00        NAN        0.0          NAN          NAN   2.4500E-01   2.9000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   4.4960E+03   4.4960E+00        NAN        0.0          NAN          NAN   1.4980E-01   2.6000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   5.8580E+03   5.8580E+00        NAN        NAN          NAN          NAN   1.1400E-02   7.0000E-04          NAN          NAN          NAN          NAN          NAN          NAN
   6.1670E+03   6.1670E+00        NAN        NAN          NAN          NAN   4.4000E-03   1.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   6.2970E+03   6.2970E+00        NAN        NAN          NAN          NAN   4.2600E-02   3.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   6.4610E+03   6.4610E+00        NAN        0.0          NAN          NAN   2.7300E-01   6.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   6.4630E+03   6.4630E+00        NAN        NAN          NAN          NAN   1.4100E-02   1.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   6.5840E+03   6.5840E+00        NAN        NAN          NAN          NAN   3.9000E-03   1.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   6.7530E+03   6.7530E+00        NAN        NAN          NAN          NAN   2.5000E-03   1.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   7.0170E+03   7.0170E+00        NAN        NAN          NAN          NAN   2.4400E-02   2.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   7.6380E+03   7.6380E+00        NAN        0.0          NAN          NAN   1.2330E-01   6.3000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   7.9210E+03   7.9210E+00        NAN        0.0          NAN          NAN   3.4390E-01   7.6000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   8.4100E+03   8.4100E+00        NAN        NAN          NAN          NAN   4.5500E-02   1.7000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   9.1620E+03   9.1620E+00        NAN        NAN          NAN          NAN   5.1900E-02   2.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   9.2170E+03   9.2170E+00        NAN        NAN          NAN          NAN   5.9000E-02   2.3000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   9.8400E+03   9.8400E+00        NAN        NAN          NAN          NAN   8.4400E-02   3.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.1151E+04   1.1151E+01        NAN        NAN          NAN          NAN   3.0900E-02   6.0000E-04          NAN          NAN          NAN          NAN          NAN          NAN
   1.2159E+04   1.2159E+01        NAN        NAN          NAN          NAN   1.0920E-01   4.6000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.3265E+04   1.3265E+01        NAN        0.0          NAN          NAN   2.3320E-01   1.1200E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.3299E+04   1.3299E+01        NAN        NAN          NAN          NAN   3.6300E-02   4.2000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.3706E+04   1.3706E+01        NAN        NAN          NAN          NAN   7.9200E-02   7.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.3827E+04   1.3827E+01        NAN        NAN          NAN          NAN   7.5000E-03   1.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.4107E+04   1.4107E+01        NAN        NAN          NAN          NAN   5.3800E-02   5.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.4244E+04   1.4244E+01        NAN        0.0          NAN          NAN   2.2110E-01   2.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.4405E+04   1.4405E+01        NAN        NAN          NAN          NAN   1.0300E-02   1.3000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.6177E+04   1.6177E+01        NAN        0.0          NAN          NAN   1.4780E-01   7.9000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.6288E+04   1.6288E+01        NAN        NAN          NAN          NAN   1.5000E-03   3.2000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.6787E+04   1.6787E+01        NAN        NAN          NAN          NAN   6.3300E-02   3.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.7787E+04   1.7787E+01        NAN        NAN          NAN          NAN   6.1700E-02   4.9000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.7910E+04   1.7910E+01        NAN        0.0          NAN          NAN   3.1010E-01   3.1700E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.8028E+04   1.8028E+01        NAN        NAN          NAN          NAN   9.2900E-02   6.9000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.8372E+04   1.8372E+01        NAN        NAN          NAN          NAN   2.4700E-02   3.4000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.8892E+04   1.8892E+01        NAN        NAN          NAN          NAN   2.7600E-02   3.6000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.9412E+04   1.9412E+01        NAN        NAN          NAN          NAN   1.1600E-01   1.6000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   2.0027E+04   2.0027E+01        NAN        0.0          NAN          NAN   2.2400E-01   1.0000E-04          NAN          NAN          NAN          NAN          NAN          NAN
   2.0200E+04   2.0200E+01        NAN        NAN          NAN          NAN   1.4700E-02   2.5000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   2.0717E+04   2.0717E+01        NAN        NAN          NAN          NAN   1.5600E-02   2.8000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   2.1010E+04   2.1010E+01        NAN        NAN          NAN          NAN   8.6300E-02   4.5000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   2.2089E+04   2.2089E+01        NAN        NAN          NAN          NAN   1.1890E-01   6.2000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   2.2257E+04   2.2257E+01        NAN        NAN          NAN          NAN   2.1800E-02   1.8000E-03          NAN          NAN          NAN          NAN          NAN          NAN
