# Header: 
#   Title                 : 18-AR-40 Resonance Parameter: WID/STR,,RG 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : D5105-002-0 
#   First Author          : A.S.Kachan 
#   Institute             : (4UKRKFT): Kharkovskii Fiziko-Tekhnicheskii Institute , Kharkov 
#   Reference             : (J,IZV,78,(7),805,2014) 
#   Year                  : 2014 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 18 
#   A                     : 40 
#   Isomer                :  
#   Nuclide               : 18-AR-40 
# Reaction: 
#   EXFOR Reaction        : (18-AR-40(P,G),,WID/STR,,RG) 
#   Incident Energy       : 1.1080e+06 eV - 2.9540e+06 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D51/D5105.x4 
#   nds                   : https://nds.iaea.org/EXFOR/D5105
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   1.1080E+06          NAN        NAN        NAN          NAN          NAN   2.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1180E+06          NAN        NAN        NAN          NAN          NAN   3.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1390E+06          NAN        NAN        NAN          NAN          NAN   1.4000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1520E+06          NAN        NAN        NAN          NAN          NAN   1.7000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1610E+06          NAN        NAN        NAN          NAN          NAN   7.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1770E+06          NAN        NAN        NAN          NAN          NAN   1.6000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1840E+06          NAN        NAN        NAN          NAN          NAN   1.6000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1940E+06          NAN        NAN        NAN          NAN          NAN   8.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1990E+06          NAN        NAN        NAN          NAN          NAN   4.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2040E+06          NAN        NAN        NAN          NAN          NAN   5.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
