# Header: 
#   Title                 : 24-CR-50 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 22041-003-2 
#   First Author          : A.Brusegan 
#   Institute             : (2ZZZGEL): EC Joint Research Centre (EC-JRC), Geel 
#   Reference             : ((J,RE,93,297,1986)=(C,85SANTA,1,633,1985)) 
#   Year                  : 1985 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 24 
#   A                     : 50 
#   Isomer                :  
#   Nuclide               : 24-CR-50 
# Reaction: 
#   EXFOR Reaction        : (24-CR-50(N,G),,WID,,G) 
#   Incident Energy       : 5.6210e+03 eV - 2.9190e+05 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/220/22041.x4 
#   nds                   : https://nds.iaea.org/EXFOR/22041
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   5.6210E+03          NAN        0.5        0.0          NAN          NAN   3.2500E+00   3.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.9217E+04          NAN        NAN        NAN          NAN          NAN   5.0500E-01   1.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   2.8438E+04          NAN        0.5        0.0          NAN          NAN   5.8800E-01   1.6000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   3.5480E+04          NAN        NAN        NAN          NAN          NAN   1.2830E+00   3.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   3.7480E+04          NAN        0.5        0.0          NAN          NAN   1.8700E+00   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   4.0670E+04          NAN        NAN        NAN          NAN          NAN   8.6100E-01   2.4000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   4.6750E+04          NAN        NAN        NAN          NAN          NAN   1.7700E+00   8.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   5.5170E+04          NAN        0.5        0.0          NAN          NAN   7.8400E-01   3.2000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   5.9220E+04          NAN        NAN        NAN          NAN          NAN   1.3900E+00   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   6.4860E+04          NAN        0.5        0.0          NAN          NAN   6.8200E-01   3.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   7.7900E+04          NAN        0.5        1.0          NAN          NAN   7.8500E-01   3.4000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   8.8700E+04          NAN        NAN        NAN          NAN          NAN   9.0200E-01   3.8000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   9.4950E+04          NAN        0.5        0.0          NAN          NAN   9.6700E-01   7.4000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.0620E+05          NAN        NAN        NAN          NAN          NAN   1.0000E+00   5.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.1050E+05          NAN        NAN        NAN          NAN          NAN   1.4700E+00   8.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.1230E+05          NAN        NAN        NAN          NAN          NAN   9.0000E-01   8.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.1250E+05          NAN        NAN        NAN          NAN          NAN   1.6900E+00   9.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.1510E+05          NAN        0.5        0.0          NAN          NAN   4.5600E-01   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.1670E+05          NAN        NAN        NAN          NAN          NAN   1.1700E+00   8.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.1870E+05          NAN        NAN        NAN          NAN          NAN   4.1000E-01   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.2950E+05          NAN        0.5        0.0          NAN          NAN   9.1000E-01   1.7000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.3680E+05          NAN        NAN        NAN          NAN          NAN   3.7000E+00   1.5000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.4010E+05          NAN        NAN        NAN          NAN          NAN   1.5000E+00   1.6000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.4130E+05          NAN        0.5        1.0          NAN          NAN   1.1400E+00   6.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.4250E+05          NAN        NAN        NAN          NAN          NAN   1.7800E+00   1.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.4690E+05          NAN        0.5        1.0          NAN          NAN   1.7100E+00   8.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.5060E+05          NAN        NAN        NAN          NAN          NAN   3.0500E+00   1.8000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.5710E+05          NAN        0.5        0.0          NAN          NAN   6.6000E-01   1.1000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.6290E+05          NAN        0.5        0.0          NAN          NAN   7.4000E-01   1.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.6910E+05          NAN        NAN        NAN          NAN          NAN   8.8000E-01   8.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.7750E+05          NAN        NAN        NAN          NAN          NAN   2.1000E+00   1.2000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.8590E+05          NAN        0.5        0.0          NAN          NAN   3.7000E-01   1.4000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.8680E+05          NAN        NAN        NAN          NAN          NAN   3.2600E+00   1.6000E-01          NAN          NAN          NAN          NAN          NAN          NAN
