# Header: 
#   Title                 : 17-CL-35 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 10518-002-2 
#   First Author          : U.N.Singh 
#   Institute             : (1USACOL): Columbia University, New York, NY 
#   Reference             : (J,PR/C,10,2138,197412) 
#   Year                  : 1974 
#   Facility              : (SYNCH): Synchrotron 
# Target: 
#   Z                     : 17 
#   A                     : 35 
#   Isomer                :  
#   Nuclide               : 17-CL-35 
# Reaction: 
#   EXFOR Reaction        : (17-CL-35(N,EL),,WID,,G) 
#   Incident Energy       : 3.9770e+02 eV - 1.9010e+05 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/105/10518.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10518
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   3.9770E+02   4.0000E-01        NAN        1.0          NAN          NAN          NAN          NAN   2.8000E-02   3.0000E-03          NAN          NAN          NAN          NAN
   4.2481E+03   1.5000E+00        NAN        1.0          NAN          NAN          NAN          NAN   1.4000E-01   2.0000E-02          NAN          NAN          NAN          NAN
   1.4788E+04   1.0000E+01        2.0        0.0          NAN          NAN          NAN          NAN   1.4000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   1.7120E+04   1.2000E+01        2.0        1.0          NAN          NAN          NAN          NAN   7.0000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   2.6601E+04   2.4000E+01        2.0        0.0          NAN          NAN          NAN          NAN   5.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   5.7720E+04   8.0000E+01        1.0        1.0          NAN          NAN          NAN          NAN   4.6000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.0330E+05   2.0000E+02        NAN        1.0          NAN          NAN          NAN          NAN   1.0000E+02   2.0000E+01          NAN          NAN          NAN          NAN
   1.1330E+05   2.0000E+02        2.0        0.0          NAN          NAN          NAN          NAN   2.2000E+02   3.0000E+01          NAN          NAN          NAN          NAN
   1.4290E+05   3.0000E+02        NAN        1.0          NAN          NAN          NAN          NAN   3.6000E+02   5.0000E+01          NAN          NAN          NAN          NAN
   1.8280E+05   5.0000E+02        NAN        1.0          NAN          NAN          NAN          NAN   9.0000E+02   2.0000E+02          NAN          NAN          NAN          NAN
   1.8810E+05   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   4.5000E+02   5.0000E+01          NAN          NAN          NAN          NAN
   1.9010E+05   5.0000E+02        1.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02   4.0000E+01          NAN          NAN          NAN          NAN
