# Header: 
#   Title                 : 82-PB-206 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : A.R.Musgrove 
#   Institute             : (3AULAUA): Australian Nuclear Sci.and Techn.Org., Lucas Heights,NSW 
#   Reference             : (P,AAEC/PR-46,16,1980) 
#   Year                  : 1980 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 82 
#   A                     : 206 
#   Nuclide               : 82-PB-206 
# Reaction: 
#   entry-subent-pointer  :['30386-002-3' '30386-002-4'] 
#   EXFOR reaction        :['(82-PB-206(N,EL),,WID)' '(82-PB-206(N,G),,WID)'] 
#   incident energy       : 3.3590e+03 eV - 6.5200e+05 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/303/30386.x4 
#   nds                   : https://nds.iaea.org/EXFOR/30386
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   3.3590E+03   5.0385E+00        NAN        1.0          NAN          NAN   7.0000E-02   2.0000E-02   2.5000E-01   8.0000E-02          NAN          NAN          NAN          NAN
   1.0870E+04   1.6305E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1300E+04   1.6950E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.4220E+04   2.1330E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.6440E+04   2.4660E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9750E+04   2.9625E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9810E+04   2.9715E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.1890E+04   3.2835E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.5120E+04   3.7680E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.5430E+04   3.8145E+01        NAN        1.0          NAN          NAN   2.6500E-01   1.5000E-02   5.1000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   3.2200E+04   4.8300E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.6210E+04   5.4315E+01        NAN        1.0          NAN          NAN   2.7500E-01   3.0000E-02   4.0000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   3.7470E+04   5.6205E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.9040E+04   5.8560E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.0650E+04   6.0975E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.2070E+04   6.3105E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.7490E+04   7.1235E+01        NAN        1.0          NAN          NAN   5.0000E-03          NAN   8.9000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   4.7530E+04   7.1295E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.3910E+04   8.0865E+01        NAN        1.0          NAN          NAN   6.5000E-02   1.5000E-02   6.2000E+00   1.4000E+00          NAN          NAN          NAN          NAN
   5.9230E+04   8.8845E+01        NAN        2.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.3950E+04   9.5925E+01        NAN        2.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.6000E+04   9.9000E+01        NAN        0.0          NAN          NAN   1.2700E+00   1.0000E-01   8.5000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   6.6600E+04   9.9900E+01        NAN        1.0          NAN          NAN   1.3500E-01   2.0000E-02   1.0000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   7.0280E+04   1.0542E+02        NAN        1.0          NAN          NAN   5.8000E-02   2.5000E-02   1.0000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   7.8020E+04   1.1703E+02        NAN        1.0          NAN          NAN   2.2000E-02   1.0000E-02   1.1000E+01          NAN          NAN          NAN          NAN          NAN
   8.0350E+04   1.2053E+02        NAN        2.0          NAN          NAN   1.3000E+00   1.0000E-01   7.0000E+00          NAN          NAN          NAN          NAN          NAN
   8.2700E+04   1.2405E+02        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.2920E+04   1.2438E+02        NAN        2.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.3600E+04   1.2540E+02        NAN        2.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.6130E+04   1.2919E+02        NAN        1.0          NAN          NAN   5.0000E-02   3.0000E-02   1.6000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.8430E+04   1.3265E+02        NAN        2.0          NAN          NAN   3.2500E-01   3.0000E-02   8.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   9.0120E+04   1.3518E+02        NAN        1.0          NAN          NAN   1.1000E-01   2.5000E-02   7.5000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   9.1740E+04   1.3761E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   9.2610E+04   1.3891E+02        NAN        0.0          NAN          NAN   1.4400E+00   8.0000E-02   3.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   9.4750E+04   1.4212E+02        NAN        2.0          NAN          NAN   2.4000E-01   2.5000E-02   7.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   1.0120E+05   1.5180E+02        NAN        2.0          NAN          NAN   7.5000E-02   1.5000E-02   8.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   1.1120E+05   1.6680E+02        NAN        1.0          NAN          NAN   6.0000E-02   3.0000E-02   3.0000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.1444E+05   1.7166E+02        NAN        1.0          NAN          NAN   1.4800E+00   4.0000E-01   2.5000E+00   7.0000E-01          NAN          NAN          NAN          NAN
   1.1470E+05   1.7205E+02        NAN        2.0          NAN          NAN   1.3000E-01   1.0000E-02   5.6000E+00   1.1000E+00          NAN          NAN          NAN          NAN
   1.1563E+05   1.7344E+02        NAN        1.0          NAN          NAN   1.5000E-01   3.0000E-02   5.7000E+00   1.1000E+00          NAN          NAN          NAN          NAN
   1.1799E+05   1.7699E+02        NAN        2.0          NAN          NAN   3.1500E-01   3.0000E-02   5.1000E+00   1.2000E+00          NAN          NAN          NAN          NAN
   1.2311E+05   1.8466E+02        NAN        1.0          NAN          NAN   6.5000E-02   3.5000E-02   3.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.2460E+05   1.8690E+02        NAN        1.0          NAN          NAN   2.1800E+00   1.3000E-01   2.0000E+02   5.0000E+01          NAN          NAN          NAN          NAN
   1.2520E+05   1.8780E+02        NAN        2.0          NAN          NAN   4.4200E+00   1.8000E-01   2.1000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.4050E+05   2.1075E+02        NAN        2.0          NAN          NAN   1.8000E+00   1.5000E-01   1.0300E+02   1.5000E+01          NAN          NAN          NAN          NAN
   1.4095E+05   2.1143E+02        NAN        1.0          NAN          NAN   9.8000E-02   1.0000E-02   2.8000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.4220E+05   2.1330E+02        NAN        1.0          NAN          NAN   1.5000E-01   8.0000E-02   1.2000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   1.4465E+05   2.1697E+02        NAN        2.0          NAN          NAN   1.9000E-01   1.0000E-01   3.1000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   1.4620E+05   2.1930E+02        NAN        0.0          NAN          NAN   5.2500E+00   2.5000E-01   1.7600E+02   1.5000E+01          NAN          NAN          NAN          NAN
   1.4987E+05   2.2481E+02        NAN        1.0          NAN          NAN   2.6000E-01   1.4000E-01   5.9800E+02   2.5000E+01          NAN          NAN          NAN          NAN
   1.5082E+05   2.2623E+02        NAN        1.0          NAN          NAN   2.5000E-01   2.5000E-02   4.4000E+00   1.5000E+00          NAN          NAN          NAN          NAN
   1.5099E+05   2.2649E+02        NAN        2.0          NAN          NAN   4.4000E-01   5.0000E-02   1.9000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   1.5202E+05   2.2803E+02        NAN        2.0          NAN          NAN   6.0000E-02   5.0000E-02   5.0000E-01   2.0000E-01          NAN          NAN          NAN          NAN
   1.5325E+05   2.2988E+02        NAN        1.0          NAN          NAN   3.7500E-01   1.8000E-01   1.0000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   1.5522E+05   2.3283E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.6001E+05   2.4001E+02        NAN        1.0          NAN          NAN   7.0000E-02   4.0000E-02   6.8000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   1.6156E+05   2.4234E+02        NAN        2.0          NAN          NAN   1.6000E-01   3.0000E-02   6.0000E-01   2.0000E-01          NAN          NAN          NAN          NAN
   1.6941E+05   2.5412E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7265E+05   2.5898E+02        NAN        1.0          NAN          NAN   9.6000E-02   4.5000E-02   7.3000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   1.7375E+05   2.6062E+02        NAN        2.0          NAN          NAN   3.9000E-01   4.5000E-02   4.7000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   1.7573E+05   2.6360E+02        NAN        1.0          NAN          NAN   3.2000E-01   5.0000E-02   1.3000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.7750E+05   2.6625E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8140E+05   2.7210E+02        NAN        1.0          NAN          NAN   5.4500E-01   6.5000E-02   2.7000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   1.8320E+05   2.7480E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
