# Header: 
#   Title                 : 82-PB-206 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : D.J.Horen 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,PR/C,20,478,1979) 
#   Year                  : 1979 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 82 
#   A                     : 206 
#   Nuclide               : 82-PB-206 
# Reaction: 
#   entry-subent-pointer  :['10896-004-4'] 
#   EXFOR reaction        :['(82-PB-206(N,EL),,WID)'] 
#   incident energy       : 3.3500e+03 eV - 6.0324e+05 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/108/10896.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10896
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   3.3500E+03   1.0050E+00        1.5        1.0          NAN          NAN          NAN          NAN   2.5000E-01   8.0000E-02          NAN          NAN          NAN          NAN
   2.5420E+04   7.6260E+00        0.5        1.0          NAN          NAN          NAN          NAN   5.1000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   3.6210E+04   1.0863E+01        0.5        1.0          NAN          NAN          NAN          NAN   4.0000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   4.7490E+04   1.4247E+01        0.5        1.0          NAN          NAN          NAN          NAN   8.9000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   5.3900E+04   1.6170E+01        1.5        1.0          NAN          NAN          NAN          NAN   6.2000E+00   1.4000E+00          NAN          NAN          NAN          NAN
   5.9230E+04   1.7769E+01        NAN        2.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.5990E+04   1.9797E+01        0.5        0.0          NAN          NAN          NAN          NAN   8.5000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   6.6590E+04   1.9977E+01        1.5        1.0          NAN          NAN          NAN          NAN   1.0000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   7.0280E+04   2.1084E+01        0.5        1.0          NAN          NAN          NAN          NAN   1.0000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   7.8200E+04   2.3460E+01        1.5        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.2700E+04   2.4810E+01        0.5        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.6130E+04   2.5839E+01        0.5        1.0          NAN          NAN          NAN          NAN   1.6000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.8450E+04   2.6535E+01        2.5        2.0          NAN          NAN          NAN          NAN   8.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   9.0130E+04   2.7039E+01        1.5        1.0          NAN          NAN          NAN          NAN   7.5000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   9.2620E+04   2.7786E+01        0.5        0.0          NAN          NAN          NAN          NAN   3.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   9.4760E+04   2.8428E+01        1.5        2.0          NAN          NAN          NAN          NAN   7.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   1.0122E+05   3.0366E+01        2.5        2.0          NAN          NAN          NAN          NAN   8.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   1.0356E+05   3.1068E+01        0.5        1.0          NAN          NAN          NAN          NAN   6.5000E+01   8.0000E+00          NAN          NAN          NAN          NAN
