# Header: 
#   Title                 : 50-SN-116 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 13909-005-4 
#   First Author          : P.E.Koehler 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,PR/C,64,065802,2001) 
#   Year                  : 2001 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 50 
#   A                     : 116 
#   Isomer                :  
#   Nuclide               : 50-SN-116 
# Reaction: 
#   EXFOR Reaction        : (50-SN-116(N,EL),,WID,,G) 
#   Incident Energy       : 1.1120e+02 eV - 2.9819e+04 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/139/13909.x4 
#   nds                   : https://nds.iaea.org/EXFOR/13909
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.1120E+02          NAN        0.5        NAN          NAN          NAN          NAN          NAN   7.0010E-02   2.4000E-04          NAN          NAN          NAN          NAN
   1.4770E+02          NAN        1.5        NAN          NAN          NAN          NAN          NAN   3.2730E-03   3.9000E-05          NAN          NAN          NAN          NAN
   6.3260E+02          NAN        1.5        NAN          NAN          NAN          NAN          NAN   2.1330E-02   3.9000E-04          NAN          NAN          NAN          NAN
   7.4820E+02          NAN        0.5        NAN          NAN          NAN          NAN          NAN   7.3300E-03   1.4000E-04          NAN          NAN          NAN          NAN
   7.7770E+02          NAN        0.5        NAN          NAN          NAN          NAN          NAN   4.3500E-03   1.2000E-04          NAN          NAN          NAN          NAN
   9.7730E+02          NAN        0.5        NAN          NAN          NAN          NAN          NAN   1.3600E-02   2.7000E-04          NAN          NAN          NAN          NAN
   1.2596E+03          NAN        0.5        NAN          NAN          NAN          NAN          NAN   2.5200E-03   1.4000E-04          NAN          NAN          NAN          NAN
   1.3389E+03          NAN        0.5        NAN          NAN          NAN          NAN          NAN   1.2810E-01   2.7000E-03          NAN          NAN          NAN          NAN
   1.5481E+03          NAN        0.5        NAN          NAN          NAN          NAN          NAN   2.0218E+00   8.1000E-03          NAN          NAN          NAN          NAN
   1.6230E+03          NAN        0.5        NAN          NAN          NAN          NAN          NAN   1.8310E-02   4.8000E-04          NAN          NAN          NAN          NAN
