# Header: 
#   Title                 : 19-K-39 Resonance Parameter: WID/RED,,RMT 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : C1222-002-4 
#   First Author          : B.J.Warthen 
#   Institute             : (1USADKE): Duke University, Durham, NC 
#   Reference             : (T,Warthen,1987) 
#   Year                  : 1987 
#   Facility              : (VDGT): Tandem van de Graaff 
# Target: 
#   Z                     : 19 
#   A                     : 39 
#   Isomer                :  
#   Nuclide               : 19-K-39 
# Reaction: 
#   EXFOR Reaction        : (19-K-39(P,EL),,WID/RED,,RMT) 
#   Incident Energy       : 1.9191e+06 eV - 4.0175e+06 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C12/C1222.x4 
#   nds                   : https://nds.iaea.org/EXFOR/C1222
#
#    E_in(eV)    dE_in(eV)          J          L      (P,TOT)     d(P,TOT)        (P,G)       d(P,G)        (P,EL)     d(P,EL)        (P,F)       d(P,F)        (P,A)       d(P,A)
   2.2453E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.2580E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.2703E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   1.6000E+02          NAN          NAN          NAN          NAN          NAN
   2.3264E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   1.5000E+02          NAN          NAN          NAN          NAN          NAN
   2.3286E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.3378E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   2.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.3493E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.5000E+03          NAN          NAN          NAN          NAN          NAN
   2.3522E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   3.0000E+01          NAN          NAN          NAN          NAN          NAN
   2.3647E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.1000E+03          NAN          NAN          NAN          NAN          NAN
   2.3876E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   5.9000E+02          NAN          NAN          NAN          NAN          NAN
   2.3891E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   4.4000E+02          NAN          NAN          NAN          NAN          NAN
   2.3984E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.0000E+03          NAN          NAN          NAN          NAN          NAN
   2.4076E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.5000E+03          NAN          NAN          NAN          NAN          NAN
   2.4255E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.1000E+03          NAN          NAN          NAN          NAN          NAN
   2.4337E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   6.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.4555E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.1000E+03          NAN          NAN          NAN          NAN          NAN
   2.4739E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.2000E+03          NAN          NAN          NAN          NAN          NAN
   2.4829E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.5068E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   2.5130E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.8000E+02          NAN          NAN          NAN          NAN          NAN
   2.5154E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.6000E+03          NAN          NAN          NAN          NAN          NAN
   2.5180E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   7.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.5381E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   5.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.5520E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.0000E+03          NAN          NAN          NAN          NAN          NAN
   2.5522E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   5.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.5692E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   2.5000E+01          NAN          NAN          NAN          NAN          NAN
   2.5858E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.1000E+04          NAN          NAN          NAN          NAN          NAN
   2.5887E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.5000E+03          NAN          NAN          NAN          NAN          NAN
   2.5982E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.0000E+01          NAN          NAN          NAN          NAN          NAN
   2.6060E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.6000E+04          NAN          NAN          NAN          NAN          NAN
   2.6067E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   4.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.6110E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.0000E+03          NAN          NAN          NAN          NAN          NAN
   2.6370E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.1000E+02          NAN          NAN          NAN          NAN          NAN
   2.6529E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   5.0000E+03          NAN          NAN          NAN          NAN          NAN
   2.6539E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   7.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.6713E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.0000E+03          NAN          NAN          NAN          NAN          NAN
   2.6858E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.5000E+02          NAN          NAN          NAN          NAN          NAN
   2.6899E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   7.0000E+03          NAN          NAN          NAN          NAN          NAN
   2.6927E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   2.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.7287E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   9.0000E+03          NAN          NAN          NAN          NAN          NAN
   2.7294E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.7392E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   2.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.7406E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   2.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.7477E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   5.0000E+03          NAN          NAN          NAN          NAN          NAN
   2.7646E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.0000E+03          NAN          NAN          NAN          NAN          NAN
   2.7651E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   1.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.7775E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.7859E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   5.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.8157E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.6000E+02          NAN          NAN          NAN          NAN          NAN
   2.8207E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.2000E+03          NAN          NAN          NAN          NAN          NAN
   2.8261E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.5000E+02          NAN          NAN          NAN          NAN          NAN
   2.8319E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   1.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.8501E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.9000E+03          NAN          NAN          NAN          NAN          NAN
   2.8623E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   1.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.8727E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   1.1000E+02          NAN          NAN          NAN          NAN          NAN
   2.8892E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.8898E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.0000E+02          NAN          NAN          NAN          NAN          NAN
   2.9015E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   4.8000E+04          NAN          NAN          NAN          NAN          NAN
   2.9059E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   4.0000E+01          NAN          NAN          NAN          NAN          NAN
   2.9074E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.5000E+03          NAN          NAN          NAN          NAN          NAN
   2.9120E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   8.0000E+01          NAN          NAN          NAN          NAN          NAN
   2.9327E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   1.4000E+03          NAN          NAN          NAN          NAN          NAN
   2.9484E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.0000E+03          NAN          NAN          NAN          NAN          NAN
   2.9584E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   2.8000E+03          NAN          NAN          NAN          NAN          NAN
   2.9637E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   1.4000E+03          NAN          NAN          NAN          NAN          NAN
   2.9776E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.0000E+03          NAN          NAN          NAN          NAN          NAN
   2.9934E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   8.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.0028E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.0078E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   6.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.0114E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   5.8000E+02          NAN          NAN          NAN          NAN          NAN
   3.0320E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.0375E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.0483E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.0506E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.2000E+03          NAN          NAN          NAN          NAN          NAN
   3.0685E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   1.8000E+03          NAN          NAN          NAN          NAN          NAN
   3.0705E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   4.7000E+02          NAN          NAN          NAN          NAN          NAN
   3.0795E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.0877E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.0917E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   4.0000E+04          NAN          NAN          NAN          NAN          NAN
   3.0956E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   2.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.1008E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   8.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.1120E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.2000E+03          NAN          NAN          NAN          NAN          NAN
   3.1157E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   8.8000E+01          NAN          NAN          NAN          NAN          NAN
   3.1167E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   4.4000E+03          NAN          NAN          NAN          NAN          NAN
   3.1180E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   2.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.1212E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.4000E+03          NAN          NAN          NAN          NAN          NAN
   3.1322E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.6000E+03          NAN          NAN          NAN          NAN          NAN
   3.1434E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.1549E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.5000E+03          NAN          NAN          NAN          NAN          NAN
   3.1577E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.2000E+02          NAN          NAN          NAN          NAN          NAN
   3.1657E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   1.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.1714E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.1841E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.1883E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.1990E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   5.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.2033E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   6.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.2074E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.2125E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.2173E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.6000E+01          NAN          NAN          NAN          NAN          NAN
   3.2210E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   4.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.2324E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.2395E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   1.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.2425E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.2681E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   5.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.2687E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.2000E+03          NAN          NAN          NAN          NAN          NAN
   3.2726E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   7.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.2920E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   8.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.2964E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.2979E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   9.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.3010E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.8000E+04          NAN          NAN          NAN          NAN          NAN
   3.3090E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.5000E+04          NAN          NAN          NAN          NAN          NAN
   3.3127E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   4.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.3183E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   4.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.3330E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.3331E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.8000E+02          NAN          NAN          NAN          NAN          NAN
   3.3409E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.5000E+02          NAN          NAN          NAN          NAN          NAN
   3.3528E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.3580E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.3591E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.5000E+02          NAN          NAN          NAN          NAN          NAN
   3.3611E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.2000E+04          NAN          NAN          NAN          NAN          NAN
   3.3671E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   7.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.3700E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   5.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.3849E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   7.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.3852E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   8.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.3948E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   8.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.4018E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.4037E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.4078E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.4104E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.8000E+03          NAN          NAN          NAN          NAN          NAN
   3.4190E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   6.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.4304E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.4347E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.8000E+02          NAN          NAN          NAN          NAN          NAN
   3.4454E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   5.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.4472E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.4509E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   1.2000E+01          NAN          NAN          NAN          NAN          NAN
   3.4545E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   6.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.4619E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   4.5000E+03          NAN          NAN          NAN          NAN          NAN
   3.4630E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.4663E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.4722E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.4744E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.5000E+03          NAN          NAN          NAN          NAN          NAN
   3.4800E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.5000E+03          NAN          NAN          NAN          NAN          NAN
   3.4838E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.4904E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   6.4000E+02          NAN          NAN          NAN          NAN          NAN
   3.4905E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.4982E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.5022E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.4000E+02          NAN          NAN          NAN          NAN          NAN
   3.5048E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.5097E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   7.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.5137E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.5174E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   6.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.5282E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.5000E+04          NAN          NAN          NAN          NAN          NAN
   3.5435E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   2.1000E+01          NAN          NAN          NAN          NAN          NAN
   3.5491E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.5535E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.6000E+02          NAN          NAN          NAN          NAN          NAN
   3.5602E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   1.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.5653E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   6.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.5702E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.1000E+03          NAN          NAN          NAN          NAN          NAN
   3.5720E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.3000E+03          NAN          NAN          NAN          NAN          NAN
   3.5727E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   2.6000E+02          NAN          NAN          NAN          NAN          NAN
   3.5819E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.5000E+03          NAN          NAN          NAN          NAN          NAN
   3.5924E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   9.4000E+01          NAN          NAN          NAN          NAN          NAN
   3.6010E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   1.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.6060E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   7.8000E+02          NAN          NAN          NAN          NAN          NAN
   3.6180E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   5.8000E+02          NAN          NAN          NAN          NAN          NAN
   3.6196E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.3000E+03          NAN          NAN          NAN          NAN          NAN
   3.6257E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   4.1000E+02          NAN          NAN          NAN          NAN          NAN
   3.6272E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   1.6000E+03          NAN          NAN          NAN          NAN          NAN
   3.6314E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   3.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.6326E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.6349E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.6408E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.6475E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   8.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.6514E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   1.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.6540E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.0000E+04          NAN          NAN          NAN          NAN          NAN
   3.6572E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.6648E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   7.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.6797E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   1.0000E+03          NAN          NAN          NAN          NAN          NAN
   3.6886E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   2.2000E+03          NAN          NAN          NAN          NAN          NAN
   3.6942E+06          NAN        4.0        NAN          NAN          NAN          NAN          NAN   3.0000E+01          NAN          NAN          NAN          NAN          NAN
   3.6975E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.6000E+04          NAN          NAN          NAN          NAN          NAN
   3.6993E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   8.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.7016E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   6.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.7048E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.7073E+06          NAN        3.0        NAN          NAN          NAN          NAN          NAN   4.8000E+02          NAN          NAN          NAN          NAN          NAN
   3.7095E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.7130E+06          NAN        0.0        NAN          NAN          NAN          NAN          NAN   3.0000E+02          NAN          NAN          NAN          NAN          NAN
   3.7236E+06          NAN        2.0        NAN          NAN          NAN          NAN          NAN   1.0000E+03          NAN          NAN          NAN          NAN          NAN
