# Header: 
#   Title                 : 41-NB-93 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : N.J.Drindak 
#   Institute             : (1USARPI): Rensselaer Polytechnic Institute, Troy, NY 
#   Reference             : (J,NSE,154,294,2006) 
#   Year                  : 2006 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 41 
#   A                     : 93 
#   Nuclide               : 41-NB-93 
# Reaction: 
#   entry-subent-pointer  :['14112-002-3'] 
#   EXFOR reaction        :['(41-NB-93(N,EL),,WID)'] 
#   incident energy       : 3.5922e+01 eV - 5.0067e+02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/141/14112.x4 
#   nds                   : https://nds.iaea.org/EXFOR/14112
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 3.5922E+01 3.5922E-03        NAN        1.0        NAN        NAN        NAN        NAN 1.1400E-04 1.1400E-06        NAN        NAN
 3.5922E+01 4.2270E-03        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5922E+01 9.4417E-03        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5922E+01 1.0594E-02        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5922E+01 1.1911E-02        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5922E+01 1.9241E-02        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5922E+01 1.9425E-02        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5922E+01 2.4390E-02        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5922E+01 3.1895E-02        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5922E+01 3.3542E-02        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5922E+01 3.6271E-02        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5922E+01 3.6493E-02        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5922E+01 3.7847E-02        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5922E+01 3.9253E-02        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5922E+01 4.6031E-02        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.5922E+01 5.0067E-02        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
