# Header: 
#   Title                 : 70-YB-171 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 10081-008-1 
#   First Author          : H.I.Liou 
#   Institute             : (1USACOL): Columbia University, New York, NY 
#   Reference             : (J,PR/C,7,823,197302) 
#   Year                  : 1973 
#   Facility              : (SYNCH): Synchrotron 
# Target: 
#   Z                     : 70 
#   A                     : 171 
#   Isomer                :  
#   Nuclide               : 70-YB-171 
# Reaction: 
#   EXFOR Reaction        : (70-YB-171(N,G),,WID) 
#   Incident Energy       : 7.9100e+00 eV - 6.2858e+02 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/100/10081.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10081
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   7.9100E+00   2.0000E-02        NAN        NAN          NAN          NAN   8.0000E-02   1.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.3040E+01   3.0000E-02        NAN        NAN          NAN          NAN   7.8000E-02   1.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   2.8130E+01   4.0000E-02        NAN        NAN          NAN          NAN   8.6000E-02   1.2000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   3.4540E+01   5.0000E-02        0.0        NAN          NAN          NAN   7.7000E-02   8.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   4.1360E+01   6.0000E-02        0.0        NAN          NAN          NAN   6.6000E-02   8.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   5.2870E+01   9.0000E-02        1.0        NAN          NAN          NAN   7.3000E-02   1.8000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   5.4070E+01   1.0000E-01        1.0        NAN          NAN          NAN   7.6000E-02   1.2000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   6.0090E+01   5.0000E-02        0.0        NAN          NAN          NAN   7.2000E-02   1.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   6.4700E+01   6.0000E-02        1.0        NAN          NAN          NAN   7.9000E-02   1.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   7.6940E+01   8.0000E-02        1.0        NAN          NAN          NAN   6.9000E-02   1.2000E-02          NAN          NAN          NAN          NAN          NAN          NAN
