# Header: 
#   Title                 : 64-GD-152 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : G.Leinweber 
#   Institute             : (1USAKAP): Knolls Atomic Power Laboratory, Schenectady, NY 
#   Reference             : (J,NSE,154,261,2006) 
#   Year                  : 2006 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 64 
#   A                     : 152 
#   Nuclide               : 64-GD-152 
# Reaction: 
#   entry-subent-pointer  :['14110-005-2' '14110-005-3'] 
#   EXFOR reaction        :['(64-GD-152(N,EL),,WID)' '(64-GD-152(N,G),,WID)'] 
#   incident energy       : 1.2350e+01 eV - 2.9340e+02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/141/14110.x4 
#   nds                   : https://nds.iaea.org/EXFOR/14110
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.2350E+01          NAN        NAN        NAN          NAN          NAN   5.8600E-02          NAN   4.6500E-03          NAN          NAN          NAN          NAN          NAN
   3.6860E+01          NAN        NAN        NAN          NAN          NAN   5.6000E-02          NAN   8.4000E-02          NAN          NAN          NAN          NAN          NAN
   3.9300E+01          NAN        NAN        NAN          NAN          NAN   5.6000E-02          NAN   3.9000E-02          NAN          NAN          NAN          NAN          NAN
   4.2730E+01          NAN        NAN        NAN          NAN          NAN   5.6000E-02          NAN   3.0600E-03          NAN          NAN          NAN          NAN          NAN
   7.4340E+01          NAN        NAN        NAN          NAN          NAN   5.0400E-02          NAN   6.0000E-02          NAN          NAN          NAN          NAN          NAN
   8.5550E+01          NAN        NAN        NAN          NAN          NAN   5.8600E-02          NAN   5.1100E-03          NAN          NAN          NAN          NAN          NAN
   9.2400E+01          NAN        NAN        NAN          NAN          NAN   5.8600E-02          NAN   1.4200E-01          NAN          NAN          NAN          NAN          NAN
   1.4000E+02          NAN        NAN        NAN          NAN          NAN   5.8600E-02          NAN   7.8800E-02          NAN          NAN          NAN          NAN          NAN
   1.6000E+02          NAN        NAN        NAN          NAN          NAN   5.8600E-02          NAN   2.8300E-03          NAN          NAN          NAN          NAN          NAN
   1.7380E+02          NAN        NAN        NAN          NAN          NAN   3.0100E-02          NAN   8.6000E-02          NAN          NAN          NAN          NAN          NAN
   1.8570E+02          NAN        NAN        NAN          NAN          NAN   5.2500E-02          NAN   8.4000E-02          NAN          NAN          NAN          NAN          NAN
   2.0310E+02          NAN        NAN        NAN          NAN          NAN   5.8800E-02          NAN   9.7000E-02          NAN          NAN          NAN          NAN          NAN
   2.2330E+02          NAN        NAN        NAN          NAN          NAN   6.4200E-02          NAN   3.0100E-01          NAN          NAN          NAN          NAN          NAN
   2.3140E+02          NAN        NAN        NAN          NAN          NAN   6.2000E-02          NAN   4.6000E-02          NAN          NAN          NAN          NAN          NAN
   2.3800E+02          NAN        NAN        NAN          NAN          NAN   1.0000E-01          NAN   2.2360E-01          NAN          NAN          NAN          NAN          NAN
   2.5240E+02          NAN        NAN        NAN          NAN          NAN   5.2400E-02          NAN   1.2700E-01          NAN          NAN          NAN          NAN          NAN
   2.8260E+02          NAN        NAN        NAN          NAN          NAN   4.9100E-02          NAN   1.4500E-01          NAN          NAN          NAN          NAN          NAN
   2.9340E+02          NAN        NAN        NAN          NAN          NAN   7.1000E-02          NAN   3.5200E-01          NAN          NAN          NAN          NAN          NAN
