# Header: 
#   Title                 : 69-TM-169 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : R.L.Macklin 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,NSE,82,143,8210) 
#   Year                  : 1982 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 69 
#   A                     : 169 
#   Nuclide               : 69-TM-169 
# Reaction: 
#   entry-subent-pointer  :['10873-005-4'] 
#   EXFOR reaction        :['(69-TM-169(N,G),,WID)'] 
#   incident energy       : 2.6270e+03 eV - 4.2360e+03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/108/10873.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10873
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 2.6270E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6330E+03        NAN        NAN        NAN        NAN        NAN 1.7200E-01 7.5000E-03        NAN        NAN        NAN        NAN
 2.6500E+03        NAN        NAN        NAN        NAN        NAN 2.0200E-01 2.4000E-02        NAN        NAN        NAN        NAN
 2.6540E+03        NAN        NAN        NAN        NAN        NAN 1.6300E-01 1.0000E-02        NAN        NAN        NAN        NAN
 2.6600E+03        NAN        NAN        NAN        NAN        NAN 1.6000E-01 1.6000E-02        NAN        NAN        NAN        NAN
 2.6720E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6830E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6900E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6970E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.7080E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.7160E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.7260E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.7460E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.7580E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.7670E+03        NAN        NAN        NAN        NAN        NAN 1.1400E-01 1.5000E-02        NAN        NAN        NAN        NAN
 2.7710E+03        NAN        NAN        NAN        NAN        NAN 1.1000E-01 6.0000E-03        NAN        NAN        NAN        NAN
 2.7750E+03        NAN        NAN        NAN        NAN        NAN 1.5300E-01 1.5000E-02        NAN        NAN        NAN        NAN
 2.7840E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.7950E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8110E+03        NAN        NAN        NAN        NAN        NAN 1.7400E-01 2.4000E-02        NAN        NAN        NAN        NAN
 2.8160E+03        NAN        NAN        NAN        NAN        NAN 1.9700E-01 1.4000E-02        NAN        NAN        NAN        NAN
 2.8210E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8300E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8380E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8550E+03        NAN        NAN        NAN        NAN        NAN 1.5700E-01 1.8000E-02        NAN        NAN        NAN        NAN
 2.8580E+03        NAN        NAN        NAN        NAN        NAN 1.9100E-01 2.4000E-02        NAN        NAN        NAN        NAN
 2.8690E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8780E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8840E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.8960E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.9040E+03        NAN        NAN        NAN        NAN        NAN 1.6700E-01 1.5000E-02        NAN        NAN        NAN        NAN
 2.9140E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.9240E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.9270E+03        NAN        NAN        NAN        NAN        NAN 1.4100E-01 1.3000E-02        NAN        NAN        NAN        NAN
 2.9410E+03        NAN        NAN        NAN        NAN        NAN 1.5400E-01 2.3000E-02        NAN        NAN        NAN        NAN
 2.9560E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.9710E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.9810E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.9880E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.9990E+03        NAN        NAN        NAN        NAN        NAN 2.4400E-01 4.0000E-02        NAN        NAN        NAN        NAN
 3.0060E+03        NAN        NAN        NAN        NAN        NAN 8.3000E-02 1.6000E-02        NAN        NAN        NAN        NAN
 3.0150E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.0310E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.0570E+03        NAN        NAN        NAN        NAN        NAN 1.3300E-01 8.0000E-03        NAN        NAN        NAN        NAN
 3.0660E+03        NAN        NAN        NAN        NAN        NAN 1.7400E-01 7.0000E-03        NAN        NAN        NAN        NAN
 3.0730E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.0840E+03        NAN        NAN        NAN        NAN        NAN 1.3800E-01 1.5000E-02        NAN        NAN        NAN        NAN
 3.0930E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.1080E+03        NAN        NAN        NAN        NAN        NAN 1.7000E-01 1.6000E-02        NAN        NAN        NAN        NAN
 3.1220E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.1410E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.1530E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.1620E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.1740E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.1880E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.2010E+03        NAN        NAN        NAN        NAN        NAN 1.6100E-01 1.5000E-02        NAN        NAN        NAN        NAN
 3.2120E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.2330E+03        NAN        NAN        NAN        NAN        NAN 1.4100E-01 4.1000E-02        NAN        NAN        NAN        NAN
 3.2500E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.2640E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.2760E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.2880E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.3010E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.3080E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.3300E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.3440E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
