# Header: 
#   Title                 : 24-CR-50 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : E.Arai 
#   Institute             : (2JPNTIT): Tokyo Institute of Technology, Tokyo 
#   Reference             : (J,JPJ,52,(3),802,198303) 
#   Year                  : 1983 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 24 
#   A                     : 50 
#   Nuclide               : 24-CR-50 
# Reaction: 
#   entry-subent-pointer  :{165: 'E0900-012-1', 166: 'E0900-012-1', 167: 'E0900-012-1', 168: 'E0900-012-1', 169: 'E0900-012-1', 170: 'E0900-012-1', 171: 'E0900-012-1', 172: 'E0900-012-1', 173: 'E0900-012-1', 174: 'E0900-012-1', 175: 'E0900-012-1', 176: 'E0900-012-1', 177: 'E0900-012-1', 178: 'E0900-012-1', 179: 'E0900-012-1', 180: 'E0900-012-1', 181: 'E0900-012-1', 182: 'E0900-012-1', 183: 'E0900-012-1', 184: 'E0900-012-1', 185: 'E0900-012-1', 186: 'E0900-012-1', 187: 'E0900-012-1', 188: 'E0900-012-1', 189: 'E0900-012-1', 190: 'E0900-012-1', 191: 'E0900-012-1'} 
#   EXFOR reaction        :{165: '(24-CR-50(P,TOT),,WID)', 166: '(24-CR-50(P,TOT),,WID)', 167: '(24-CR-50(P,TOT),,WID)', 168: '(24-CR-50(P,TOT),,WID)', 169: '(24-CR-50(P,TOT),,WID)', 170: '(24-CR-50(P,TOT),,WID)', 171: '(24-CR-50(P,TOT),,WID)', 172: '(24-CR-50(P,TOT),,WID)', 173: '(24-CR-50(P,TOT),,WID)', 174: '(24-CR-50(P,TOT),,WID)', 175: '(24-CR-50(P,TOT),,WID)', 176: '(24-CR-50(P,TOT),,WID)', 177: '(24-CR-50(P,TOT),,WID)', 178: '(24-CR-50(P,TOT),,WID)', 179: '(24-CR-50(P,TOT),,WID)', 180: '(24-CR-50(P,TOT),,WID)', 181: '(24-CR-50(P,TOT),,WID)', 182: '(24-CR-50(P,TOT),,WID)', 183: '(24-CR-50(P,TOT),,WID)', 184: '(24-CR-50(P,TOT),,WID)', 185: '(24-CR-50(P,TOT),,WID)', 186: '(24-CR-50(P,TOT),,WID)', 187: '(24-CR-50(P,TOT),,WID)', 188: '(24-CR-50(P,TOT),,WID)', 189: '(24-CR-50(P,TOT),,WID)', 190: '(24-CR-50(P,TOT),,WID)', 191: '(24-CR-50(P,TOT),,WID)'} 
#   incident energy       : 3.1807e+00 eV - 3.9709e+00 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E09/E0900.x4 
#   nds                   : https://nds.iaea.org/EXFOR/E0900
#
#        E_in(eV)          dE_in(eV)    data(P,TOT)(eV)       ddata(P,TOT)       data(P,G)         ddata(P,G)        data(P,EL)       ddata(P,EL)        data(P,F)        ddata(P,F)         data(P,A)        ddata(P,A)            spin_j        momentum_l
        3.1807E+00               NAN        2.9000E+02        2.9000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.1956E+00               NAN        2.9000E+02        2.9000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.1984E+00               NAN        2.5000E+02        2.5000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.2573E+00               NAN        1.0000E+02        1.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.2847E+00               NAN        3.2000E+02        3.2000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.2904E+00               NAN        1.6000E+02        1.6000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.2928E+00               NAN        2.2000E+02        2.2000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.4524E+00               NAN        1.0000E+02        1.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.4739E+00               NAN        1.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.4856E+00               NAN        2.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.6042E+00               NAN        5.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.6495E+00               NAN        5.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.6520E+00               NAN        5.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.6700E+00               NAN        5.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.7239E+00               NAN        5.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.7403E+00               NAN        4.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.7939E+00               NAN        5.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.8287E+00               NAN        2.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.8310E+00               NAN        2.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.8373E+00               NAN        7.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.8579E+00               NAN        3.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.8609E+00               NAN        6.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
