# Header: 
#   Title                 : 66-DY-163 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : M0778-004-3 
#   First Author          : A.Nord 
#   Institute             : (2GERIFS): Institute fuer Strahlenphysik, Stuttgart 
#   Reference             : (J,PR/C,67,034307,2003) 
#   Year                  : 2003 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 66 
#   A                     : 163 
#   Isomer                :  
#   Nuclide               : 66-DY-163 
# Reaction: 
#   EXFOR Reaction        : (66-DY-163(G,EL),,WID,,G) 
#   Incident Energy       : 1.4650e+06 eV - 3.9910e+06 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/M07/M0778.x4 
#   nds                   : https://nds.iaea.org/EXFOR/M0778
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   1.9810E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0500E-03   2.2000E-04          NAN          NAN          NAN          NAN
   1.9840E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.7000E-04   2.1000E-04          NAN          NAN          NAN          NAN
   2.0090E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3600E-03   2.3000E-04          NAN          NAN          NAN          NAN
   2.0540E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1300E-03   2.1000E-04          NAN          NAN          NAN          NAN
   2.0800E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3200E-03   2.2000E-04          NAN          NAN          NAN          NAN
   2.0910E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1300E-03   2.1000E-04          NAN          NAN          NAN          NAN
   2.0990E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.6000E-04   2.3000E-04          NAN          NAN          NAN          NAN
   2.1030E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   2.5000E-03   3.9000E-04          NAN          NAN          NAN          NAN
   2.1120E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.1000E-04   2.1000E-04          NAN          NAN          NAN          NAN
   2.1580E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.8000E-04   2.1000E-04          NAN          NAN          NAN          NAN
   2.1650E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4500E-03   2.5000E-04          NAN          NAN          NAN          NAN
   2.1690E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E-03   2.6000E-04          NAN          NAN          NAN          NAN
   2.1800E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   2.6990E-02   1.9000E-03          NAN          NAN          NAN          NAN
   2.1910E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.8000E-03   4.0000E-04          NAN          NAN          NAN          NAN
   2.2130E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.2800E-02   2.3400E-03          NAN          NAN          NAN          NAN
   2.2240E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.2600E-03   2.3000E-04          NAN          NAN          NAN          NAN
   2.2370E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.2100E-03   2.6000E-04          NAN          NAN          NAN          NAN
   2.2420E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   4.4200E-03   4.3000E-04          NAN          NAN          NAN          NAN
   2.2550E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4200E-03   2.9000E-04          NAN          NAN          NAN          NAN
   2.2720E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3100E-03   2.4000E-04          NAN          NAN          NAN          NAN
   2.2780E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0700E-03   2.7000E-04          NAN          NAN          NAN          NAN
   2.2870E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.9700E-03   2.8000E-04          NAN          NAN          NAN          NAN
   2.3290E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.6600E-03   3.7000E-04          NAN          NAN          NAN          NAN
   2.3440E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3700E-03   2.8000E-04          NAN          NAN          NAN          NAN
   2.3530E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0400E-03   3.0000E-04          NAN          NAN          NAN          NAN
   2.3560E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.1000E-04   3.0000E-04          NAN          NAN          NAN          NAN
   2.3670E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3100E-03   3.3000E-04          NAN          NAN          NAN          NAN
   2.3690E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4800E-03   3.9000E-04          NAN          NAN          NAN          NAN
   2.3800E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.9500E-03   3.4000E-04          NAN          NAN          NAN          NAN
   2.3870E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.2500E-03   3.0000E-04          NAN          NAN          NAN          NAN
   2.4270E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.3700E-03   9.0000E-04          NAN          NAN          NAN          NAN
   2.4310E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.5400E-03   7.3000E-04          NAN          NAN          NAN          NAN
   2.4420E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3600E-03   2.6000E-04          NAN          NAN          NAN          NAN
   2.4490E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4900E-03   2.6000E-04          NAN          NAN          NAN          NAN
   2.4730E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.7800E-03   9.1000E-04          NAN          NAN          NAN          NAN
   2.4830E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.7700E-03   2.7000E-04          NAN          NAN          NAN          NAN
   2.4930E+06          NAN        2.5        NAN          NAN          NAN          NAN          NAN   7.9700E-03   6.5000E-04          NAN          NAN          NAN          NAN
   2.5030E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.1100E-03   3.0000E-04          NAN          NAN          NAN          NAN
   2.5270E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.8900E-03   3.1000E-04          NAN          NAN          NAN          NAN
   2.5420E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4710E-02   1.4300E-03          NAN          NAN          NAN          NAN
   2.5590E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.1400E-03   5.9000E-04          NAN          NAN          NAN          NAN
   2.5670E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.2600E-03   8.8000E-04          NAN          NAN          NAN          NAN
   2.5700E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.6700E-03   4.0000E-04          NAN          NAN          NAN          NAN
   2.5830E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E-03   5.9000E-04          NAN          NAN          NAN          NAN
   2.5870E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   3.2380E-02   2.3200E-03          NAN          NAN          NAN          NAN
   2.6270E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.6300E-03   6.2000E-04          NAN          NAN          NAN          NAN
   2.6580E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.1600E-03   4.4000E-04          NAN          NAN          NAN          NAN
   2.6660E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.9300E-03   6.3000E-04          NAN          NAN          NAN          NAN
   2.6690E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.1600E-03   5.2000E-04          NAN          NAN          NAN          NAN
   2.6980E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3400E-03   3.0000E-04          NAN          NAN          NAN          NAN
   2.7070E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.4300E-03   6.3000E-04          NAN          NAN          NAN          NAN
   2.7150E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.4800E-03   3.8000E-04          NAN          NAN          NAN          NAN
   2.7240E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1800E-03   3.9000E-04          NAN          NAN          NAN          NAN
   2.7520E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.8600E-03   3.0000E-04          NAN          NAN          NAN          NAN
   2.7650E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3800E-03   2.7000E-04          NAN          NAN          NAN          NAN
   2.7740E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.2300E-03   4.4000E-04          NAN          NAN          NAN          NAN
   2.7900E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.0900E-03   5.3000E-04          NAN          NAN          NAN          NAN
   2.7940E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   1.2270E-02   1.0000E-03          NAN          NAN          NAN          NAN
   2.8080E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.1200E-03   4.0000E-04          NAN          NAN          NAN          NAN
   2.8120E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   1.5280E-02   1.2400E-03          NAN          NAN          NAN          NAN
   2.8190E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   8.3100E-03   6.2000E-04          NAN          NAN          NAN          NAN
   2.8300E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3300E-03   2.7000E-04          NAN          NAN          NAN          NAN
   2.8440E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   4.2700E-03   5.8000E-04          NAN          NAN          NAN          NAN
   2.8470E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.5700E-03   5.0000E-04          NAN          NAN          NAN          NAN
   2.8530E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E-03   3.9000E-04          NAN          NAN          NAN          NAN
   2.8590E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.7400E-03   4.9000E-04          NAN          NAN          NAN          NAN
   2.8730E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.5800E-03   4.4000E-04          NAN          NAN          NAN          NAN
   2.8940E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.6500E-03   4.6000E-04          NAN          NAN          NAN          NAN
   2.9110E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5600E-03   3.1000E-04          NAN          NAN          NAN          NAN
   2.9180E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.2000E-03   7.4000E-04          NAN          NAN          NAN          NAN
   2.9280E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.5100E-03   6.2000E-04          NAN          NAN          NAN          NAN
   2.9310E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.0200E-03   4.8000E-04          NAN          NAN          NAN          NAN
   2.9420E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.4200E-03   3.8000E-04          NAN          NAN          NAN          NAN
   2.9540E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   1.6200E-02   1.1600E-03          NAN          NAN          NAN          NAN
   2.9580E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   6.3580E-02   3.8100E-03          NAN          NAN          NAN          NAN
   2.9630E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.5970E-02   1.2100E-03          NAN          NAN          NAN          NAN
   2.9680E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.5400E-03   7.8000E-04          NAN          NAN          NAN          NAN
   2.9760E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0820E-02   8.8000E-04          NAN          NAN          NAN          NAN
   2.9880E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E-03   3.2000E-04          NAN          NAN          NAN          NAN
   2.9970E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.5200E-03   4.0000E-04          NAN          NAN          NAN          NAN
   3.0200E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.8400E-03   6.8000E-04          NAN          NAN          NAN          NAN
   3.0260E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E-02   1.5400E-03          NAN          NAN          NAN          NAN
   3.0340E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.7580E-02   1.7400E-03          NAN          NAN          NAN          NAN
   3.0370E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.9370E-02   1.8900E-03          NAN          NAN          NAN          NAN
   3.0450E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.9100E-02   2.1100E-03          NAN          NAN          NAN          NAN
   3.0520E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.5900E-03   4.4000E-04          NAN          NAN          NAN          NAN
   3.0570E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.2920E-02   9.8000E-04          NAN          NAN          NAN          NAN
   3.0670E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.2600E-03   6.0000E-04          NAN          NAN          NAN          NAN
   3.0750E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.4100E-03   6.6000E-04          NAN          NAN          NAN          NAN
   3.0870E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E-03   4.7000E-04          NAN          NAN          NAN          NAN
   3.0990E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.7080E-02   1.2700E-03          NAN          NAN          NAN          NAN
   3.1070E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1620E-02   9.1000E-04          NAN          NAN          NAN          NAN
   3.1250E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.2800E-03   2.7000E-04          NAN          NAN          NAN          NAN
   3.1370E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.7300E-03   3.9000E-04          NAN          NAN          NAN          NAN
   3.1420E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.3200E-03   4.9000E-04          NAN          NAN          NAN          NAN
   3.1730E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0300E-03   5.4000E-04          NAN          NAN          NAN          NAN
   3.1820E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   3.5840E-02   2.5500E-03          NAN          NAN          NAN          NAN
   3.1860E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.7000E-03   8.9000E-04          NAN          NAN          NAN          NAN
   3.2060E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4100E-03   3.2000E-04          NAN          NAN          NAN          NAN
   3.2640E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3700E-03   3.0000E-04          NAN          NAN          NAN          NAN
   3.2820E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.9200E-03   4.6000E-04          NAN          NAN          NAN          NAN
   3.2860E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.1500E-03   6.7000E-04          NAN          NAN          NAN          NAN
   3.3010E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1600E-03   3.0000E-04          NAN          NAN          NAN          NAN
   3.3510E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.7200E-03   5.3000E-04          NAN          NAN          NAN          NAN
   3.3620E+06          NAN        2.5        NAN          NAN          NAN          NAN          NAN   1.1500E-02   9.4000E-04          NAN          NAN          NAN          NAN
   3.3900E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.7300E-03   3.4000E-04          NAN          NAN          NAN          NAN
   3.4040E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3900E-03   3.3000E-04          NAN          NAN          NAN          NAN
   3.4160E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.9400E-03   4.7000E-04          NAN          NAN          NAN          NAN
   3.4230E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.6600E-03   3.5000E-04          NAN          NAN          NAN          NAN
   3.4340E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.9500E-03   4.8000E-04          NAN          NAN          NAN          NAN
   3.4490E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.7800E-03   4.6000E-04          NAN          NAN          NAN          NAN
   3.4590E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.4600E-03   4.2000E-04          NAN          NAN          NAN          NAN
   3.4840E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   5.3600E-03   6.9000E-04          NAN          NAN          NAN          NAN
   3.4950E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.6100E-03   4.7000E-04          NAN          NAN          NAN          NAN
   3.5000E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0900E-03   4.6000E-04          NAN          NAN          NAN          NAN
   3.5080E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.0900E-03   9.6000E-04          NAN          NAN          NAN          NAN
   3.5200E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E-03   3.8000E-04          NAN          NAN          NAN          NAN
   3.5300E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.8200E-03   4.5000E-04          NAN          NAN          NAN          NAN
   3.5370E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.1700E-03   4.7000E-04          NAN          NAN          NAN          NAN
   3.5650E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   4.2000E-03   1.5000E-03          NAN          NAN          NAN          NAN
   3.5790E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   4.9000E-03   1.4000E-03          NAN          NAN          NAN          NAN
   3.5960E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.8400E-03   4.9000E-04          NAN          NAN          NAN          NAN
   3.6140E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.5700E-03   9.6000E-04          NAN          NAN          NAN          NAN
   3.6380E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   4.0800E-03   6.6000E-04          NAN          NAN          NAN          NAN
   3.6490E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.7000E-03   1.0900E-03          NAN          NAN          NAN          NAN
   3.6730E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.7900E-03   6.0000E-04          NAN          NAN          NAN          NAN
   3.6780E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.9000E-03   9.0000E-04          NAN          NAN          NAN          NAN
   3.6820E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.5600E-03   8.5000E-04          NAN          NAN          NAN          NAN
   3.6850E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E-03   8.1000E-04          NAN          NAN          NAN          NAN
   3.6900E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4200E-02   1.4100E-03          NAN          NAN          NAN          NAN
   3.7320E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.7100E-03   5.1000E-04          NAN          NAN          NAN          NAN
   3.7480E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.8100E-03   6.1000E-04          NAN          NAN          NAN          NAN
   3.7530E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.0800E-03   9.7000E-04          NAN          NAN          NAN          NAN
   3.7710E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   1.1580E-02   1.2700E-03          NAN          NAN          NAN          NAN
   3.7760E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   7.3900E-03   1.0900E-03          NAN          NAN          NAN          NAN
   3.7910E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   9.8800E-03   1.1100E-03          NAN          NAN          NAN          NAN
   3.8460E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.4500E-03   7.1000E-04          NAN          NAN          NAN          NAN
   3.8610E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.3800E-03   1.1300E-03          NAN          NAN          NAN          NAN
   3.8660E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.2200E-03   1.0000E-03          NAN          NAN          NAN          NAN
   3.8810E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.1700E-03   1.4000E-03          NAN          NAN          NAN          NAN
   3.8950E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.5600E-03   7.3000E-04          NAN          NAN          NAN          NAN
   3.9240E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   9.1800E-03   1.6800E-03          NAN          NAN          NAN          NAN
   3.9290E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.1500E-03   1.0400E-03          NAN          NAN          NAN          NAN
   3.9360E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.4500E-03   8.7000E-04          NAN          NAN          NAN          NAN
   3.9430E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.2100E-03   9.4000E-04          NAN          NAN          NAN          NAN
   3.9500E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.3000E-03   1.1700E-03          NAN          NAN          NAN          NAN
   3.9620E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   1.4340E-02   2.1000E-03          NAN          NAN          NAN          NAN
   3.9910E+06          NAN        3.5        NAN          NAN          NAN          NAN          NAN   1.4620E-02   2.4100E-03          NAN          NAN          NAN          NAN
