# Header: 
#   Title                 : 52-TE-124 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : R.L.Macklin 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (R,ORNL-6561,8907) 
#   Year                  : 1989 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 52 
#   A                     : 124 
#   Nuclide               : 52-TE-124 
# Reaction: 
#   entry-subent-pointer  :{46: '13167-014-0', 47: '13167-014-0', 48: '13167-014-0', 49: '13167-014-0', 50: '13167-014-0', 51: '13167-014-0', 52: '13167-014-0', 53: '13167-014-0', 54: '13167-014-0', 55: '13167-014-0', 56: '13167-014-0', 57: '13167-014-0', 58: '13167-014-0', 59: '13167-014-0', 60: '13167-014-0', 61: '13167-014-0', 62: '13167-014-0', 63: '13167-014-0', 64: '13167-014-0', 65: '13167-014-0', 66: '13167-014-0', 67: '13167-014-0', 68: '13167-014-0', 69: '13167-014-0', 70: '13167-014-0', 71: '13167-014-0'} 
#   EXFOR reaction        :{46: '(52-TE-124(N,TOT),,WID)', 47: '(52-TE-124(N,TOT),,WID)', 48: '(52-TE-124(N,TOT),,WID)', 49: '(52-TE-124(N,TOT),,WID)', 50: '(52-TE-124(N,TOT),,WID)', 51: '(52-TE-124(N,TOT),,WID)', 52: '(52-TE-124(N,TOT),,WID)', 53: '(52-TE-124(N,TOT),,WID)', 54: '(52-TE-124(N,TOT),,WID)', 55: '(52-TE-124(N,TOT),,WID)', 56: '(52-TE-124(N,TOT),,WID)', 57: '(52-TE-124(N,TOT),,WID)', 58: '(52-TE-124(N,TOT),,WID)', 59: '(52-TE-124(N,TOT),,WID)', 60: '(52-TE-124(N,TOT),,WID)', 61: '(52-TE-124(N,TOT),,WID)', 62: '(52-TE-124(N,TOT),,WID)', 63: '(52-TE-124(N,TOT),,WID)', 64: '(52-TE-124(N,TOT),,WID)', 65: '(52-TE-124(N,TOT),,WID)', 66: '(52-TE-124(N,TOT),,WID)', 67: '(52-TE-124(N,TOT),,WID)', 68: '(52-TE-124(N,TOT),,WID)', 69: '(52-TE-124(N,TOT),,WID)', 70: '(52-TE-124(N,TOT),,WID)', 71: '(52-TE-124(N,TOT),,WID)'} 
#   incident energy       : 2.8300e-03 eV - 4.0770e-02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/131/13167.x4 
#   nds                   : https://nds.iaea.org/EXFOR/13167
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        2.8300E-03               NAN        1.7000E-03        3.0000E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.3900E-03               NAN        8.0000E-04        2.0000E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.8520E-03               NAN        3.3800E-03        1.0000E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.2300E-03               NAN        2.0900E-03        6.0000E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.1550E-03               NAN        6.5000E-04        1.0000E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.5960E-03               NAN        2.6500E-03        9.0000E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.6470E-03               NAN        3.7100E-03        2.2000E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        7.1900E-03               NAN        2.9800E-03        1.8000E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        7.4750E-03               NAN        1.9800E-03        6.0000E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        7.8690E-03               NAN        2.5400E-03        1.2000E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        9.2740E-03               NAN        2.7300E-03        1.0000E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        9.9790E-03               NAN        3.7500E-03        2.4000E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.3550E-02               NAN        3.5800E-03        2.9000E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.3600E-02               NAN        3.0400E-03        9.0000E-05               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.7470E-02               NAN        8.7500E-03        8.9000E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.2980E-02               NAN        1.0900E-02        6.0000E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.4390E-02               NAN        1.3800E-02        1.1000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.4670E-02               NAN        9.2000E-03        7.8000E-04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.6520E-02               NAN        2.1100E-02        1.4000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.2110E-02               NAN        2.7800E-02        3.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
