# Header: 
#   Title                 : 38-SR-88 Resonance Parameter: WID/RED 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : J.G.Malan 
#   Institute             : (1USADKE): Duke University, Durham, NC 
#   Reference             : (J,AP,89,284,1975) 
#   Year                  : 1975 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 38 
#   A                     : 88 
#   Nuclide               : 38-SR-88 
# Reaction: 
#   entry-subent-pointer  :['10511-003-5'] 
#   EXFOR reaction        :['(38-SR-88(N,EL),,WID/RED)'] 
#   incident energy       : 1.4500e+04 eV - 8.4556e+05 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/105/10511.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10511
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.4500E+04          NAN        0.5        0.0          NAN          NAN          NAN          NAN   1.5800E+00          NAN          NAN          NAN          NAN          NAN
   1.8500E+04          NAN        0.5        1.0          NAN          NAN          NAN          NAN   8.2640E+00          NAN          NAN          NAN          NAN          NAN
   2.3750E+04          NAN        0.5        1.0          NAN          NAN          NAN          NAN   1.4725E+01          NAN          NAN          NAN          NAN          NAN
   3.1500E+04          NAN        0.5        1.0          NAN          NAN          NAN          NAN   2.2631E+01          NAN          NAN          NAN          NAN          NAN
   5.6000E+04          NAN        0.5        1.0          NAN          NAN          NAN          NAN   6.7880E+00          NAN          NAN          NAN          NAN          NAN
   9.2497E+04          NAN        0.5        1.0          NAN          NAN          NAN          NAN   7.9180E+00          NAN          NAN          NAN          NAN          NAN
   9.4616E+04          NAN        0.5        0.0          NAN          NAN          NAN          NAN   1.9200E+00          NAN          NAN          NAN          NAN          NAN
   9.8720E+04          NAN        0.5        1.0          NAN          NAN          NAN          NAN   8.4130E+00          NAN          NAN          NAN          NAN          NAN
   1.0910E+05          NAN        0.5        0.0          NAN          NAN          NAN          NAN   5.1000E-01          NAN          NAN          NAN          NAN          NAN
   1.1328E+05          NAN        0.5        1.0          NAN          NAN          NAN          NAN   4.7760E+00          NAN          NAN          NAN          NAN          NAN
   1.2538E+05          NAN        0.5        1.0          NAN          NAN          NAN          NAN   3.4850E+01          NAN          NAN          NAN          NAN          NAN
   1.4436E+05          NAN        0.5        0.0          NAN          NAN          NAN          NAN   7.8000E-01          NAN          NAN          NAN          NAN          NAN
   1.5314E+05          NAN        0.5        1.0          NAN          NAN          NAN          NAN   1.1812E+01          NAN          NAN          NAN          NAN          NAN
   1.5651E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   3.3950E+00          NAN          NAN          NAN          NAN          NAN
   1.7229E+05          NAN        0.5        1.0          NAN          NAN          NAN          NAN   4.5100E+00          NAN          NAN          NAN          NAN          NAN
   1.9708E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   7.4590E+00          NAN          NAN          NAN          NAN          NAN
   2.0237E+05          NAN        0.5        1.0          NAN          NAN          NAN          NAN   3.8070E+00          NAN          NAN          NAN          NAN          NAN
   2.0582E+05          NAN        0.5        1.0          NAN          NAN          NAN          NAN   1.3820E+00          NAN          NAN          NAN          NAN          NAN
   2.1641E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   3.7570E+00          NAN          NAN          NAN          NAN          NAN
   2.3023E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   9.6600E+00          NAN          NAN          NAN          NAN          NAN
   2.3222E+05          NAN        0.5        0.0          NAN          NAN          NAN          NAN   4.5000E+00          NAN          NAN          NAN          NAN          NAN
   2.4855E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   8.5410E+00          NAN          NAN          NAN          NAN          NAN
   2.5951E+05          NAN        0.5        0.0          NAN          NAN          NAN          NAN   7.6000E-01          NAN          NAN          NAN          NAN          NAN
   2.6408E+05          NAN        0.5        1.0          NAN          NAN          NAN          NAN   1.4490E+00          NAN          NAN          NAN          NAN          NAN
   2.6829E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   1.1700E+00          NAN          NAN          NAN          NAN          NAN
   2.7100E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   1.1570E+00          NAN          NAN          NAN          NAN          NAN
   2.7308E+05          NAN        0.5        1.0          NAN          NAN          NAN          NAN   2.7400E+00          NAN          NAN          NAN          NAN          NAN
   2.7536E+05          NAN        0.5        1.0          NAN          NAN          NAN          NAN   2.6400E+00          NAN          NAN          NAN          NAN          NAN
   2.7920E+05          NAN        0.5        1.0          NAN          NAN          NAN          NAN   3.8660E+00          NAN          NAN          NAN          NAN          NAN
   2.8445E+05          NAN        0.5        1.0          NAN          NAN          NAN          NAN   1.0940E+00          NAN          NAN          NAN          NAN          NAN
   2.9193E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   4.7075E+01          NAN          NAN          NAN          NAN          NAN
   3.0443E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   5.2600E+00          NAN          NAN          NAN          NAN          NAN
   3.0853E+05          NAN        0.5        1.0          NAN          NAN          NAN          NAN   1.3950E+00          NAN          NAN          NAN          NAN          NAN
   3.2684E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   4.6911E+01          NAN          NAN          NAN          NAN          NAN
   3.4503E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   4.9340E+00          NAN          NAN          NAN          NAN          NAN
   3.4881E+05          NAN        1.5        2.0          NAN          NAN          NAN          NAN   1.2665E+01          NAN          NAN          NAN          NAN          NAN
   3.5053E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   7.3400E-01          NAN          NAN          NAN          NAN          NAN
   3.5468E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   1.0650E+00          NAN          NAN          NAN          NAN          NAN
   3.6089E+05          NAN        0.5        1.0          NAN          NAN          NAN          NAN   5.0600E-01          NAN          NAN          NAN          NAN          NAN
   3.6553E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   2.2220E+00          NAN          NAN          NAN          NAN          NAN
   3.6920E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   6.1200E-01          NAN          NAN          NAN          NAN          NAN
   3.7894E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   4.4000E-01          NAN          NAN          NAN          NAN          NAN
   3.8328E+05          NAN        0.5        1.0          NAN          NAN          NAN          NAN   4.7520E+00          NAN          NAN          NAN          NAN          NAN
   3.8659E+05          NAN        1.5        1.0          NAN          NAN          NAN          NAN   6.8450E+00          NAN          NAN          NAN          NAN          NAN
