# Header: 
#   Title                 : 11-NA-23 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : M.C.Moxon 
#   Institute             : (2UK HAR): Atomic Energy Research Establishment (AERE), Harwell 
#   Reference             : (C,90MARSEI,1,(III),32,9004) 
#   Year                  : 1990 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 11 
#   A                     : 23 
#   Nuclide               : 11-NA-23 
# Reaction: 
#   entry-subent-pointer  :{336: '22184-008-4', 337: '22184-008-4', 338: '22184-008-4', 339: '22184-008-4', 340: '22184-008-4', 341: '22184-008-4', 342: '22184-008-4', 343: '22184-008-4', 344: '22184-008-4', 345: '22184-008-4', 346: '22184-008-4', 347: '22184-008-4', 348: '22184-008-4', 349: '22184-008-4', 350: '22184-008-4', 351: '22184-008-4', 352: '22184-008-4', 353: '22184-008-4', 354: '22184-008-4', 355: '22184-008-4', 356: '22184-008-4', 357: '22184-008-4', 358: '22184-008-4', 359: '22184-008-4', 360: '22184-008-4', 361: '22184-008-4', 362: '22184-008-4', 363: '22184-008-4', 364: '22184-008-4', 365: '22184-008-4', 366: '22184-008-4', 367: '22184-008-4', 368: '22184-008-4', 369: '22184-008-4', 370: '22184-008-4'} 
#   EXFOR reaction        :{336: '(11-NA-23(N,EL),,WID)', 337: '(11-NA-23(N,EL),,WID)', 338: '(11-NA-23(N,EL),,WID)', 339: '(11-NA-23(N,EL),,WID)', 340: '(11-NA-23(N,EL),,WID)', 341: '(11-NA-23(N,EL),,WID)', 342: '(11-NA-23(N,EL),,WID)', 343: '(11-NA-23(N,EL),,WID)', 344: '(11-NA-23(N,EL),,WID)', 345: '(11-NA-23(N,EL),,WID)', 346: '(11-NA-23(N,EL),,WID)', 347: '(11-NA-23(N,EL),,WID)', 348: '(11-NA-23(N,EL),,WID)', 349: '(11-NA-23(N,EL),,WID)', 350: '(11-NA-23(N,EL),,WID)', 351: '(11-NA-23(N,EL),,WID)', 352: '(11-NA-23(N,EL),,WID)', 353: '(11-NA-23(N,EL),,WID)', 354: '(11-NA-23(N,EL),,WID)', 355: '(11-NA-23(N,EL),,WID)', 356: '(11-NA-23(N,EL),,WID)', 357: '(11-NA-23(N,EL),,WID)', 358: '(11-NA-23(N,EL),,WID)', 359: '(11-NA-23(N,EL),,WID)', 360: '(11-NA-23(N,EL),,WID)', 361: '(11-NA-23(N,EL),,WID)', 362: '(11-NA-23(N,EL),,WID)', 363: '(11-NA-23(N,EL),,WID)', 364: '(11-NA-23(N,EL),,WID)', 365: '(11-NA-23(N,EL),,WID)', 366: '(11-NA-23(N,EL),,WID)', 367: '(11-NA-23(N,EL),,WID)', 368: '(11-NA-23(N,EL),,WID)', 369: '(11-NA-23(N,EL),,WID)', 370: '(11-NA-23(N,EL),,WID)'} 
#   incident energy       : -3.8140e+05 eV - 7.8427e+05 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/221/22184.x4 
#   nds                   : https://nds.iaea.org/EXFOR/22184
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
       -3.8140E+05               NAN               NAN               NAN               NAN               NAN        2.5000E+00               NAN               NAN               NAN               NAN               NAN               1.0               0.0
       -1.0000E+05               NAN               NAN               NAN               NAN               NAN        1.4192E+04               NAN               NAN               NAN               NAN               NAN               2.0               0.0
        2.7874E+03               NAN               NAN               NAN               NAN               NAN        3.6140E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.5295E+04               NAN               NAN               NAN               NAN               NAN        1.3690E+00               NAN               NAN               NAN               NAN               NAN               2.0               1.0
        5.2973E+04               NAN               NAN               NAN               NAN               NAN        1.0450E+03               NAN               NAN               NAN               NAN               NAN               NAN               1.0
        1.1343E+05               NAN               NAN               NAN               NAN               NAN        4.2600E-01               NAN               NAN               NAN               NAN               NAN               3.0               2.0
        1.1735E+05               NAN               NAN               NAN               NAN               NAN        2.4709E+01               NAN               NAN               NAN               NAN               NAN               1.0               1.0
        1.3185E+05               NAN               NAN               NAN               NAN               NAN        6.4000E-01               NAN               NAN               NAN               NAN               NAN               3.0               2.0
        1.4307E+05               NAN               NAN               NAN               NAN               NAN        1.8735E+01               NAN               NAN               NAN               NAN               NAN               0.0               2.0
        1.9003E+05               NAN               NAN               NAN               NAN               NAN        2.5940E+00               NAN               NAN               NAN               NAN               NAN               3.0               2.0
        2.0100E+05               NAN               NAN               NAN               NAN               NAN        4.2330E+03               NAN               NAN               NAN               NAN               NAN               NAN               1.0
        2.1360E+05               NAN               NAN               NAN               NAN               NAN        1.8635E+04               NAN               NAN               NAN               NAN               NAN               NAN               1.0
        2.3677E+05               NAN               NAN               NAN               NAN               NAN        4.3412E+01               NAN               NAN               NAN               NAN               NAN               3.0               1.0
        2.3915E+05               NAN               NAN               NAN               NAN               NAN        5.5760E+03               NAN               NAN               NAN               NAN               NAN               NAN               1.0
        2.4281E+05               NAN               NAN               NAN               NAN               NAN        4.2640E+02               NAN               NAN               NAN               NAN               NAN               NAN               1.0
        2.4299E+05               NAN               NAN               NAN               NAN               NAN        3.6140E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.9865E+05               NAN               NAN               NAN               NAN               NAN        2.1410E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.9954E+05               NAN               NAN               NAN               NAN               NAN        6.0425E+01               NAN               NAN               NAN               NAN               NAN               NAN               1.0
        3.0541E+05               NAN               NAN               NAN               NAN               NAN        1.8328E+01               NAN               NAN               NAN               NAN               NAN               2.0               1.0
        3.9494E+05               NAN               NAN               NAN               NAN               NAN        2.7435E+04               NAN               NAN               NAN               NAN               NAN               NAN               1.0
        4.3153E+05               NAN               NAN               NAN               NAN               NAN        6.8660E+03               NAN               NAN               NAN               NAN               NAN               NAN               1.0
        4.4972E+05               NAN               NAN               NAN               NAN               NAN        6.7100E+03               NAN               NAN               NAN               NAN               NAN               NAN               1.0
        4.9584E+05               NAN               NAN               NAN               NAN               NAN        5.3520E+02               NAN               NAN               NAN               NAN               NAN               0.0               2.0
        5.1022E+05               NAN               NAN               NAN               NAN               NAN        5.4900E+01               NAN               NAN               NAN               NAN               NAN               4.0               2.0
        5.3965E+05               NAN               NAN               NAN               NAN               NAN        3.2164E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.6611E+05               NAN               NAN               NAN               NAN               NAN        1.0760E+02               NAN               NAN               NAN               NAN               NAN               4.0               2.0
        5.9767E+05               NAN               NAN               NAN               NAN               NAN        1.8636E+04               NAN               NAN               NAN               NAN               NAN               1.0               1.0
        6.0223E+05               NAN               NAN               NAN               NAN               NAN        1.0350E+02               NAN               NAN               NAN               NAN               NAN               4.0               2.0
        6.2991E+05               NAN               NAN               NAN               NAN               NAN        2.6300E+02               NAN               NAN               NAN               NAN               NAN               0.0               1.0
        6.8673E+05               NAN               NAN               NAN               NAN               NAN        3.7980E+02               NAN               NAN               NAN               NAN               NAN               3.0               2.0
        7.1079E+05               NAN               NAN               NAN               NAN               NAN        6.1594E+04               NAN               NAN               NAN               NAN               NAN               3.0               1.0
        7.1543E+05               NAN               NAN               NAN               NAN               NAN        1.3142E+05               NAN               NAN               NAN               NAN               NAN               2.0               1.0
        7.5337E+05               NAN               NAN               NAN               NAN               NAN        1.0000E+03               NAN               NAN               NAN               NAN               NAN               3.0               2.0
        7.7139E+05               NAN               NAN               NAN               NAN               NAN        5.8300E+03               NAN               NAN               NAN               NAN               NAN               1.0               1.0
        7.8427E+05               NAN               NAN               NAN               NAN               NAN        3.2450E+04               NAN               NAN               NAN               NAN               NAN               3.0               1.0
