# Header: 
#   Title                 : 50-SN-124 Resonance Parameter: WID/RED 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : Yu.V.Adamchuk 
#   Institute             : (4RUSKUR): National Issl.Tsentr "Kurchatovskii Institut", Moskva 
#   Reference             : (J,YF,3,801,1966) 
#   Year                  : 1966 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 50 
#   A                     : 124 
#   Nuclide               : 50-SN-124 
# Reaction: 
#   entry-subent-pointer  :['40086-010-3'] 
#   EXFOR reaction        :['(50-SN-124(N,EL),,WID/RED)'] 
#   incident energy       : 6.1950e+01 eV - 9.9600e+03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/400/40086.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40086
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 6.1950E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.4000E-03        NAN        NAN        NAN
 6.1950E+01 2.0000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.1950E+01 4.0000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.1950E+01 1.2000E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.7900E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 6.2000E-05        NAN        NAN        NAN
 5.7900E+02 2.0000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.7900E+02 4.0000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.7900E+02 1.2000E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 9.5000E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN 1.9000E-04        NAN        NAN        NAN
 9.5000E+02 2.0000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 9.5000E+02 4.0000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 9.5000E+02 1.2000E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3800E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3800E+03 2.0000E+01        NAN        NAN        NAN        NAN        NAN        NAN 5.5320E-02        NAN        NAN        NAN
 2.3800E+03 4.0000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.3800E+03 1.2000E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.3900E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.3900E+03 2.0000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.3900E+03 4.0000E+01        NAN        NAN        NAN        NAN        NAN        NAN 2.4010E-02        NAN        NAN        NAN
 3.3900E+03 1.2000E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.3600E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.3600E+03 2.0000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.3600E+03 4.0000E+01        NAN        NAN        NAN        NAN        NAN        NAN 9.5200E-03        NAN        NAN        NAN
 5.3600E+03 1.2000E+02        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 9.9600E+03        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 9.9600E+03 2.0000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 9.9600E+03 4.0000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 9.9600E+03 1.2000E+02        NAN        NAN        NAN        NAN        NAN        NAN 8.6010E-02        NAN        NAN        NAN
