# Header: 
#   Title                 : 62-SM-147 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : A.B.Popov 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (J,SNP,32,310,1980) 
#   Year                  : 1980 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 62 
#   A                     : 147 
#   Nuclide               : 62-SM-147 
# Reaction: 
#   entry-subent-pointer  :{249: '41276-002-3', 250: '41276-002-3', 251: '41276-002-3', 252: '41276-002-3', 253: '41276-002-3', 254: '41276-002-3', 255: '41276-002-3', 256: '41276-002-3', 257: '41276-002-3', 258: '41276-002-3', 259: '41276-002-3', 260: '41276-002-3'} 
#   EXFOR reaction        :{249: '(62-SM-147(N,G),,WID)', 250: '(62-SM-147(N,G),,WID)', 251: '(62-SM-147(N,G),,WID)', 252: '(62-SM-147(N,G),,WID)', 253: '(62-SM-147(N,G),,WID)', 254: '(62-SM-147(N,G),,WID)', 255: '(62-SM-147(N,G),,WID)', 256: '(62-SM-147(N,G),,WID)', 257: '(62-SM-147(N,G),,WID)', 258: '(62-SM-147(N,G),,WID)', 259: '(62-SM-147(N,G),,WID)', 260: '(62-SM-147(N,G),,WID)'} 
#   incident energy       : 1.8340e+01 eV - 8.3600e+01 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/412/41276.x4 
#   nds                   : https://nds.iaea.org/EXFOR/41276
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        1.8340E+01               NAN               NAN               NAN        9.3000E-02        4.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.7190E+01               NAN               NAN               NAN        8.4000E-02        7.0000E-03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.9750E+01               NAN               NAN               NAN        1.0400E-01        1.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.2100E+01               NAN               NAN               NAN        8.6000E-02        1.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.9700E+01               NAN               NAN               NAN        7.6000E-02        1.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.0700E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.9400E+01               NAN               NAN               NAN        1.1600E-01        1.7000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.8100E+01               NAN               NAN               NAN        1.0200E-01        1.2000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.5100E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        7.6200E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        7.9900E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.3600E+01               NAN               NAN               NAN        7.7000E-02        2.8000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
