# Header: 
#   Title                 : 72-HF-176 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : M.Scheck 
#   Institute             : (1USAUSA): United States of America 
#   Reference             : (J,PR/C,67,064313,2003) 
#   Year                  : 2003 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 72 
#   A                     : 176 
#   Nuclide               : 72-HF-176 
# Reaction: 
#   entry-subent-pointer  :['M0777-002-3'] 
#   EXFOR reaction        :['(72-HF-176(G,EL),,WID)'] 
#   incident energy       : 1.6430e+06 eV - 3.9160e+06 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/M07/M0777.x4 
#   nds                   : https://nds.iaea.org/EXFOR/M0777
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   2.9400E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.4000E-02   1.0000E-03          NAN          NAN          NAN          NAN
   2.9940E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   8.5000E-03   7.0000E-04          NAN          NAN          NAN          NAN
   3.0440E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.5900E-02   1.2000E-03          NAN          NAN          NAN          NAN
   3.0590E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.2000E-03   5.0000E-04          NAN          NAN          NAN          NAN
   3.0980E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.9000E-03   5.0000E-04          NAN          NAN          NAN          NAN
   3.1070E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.5500E-02   1.2000E-03          NAN          NAN          NAN          NAN
   3.1150E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.7600E-02   1.7000E-03          NAN          NAN          NAN          NAN
   3.1590E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.5400E-02   1.2000E-03          NAN          NAN          NAN          NAN
   3.2000E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.7000E-03   6.0000E-04          NAN          NAN          NAN          NAN
   3.2180E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   6.8000E-03   8.0000E-04          NAN          NAN          NAN          NAN
   3.2220E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   6.0000E-03   8.0000E-04          NAN          NAN          NAN          NAN
   3.2320E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   7.0000E-03   8.0000E-04          NAN          NAN          NAN          NAN
   3.2610E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   5.2200E-02   2.9000E-03          NAN          NAN          NAN          NAN
   3.3060E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.8000E-03   7.0000E-04          NAN          NAN          NAN          NAN
   3.3220E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.7300E-02   1.7000E-03          NAN          NAN          NAN          NAN
   3.3430E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.3700E-02   1.4000E-03          NAN          NAN          NAN          NAN
   3.3610E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.1700E-02   1.6000E-03          NAN          NAN          NAN          NAN
   3.3720E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.0900E-02   1.1000E-03          NAN          NAN          NAN          NAN
   3.3850E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   7.8000E-03   1.0000E-03          NAN          NAN          NAN          NAN
   3.4060E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   5.4000E-03   9.0000E-04          NAN          NAN          NAN          NAN
   3.4380E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   8.7000E-03   1.1000E-03          NAN          NAN          NAN          NAN
   3.4540E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.0800E-02   1.2000E-03          NAN          NAN          NAN          NAN
   3.4850E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.7900E-02   3.1000E-03          NAN          NAN          NAN          NAN
   3.4900E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.5000E-03   1.1000E-03          NAN          NAN          NAN          NAN
   3.5190E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.5000E-03   1.4000E-03          NAN          NAN          NAN          NAN
   3.5500E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.0100E-02   2.8000E-03          NAN          NAN          NAN          NAN
   3.5800E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.2200E-02   1.7000E-03          NAN          NAN          NAN          NAN
   3.6020E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.5600E-02   1.8000E-03          NAN          NAN          NAN          NAN
   3.6080E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   5.5000E-03   1.2000E-03          NAN          NAN          NAN          NAN
   3.6270E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.2600E-02   1.4000E-03          NAN          NAN          NAN          NAN
   3.6620E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.5300E-02   4.2000E-03          NAN          NAN          NAN          NAN
   3.6890E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   8.6000E-03   1.5000E-03          NAN          NAN          NAN          NAN
   3.7220E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   6.3000E-03   1.2000E-03          NAN          NAN          NAN          NAN
   3.7460E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   2.8900E-02   3.8000E-03          NAN          NAN          NAN          NAN
   3.7670E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.5000E-02   2.9000E-03          NAN          NAN          NAN          NAN
   3.7740E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.1400E-02   1.5000E-03          NAN          NAN          NAN          NAN
   3.8050E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.9200E-02   2.1000E-03          NAN          NAN          NAN          NAN
   3.8160E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   4.7900E-02   3.9000E-03          NAN          NAN          NAN          NAN
   3.8240E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   7.5000E-03   1.4000E-03          NAN          NAN          NAN          NAN
   3.8380E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   3.3900E-02   3.5000E-03          NAN          NAN          NAN          NAN
   3.8440E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   8.1000E-03   1.6000E-03          NAN          NAN          NAN          NAN
   3.8560E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.1400E-02   2.1000E-03          NAN          NAN          NAN          NAN
   3.9160E+06          NAN        1.0        NAN          NAN          NAN          NAN          NAN   1.5200E-02   2.6000E-03          NAN          NAN          NAN          NAN
