# Header: 
#   Title                 : 23-V-51 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 10813-006-3 
#   First Author          : R.R.Winters 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,PR/C,18,2092,7811) 
#   Year                  : 1978 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 23 
#   A                     : 51 
#   Isomer                :  
#   Nuclide               : 23-V-51 
# Reaction: 
#   EXFOR Reaction        : (23-V-51(N,EL),,WID,,G) 
#   Incident Energy       : 1.3288e+05 eV - 2.1220e+05 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/108/10813.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10813
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.3288E+05   2.7000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.9000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   1.3318E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   1.3498E+05          NAN        4.0        NAN          NAN          NAN          NAN          NAN   2.0500E+03   2.2000E+02          NAN          NAN          NAN          NAN
   1.3505E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.3000E+01   1.9000E+01          NAN          NAN          NAN          NAN
   1.3828E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   1.4060E+05          NAN        3.0        NAN          NAN          NAN          NAN          NAN   1.0900E+03   1.1000E+02          NAN          NAN          NAN          NAN
   1.4328E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+02   2.0000E+01          NAN          NAN          NAN          NAN
   1.4513E+05          NAN        3.0        NAN          NAN          NAN          NAN          NAN   3.6800E+02   4.8000E+01          NAN          NAN          NAN          NAN
   1.4742E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   1.4834E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.5000E+01   2.5000E+01          NAN          NAN          NAN          NAN
   1.5102E+05   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   1.5154E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   1.5260E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0200E+02   2.3000E+02          NAN          NAN          NAN          NAN
   1.5272E+05          NAN        3.0        NAN          NAN          NAN          NAN          NAN   1.7600E+03   4.5000E+02          NAN          NAN          NAN          NAN
   1.5548E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   1.5721E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   1.5960E+05   4.0000E+02        4.0        NAN          NAN          NAN          NAN          NAN   1.6600E+03   2.5000E+02          NAN          NAN          NAN          NAN
   1.6145E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.6700E+02   7.4000E+01          NAN          NAN          NAN          NAN
   1.6295E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   1.6425E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.5900E+02   9.4000E+01          NAN          NAN          NAN          NAN
   1.6636E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   1.6670E+05          NAN        3.0        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.6820E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   1.6945E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01          NAN          NAN          NAN          NAN          NAN
   1.7090E+05   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2200E+02   1.3000E+01          NAN          NAN          NAN          NAN
   1.7290E+05          NAN        3.0        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7460E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7580E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7650E+05          NAN        4.0        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7920E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7930E+05          NAN        3.0        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8150E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8300E+05          NAN        4.0        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8370E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.2000E+01   2.0000E+01          NAN          NAN          NAN          NAN
   1.8720E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8750E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8800E+05          NAN        4.0        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8890E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.4800E+02   6.0000E+01          NAN          NAN          NAN          NAN
   1.9000E+05   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9170E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9380E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9590E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.7000E+01   1.7000E+01          NAN          NAN          NAN          NAN
   1.9770E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9950E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.0100E+05          NAN        4.0        NAN          NAN          NAN          NAN          NAN   4.3900E+03   5.9000E+02          NAN          NAN          NAN          NAN
   2.0490E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.0730E+05          NAN        3.0        NAN          NAN          NAN          NAN          NAN   1.3900E+02   3.2000E+01          NAN          NAN          NAN          NAN
   2.1050E+05          NAN        3.0        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.1220E+05          NAN        3.0        NAN          NAN          NAN          NAN          NAN   1.8600E+02   4.2000E+01          NAN          NAN          NAN          NAN
