# Header: 
#   Title                 : 26-FE-56 Resonance Parameter: WID/STR 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : A.Ernst 
#   Institute             : (2GERKFK): Karlsruhe Institute of Technology (KIT) 
#   Reference             : ((C,70HELSINKI,1,633,1970)=(R,KFK-1231,1970)) 
#   Year                  : 1970 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 26 
#   A                     : 56 
#   Nuclide               : 26-FE-56 
# Reaction: 
#   entry-subent-pointer  :['20370-009-3'] 
#   EXFOR reaction        :['(26-FE-56(N,G),,WID/STR)'] 
#   incident energy       : 2.2790e+04 eV - 2.5300e+05 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/203/20370.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20370
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   2.2790E+04   7.0000E+01        NAN        1.0          NAN          NAN   1.6000E-01   3.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   3.4250E+04   1.0000E+02        NAN        1.0          NAN          NAN   6.2000E-01   8.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   3.6690E+04   1.1000E+02        NAN        1.0          NAN          NAN   2.8000E-01   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   3.8380E+04   1.2000E+02        NAN        1.0          NAN          NAN   3.4000E-01   5.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   4.6040E+04   1.4000E+02        NAN        1.0          NAN          NAN   4.4000E-01   6.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   5.2200E+04   1.6000E+02        NAN        1.0          NAN          NAN   5.8000E-01   9.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   5.3600E+04   1.6000E+02        NAN        1.0          NAN          NAN   4.8000E-01   7.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   5.5300E+04   2.0000E+02        NAN        1.0          NAN          NAN   8.0000E-02   8.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   5.9250E+04   1.8000E+02        NAN        1.0          NAN          NAN   7.2000E-01   1.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   6.3450E+04   1.9000E+02        NAN        1.0          NAN          NAN   6.1000E-01   9.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   7.2500E+04   5.0000E+02        NAN        1.0          NAN          NAN   5.0000E-02   5.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   7.6900E+04   5.0000E+02        NAN        1.0          NAN          NAN   2.6000E-01   5.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   8.0800E+04   3.0000E+02        NAN        1.0          NAN          NAN   1.8000E+00   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   9.2600E+04   3.0000E+02        NAN        1.0          NAN          NAN   1.6000E+00   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   9.6100E+04   3.0000E+02        NAN        1.0          NAN          NAN   2.2000E+00   4.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.0240E+05   3.0000E+02        NAN        1.0          NAN          NAN   1.6000E+00   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.0580E+05   3.0000E+02        NAN        1.0          NAN          NAN   1.4000E+00   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.1260E+05   3.0000E+02        NAN        1.0          NAN          NAN   1.1000E+00   3.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.5100E+05   1.0000E+03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.5300E+05   1.0000E+03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.6300E+05   1.0000E+03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7940E+05   1.2000E+03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8070E+05   1.2000E+03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9510E+05   1.0000E+03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.0110E+05   1.0000E+03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.1000E+05   1.0000E+03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.2500E+05   1.0000E+03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.3400E+05   1.0000E+03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.4500E+05   1.0000E+03        NAN        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.5300E+05   2.0000E+03        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
