# Header: 
#   Title                 : 27-CO-59 Resonance Parameter: ARE 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : G0094-003-2 
#   First Author          : R.Schwengner 
#   Institute             : (2UK UK): United Kingdom 
#   Reference             : (J,PR/C,111,014312,2025) 
#   Year                  : 2025 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 27 
#   A                     : 59 
#   Isomer                :  
#   Nuclide               : 27-CO-59 
# Reaction: 
#   EXFOR Reaction        : (27-CO-59(G,EL),,ARE) 
#   Incident Energy       : 3.1954e+06 eV - 1.0502e+07 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/G00/G0094.x4 
#   nds                   : https://nds.iaea.org/EXFOR/G0094
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   5.5915E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0600E+01   9.0000E-01          NAN          NAN          NAN          NAN
   5.6227E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   6.0000E-01          NAN          NAN          NAN          NAN
   5.6709E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1700E+01   1.1000E+00          NAN          NAN          NAN          NAN
   5.7884E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.6000E+00   9.0000E-01          NAN          NAN          NAN          NAN
   5.8039E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1900E+01   1.3000E+00          NAN          NAN          NAN          NAN
   5.9141E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2100E+01   1.2000E+00          NAN          NAN          NAN          NAN
   5.9634E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.3900E+01   1.5000E+00          NAN          NAN          NAN          NAN
   5.9931E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E+01   1.2000E+00          NAN          NAN          NAN          NAN
   6.0271E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2600E+01   1.3000E+00          NAN          NAN          NAN          NAN
   6.1280E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.4300E+01   1.3000E+00          NAN          NAN          NAN          NAN
   6.2660E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.9000E+00   1.7000E+00          NAN          NAN          NAN          NAN
   6.3891E+06   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.9000E+00   1.5000E+00          NAN          NAN          NAN          NAN
   6.3946E+06   1.3000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.9000E+00   6.0000E-01          NAN          NAN          NAN          NAN
   6.3978E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2300E+01   1.8000E+00          NAN          NAN          NAN          NAN
   6.4327E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.6200E+01   1.6000E+00          NAN          NAN          NAN          NAN
   6.4908E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0600E+01   1.1000E+00          NAN          NAN          NAN          NAN
   6.7709E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.1000E+00   1.3000E+00          NAN          NAN          NAN          NAN
   6.7872E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1200E+01   1.4000E+00          NAN          NAN          NAN          NAN
   7.1218E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.7100E+01   2.5000E+00          NAN          NAN          NAN          NAN
   7.1450E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01   2.5000E+00          NAN          NAN          NAN          NAN
   7.2511E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2600E+01   2.0000E+00          NAN          NAN          NAN          NAN
   7.3431E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0900E+01   1.9000E+00          NAN          NAN          NAN          NAN
   7.6609E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.6400E+01   2.7000E+00          NAN          NAN          NAN          NAN
   7.8074E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.3000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   7.8634E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.3700E+02   1.5000E+01          NAN          NAN          NAN          NAN
   7.8981E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.9000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   7.9081E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.2000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   8.0239E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.2000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   8.0441E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.0524E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2800E+01   2.7000E+00          NAN          NAN          NAN          NAN
   8.0775E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.1053E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   1.2000E+01          NAN          NAN          NAN          NAN
   8.1686E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.1000E+00   2.1000E+00          NAN          NAN          NAN          NAN
   8.1896E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0900E+01   2.2000E+00          NAN          NAN          NAN          NAN
   8.2257E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.5600E+01   2.6000E+00          NAN          NAN          NAN          NAN
   8.2542E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9300E+01   2.9000E+00          NAN          NAN          NAN          NAN
   8.3254E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.1900E+01   2.9000E+00          NAN          NAN          NAN          NAN
   8.3359E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.7000E+00   1.7000E+00          NAN          NAN          NAN          NAN
   8.3558E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.8100E+01   2.6000E+00          NAN          NAN          NAN          NAN
   8.4034E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.1000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.4136E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.4519E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.3000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.5909E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.8000E+00   2.1000E+00          NAN          NAN          NAN          NAN
   8.6068E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.1800E+01   2.4000E+00          NAN          NAN          NAN          NAN
   8.6151E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.4400E+01   2.7000E+00          NAN          NAN          NAN          NAN
   8.7146E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.7000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.7489E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   8.7609E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.2000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   8.7935E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0200E+01   2.3000E+00          NAN          NAN          NAN          NAN
   8.8056E+06   2.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.1900E+01   2.8000E+00          NAN          NAN          NAN          NAN
   8.8147E+06   2.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0400E+01   2.7000E+00          NAN          NAN          NAN          NAN
   8.8669E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.1900E+01   2.9000E+00          NAN          NAN          NAN          NAN
   8.9922E+06   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   9.0306E+06   1.6000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.8000E+00   1.8000E+00          NAN          NAN          NAN          NAN
   9.0640E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.8400E+01   2.9000E+00          NAN          NAN          NAN          NAN
   9.0956E+06   2.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E+00   6.0000E+00          NAN          NAN          NAN          NAN
   9.1039E+06   2.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   9.1179E+06   1.6000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.4000E+00   2.9000E+00          NAN          NAN          NAN          NAN
   9.1588E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   9.1724E+06   2.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   9.3793E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.3100E+01   2.5000E+00          NAN          NAN          NAN          NAN
   9.4061E+06   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   9.4228E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.6800E+01   2.6000E+00          NAN          NAN          NAN          NAN
   9.4491E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.4000E+00   2.1000E+00          NAN          NAN          NAN          NAN
   9.4919E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.1700E+01   2.4000E+00          NAN          NAN          NAN          NAN
   9.5066E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   9.5402E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.9000E+00   1.5000E+00          NAN          NAN          NAN          NAN
   9.5476E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.7000E+00   1.6000E+00          NAN          NAN          NAN          NAN
   9.5546E+06   2.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E+00   1.2000E+00          NAN          NAN          NAN          NAN
   9.6012E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.9000E+00   1.7000E+00          NAN          NAN          NAN          NAN
   9.6085E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.6600E+01   2.8000E+00          NAN          NAN          NAN          NAN
   9.6558E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.5000E+00   2.3000E+00          NAN          NAN          NAN          NAN
   9.6712E+06   2.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.5000E+00   2.7000E+00          NAN          NAN          NAN          NAN
   9.6810E+06   3.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.7000E+00   2.8000E+00          NAN          NAN          NAN          NAN
   9.6901E+06   2.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   9.7189E+06   2.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.8000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   9.7276E+06   2.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.2000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   9.7376E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.6000E+00   2.2000E+00          NAN          NAN          NAN          NAN
   9.7776E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0400E+01   1.8000E+00          NAN          NAN          NAN          NAN
   9.7874E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.7800E+01   2.5000E+00          NAN          NAN          NAN          NAN
   9.8034E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1400E+01   1.9000E+00          NAN          NAN          NAN          NAN
   9.8139E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E+00   1.6000E+00          NAN          NAN          NAN          NAN
   9.8280E+06   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.6000E+00   1.5000E+00          NAN          NAN          NAN          NAN
   9.9308E+06   7.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   9.9446E+06   1.6000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.1000E+00   2.1000E+00          NAN          NAN          NAN          NAN
   9.9546E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.2800E+01   2.6000E+00          NAN          NAN          NAN          NAN
   9.9902E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   1.0010E+07   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.8000E+00   1.7000E+00          NAN          NAN          NAN          NAN
   1.0086E+07   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.6000E+00   1.7000E+00          NAN          NAN          NAN          NAN
   1.0104E+07   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.7000E+00   1.9000E+00          NAN          NAN          NAN          NAN
   1.0113E+07   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.2500E+01   2.2000E+00          NAN          NAN          NAN          NAN
   1.0122E+07   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.4000E+00   1.9000E+00          NAN          NAN          NAN          NAN
   1.0152E+07   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0300E+01   2.2000E+00          NAN          NAN          NAN          NAN
   1.0182E+07   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   1.0234E+07   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.1000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   1.0249E+07   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.3000E+00   1.6000E+00          NAN          NAN          NAN          NAN
   1.0331E+07   2.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.4000E+00   2.5000E+00          NAN          NAN          NAN          NAN
   1.0342E+07   2.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.4000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   1.0355E+07   2.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.0394E+07   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.2000E+00   1.3000E+00          NAN          NAN          NAN          NAN
   1.0428E+07   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.5000E+00   1.9000E+00          NAN          NAN          NAN          NAN
   1.0470E+07   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   1.0502E+07   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.9000E+00   1.0000E+00          NAN          NAN          NAN          NAN
