# Header: 
#   Title                 : 24-CR-53 Resonance Parameter: WID/STR 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : V0025-004-7 
#   First Author          : F.Froehner 
#   Institute             : (2GERKFK): Karlsruhe Institute of Technology (KIT) 
#   Reference             : (C,77GEEL,,138,197712) 
#   Year                  : 1977 
#   Facility              : None 
# Target: 
#   Z                     : 24 
#   A                     : 53 
#   Isomer                :  
#   Nuclide               : 24-CR-53 
# Reaction: 
#   EXFOR Reaction        : (24-CR-53(N,G),,WID/STR,,,EVAL) 
#   Incident Energy Type   : -9.5000e+02 eV - 2.6431e+05 eV 
#   Resonance Energy      : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/V00/V0025.x4 
#   nds                   : https://nds.iaea.org/EXFOR/V0025
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
  -9.5000E+02          NAN        1.0        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.1820E+03          NAN        1.0        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.6900E+03          NAN        2.0        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.7300E+03          NAN        1.0        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.1700E+03          NAN        2.0        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2110E+04          NAN        1.5        1.0          NAN          NAN   2.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2960E+04          NAN        1.5        1.0          NAN          NAN   1.0710E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.4670E+04          NAN        1.5        1.0          NAN          NAN   1.3040E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.9600E+04          NAN        2.0        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.0200E+04          NAN        1.5        1.0          NAN          NAN   4.0120E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.2450E+04          NAN        1.5        1.0          NAN          NAN   1.5970E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.5850E+04          NAN        2.0        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.7250E+04          NAN        1.0        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.8810E+04          NAN        1.5        1.0          NAN          NAN   2.4810E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.8910E+04          NAN        1.5        1.0          NAN          NAN   2.4810E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.9500E+04          NAN        2.0        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.1610E+04          NAN        1.5        1.0          NAN          NAN   2.9080E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.2170E+04          NAN        1.5        1.0          NAN          NAN   2.5930E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.5050E+04          NAN        1.5        1.0          NAN          NAN   2.9080E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.7840E+04          NAN        1.5        1.0          NAN          NAN   2.9080E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.2460E+04          NAN        1.5        1.0          NAN          NAN   2.4240E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.3320E+04          NAN        1.5        1.0          NAN          NAN   2.4810E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.7170E+04          NAN        1.5        1.0          NAN          NAN   1.8030E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN
