# Header: 
#   Title                 : 60-ND-142 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : A.R.De L.Musgrove 
#   Institute             : (3AULAUA): Australian Nuclear Sci.and Techn.Org., Lucas Heights,NSW 
#   Reference             : (R,AAEC/E-401,1977) 
#   Year                  : 1977 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 60 
#   A                     : 142 
#   Nuclide               : 60-ND-142 
# Reaction: 
#   entry-subent-pointer  :['30360-002-3'] 
#   EXFOR reaction        :['(60-ND-142(N,G),,WID)'] 
#   incident energy       : 2.6320e-03 eV - 2.4985e-02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/303/30360.x4 
#   nds                   : https://nds.iaea.org/EXFOR/30360
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 2.6320E-03 1.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.2670E-03 3.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.3770E-03 3.0000E-06        NAN        NAN        NAN        NAN 4.3000E-02 1.0000E-02        NAN        NAN        NAN        NAN
 3.9890E-03 3.0000E-06        NAN        0.0        NAN        NAN 5.0000E-02 6.0000E-03        NAN        NAN        NAN        NAN
 4.1410E-03 3.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.5020E-03 2.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.5220E-03 2.0000E-06        NAN        0.0        NAN        NAN 4.4000E-02 5.0000E-03        NAN        NAN        NAN        NAN
 5.0520E-03 3.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.1440E-03 3.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.4120E-03 3.0000E-06        NAN        NAN        NAN        NAN 4.5000E-02 1.0000E-02        NAN        NAN        NAN        NAN
 5.4750E-03 2.0000E-06        NAN        0.0        NAN        NAN 4.1000E-02 5.0000E-03        NAN        NAN        NAN        NAN
 5.9430E-03 3.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.9670E-03 3.0000E-06        NAN        0.0        NAN        NAN 4.5000E-02 5.0000E-03        NAN        NAN        NAN        NAN
 6.2200E-03 4.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.9080E-03 4.0000E-06        NAN        NAN        NAN        NAN 5.3000E-02 8.0000E-03        NAN        NAN        NAN        NAN
 6.9360E-03 4.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.2280E-03 4.0000E-06        NAN        NAN        NAN        NAN 5.0000E-02 8.0000E-03        NAN        NAN        NAN        NAN
 8.2360E-03 4.0000E-06        NAN        NAN        NAN        NAN 3.4000E-02 8.0000E-03        NAN        NAN        NAN        NAN
