# Header: 
#   Title                 : 64-GD-156 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : Y.-R.Kang 
#   Institute             : (1USARPI): Rensselaer Polytechnic Institute, Troy, NY 
#   Reference             : (J,NSE,180,86,2015) 
#   Year                  : 2015 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 64 
#   A                     : 156 
#   Nuclide               : 64-GD-156 
# Reaction: 
#   entry-subent-pointer  :['14343-009-2' '14343-009-3'] 
#   EXFOR reaction        :['(64-GD-156(N,G),,WID)' '(64-GD-156(N,EL),,WID)'] 
#   incident energy       : 3.3149e+01 eV - 9.8093e+02 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/143/14343.x4 
#   nds                   : https://nds.iaea.org/EXFOR/14343
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 3.3149E+01 1.0000E-03        0.5        NAN        NAN        NAN 9.0000E-02        NAN 1.4200E-02 3.0000E-04        NAN        NAN
 8.0002E+01 2.0000E-03        0.5        NAN        NAN        NAN 7.1000E-02 7.0000E-03 7.8000E-02 8.0000E-03        NAN        NAN
 1.5043E+02 5.0000E-03        0.5        NAN        NAN        NAN 1.4000E-01 1.4000E-02 3.9000E-02 4.0000E-03        NAN        NAN
 1.9842E+02 1.0000E-02        0.5        NAN        NAN        NAN 7.2000E-02 7.0000E-03 2.4600E-01 2.5000E-02        NAN        NAN
 2.0182E+02 1.0000E-02        0.5        NAN        NAN        NAN 8.0000E-02 8.0000E-03 3.9000E-02 4.0000E-03        NAN        NAN
 2.4500E+02 9.0000E-02        0.5        NAN        NAN        NAN 8.0000E-02        NAN 1.8500E-03 1.8000E-04        NAN        NAN
 3.4097E+02 2.0000E-02        0.5        NAN        NAN        NAN 6.9000E-02 7.0000E-03 5.9100E-01 5.9000E-02        NAN        NAN
 3.7666E+02 2.0000E-02        0.5        NAN        NAN        NAN 7.2000E-02 7.0000E-03 2.2700E-01 2.3000E-02        NAN        NAN
 4.2730E+02 1.0000E-01        0.5        NAN        NAN        NAN 8.5000E-02        NAN 2.8000E-03 3.0000E-04        NAN        NAN
 4.5144E+02 3.0000E-02        0.5        NAN        NAN        NAN 4.0000E-02 4.0000E-03 1.2900E-01 1.3000E-02        NAN        NAN
 4.7707E+02 3.0000E-02        0.5        NAN        NAN        NAN 6.5000E-02 6.0000E-03 1.1900E-01 1.2000E-02        NAN        NAN
 5.1565E+02 3.0000E-02        0.5        NAN        NAN        NAN 6.4000E-02 6.0000E-03 1.6100E-01 1.6000E-02        NAN        NAN
 7.0535E+02 4.0000E-02        0.5        NAN        NAN        NAN 6.9000E-02 7.0000E-03 6.4000E-02 6.0000E-03        NAN        NAN
 7.1320E+02 1.0000E-01        0.5        NAN        NAN        NAN 6.7000E-02 7.0000E-03 1.3200E+00 1.3000E-01        NAN        NAN
 7.2990E+02 1.0000E-01        0.5        NAN        NAN        NAN 7.1000E-02 7.0000E-03 4.3600E-01 4.4000E-02        NAN        NAN
 7.9411E+02 3.0000E-02        0.5        NAN        NAN        NAN 5.6000E-02 6.0000E-03 1.8400E-01 1.8000E-02        NAN        NAN
 8.2200E+02 1.0000E-01        0.5        NAN        NAN        NAN 8.2000E-02 8.0000E-03 7.5100E-01 7.5000E-02        NAN        NAN
 8.4281E+02 8.0000E-02        0.5        NAN        NAN        NAN 7.4000E-02 7.0000E-03 1.0700E-01 1.1000E-02        NAN        NAN
 8.5580E+02 5.0000E-01        0.5        NAN        NAN        NAN 8.0030E-02        NAN 2.1000E-03 2.0000E-04        NAN        NAN
 8.5670E+02 1.0000E-01        0.5        NAN        NAN        NAN 8.5000E-02 9.0000E-03 3.5000E-02 3.0000E-03        NAN        NAN
 9.0010E+02 1.0000E-01        0.5        NAN        NAN        NAN 5.8000E-02 6.0000E-03 1.4800E-01 1.5000E-02        NAN        NAN
 9.8093E+02 2.0000E-02        0.5        NAN        NAN        NAN 6.9000E-02 7.0000E-03 1.2000E-01 1.2000E-02        NAN        NAN
